"","Type","Pre","Ori","MAE","RMSE","NSE","MAPE"
"69","Train",5.30395757144485,5.2587,0.0847888345439568,0.111479939708273,0.995107009258944,1.27707896592096
"70","Train",5.30181127499716,5.3827,0.0501394899068611,0.0839557134652203,0.997725686516304,0.818227116327337
"71","Train",5.23078338200993,5.2132,0.100311039632085,0.122140122089509,0.993996932933179,1.72541296524699
"72","Train",5.23351482401949,5.349,0.0847888345439568,0.111479939708273,0.995107009258944,1.27707896592096
"73","Train",5.2007533290277,5.1354,0.0501394899068611,0.0839557134652203,0.997725686516304,0.818227116327337
"74","Train",5.17339772200669,5.2062,0.100311039632085,0.122140122089509,0.993996932933179,1.72541296524699
"75","Train",5.09218792181637,4.9718,0.0847888345439568,0.111479939708273,0.995107009258944,1.27707896592096
"76","Train",5.05659513772306,5.1068,0.0501394899068611,0.0839557134652203,0.997725686516304,0.818227116327337
"77","Train",4.98451364990082,4.8547,0.100311039632085,0.122140122089509,0.993996932933179,1.72541296524699
"78","Train",4.94458105355822,5.0947,0.0847888345439568,0.111479939708273,0.995107009258944,1.27707896592096
"79","Train",4.96206719156808,4.8411,0.0501394899068611,0.0839557134652203,0.997725686516304,0.818227116327337
"80","Train",4.88811960319998,4.8372,0.100311039632085,0.122140122089509,0.993996932933179,1.72541296524699
"81","Train",4.79618227305193,4.6944,0.0847888345439568,0.111479939708273,0.995107009258944,1.27707896592096
"82","Train",4.72390816354812,4.7469,0.0501394899068611,0.0839557134652203,0.997725686516304,0.818227116327337
"83","Train",4.59481710643571,4.5265,0.100311039632085,0.122140122089509,0.993996932933179,1.72541296524699
"84","Train",4.5310755549846,4.5735,0.0847888345439568,0.111479939708273,0.995107009258944,1.27707896592096
"85","Train",4.4595471784489,4.4541,0.0501394899068611,0.0839557134652203,0.997725686516304,0.818227116327337
"86","Train",4.44117427345353,4.398,0.100311039632085,0.122140122089509,0.993996932933179,1.72541296524699
"87","Train",4.32858731659855,4.2822,0.0847888345439568,0.111479939708273,0.995107009258944,1.27707896592096
