"","MAE","RMSE","NSE","MAPE","MAE","RMSE","NSE","MAPE","MAE","RMSE","NSE","MAPE"
"1",0.0501394899068611,0.0839557134652203,0.997725686516304,0.818227116327337,0.100311039632085,0.122140122089509,0.993996932933179,1.72541296524699,0.0847888345439568,0.111479939708273,0.995107009258944,1.27707896592096
"2",0.0488553678194317,0.0801434354740826,0.997927542070298,0.790648634571554,0.110582007779347,0.13992315116917,0.992121643114828,1.92766024252192,0.0995113331195486,0.140793108440798,0.992195524196846,1.46673928655999
"3",0.0790084939613801,0.111453231658421,0.995991931417946,1.17576889008119,0.123612673070362,0.153928174172094,0.990465613968637,2.18082042051669,0.122716651077876,0.173504736943337,0.988147673244087,1.81302921752408
"4",0.057320477626424,0.0899271181857706,0.99739065703579,0.912390615694864,0.14755520829922,0.18813672489307,0.98575692848774,2.58070046565929,0.145097993157888,0.21221176631718,0.982269545680224,2.09972067905601
"5",0.0685684425022392,0.100789758699622,0.996722198695336,1.13478426855942,0.0988563513595302,0.137768374324994,0.992362423675805,1.87478486915838,0.086968104200655,0.140828087288441,0.992191645804156,1.33975521667488
"6",0.0626766978369745,0.0994430007662671,0.996809209761043,1.02119274744155,0.152288643363314,0.188782637918785,0.985658961673209,2.7112149539703,0.128536587731945,0.178464107104321,0.987460428083791,1.98001516977184
"7",0.0714498194605921,0.121121751876991,0.99526637227108,1.174257864002,0.173589556442537,0.212913380911171,0.981758421839067,2.91390949278234,0.142212789966049,0.190766964356182,0.985671943631134,2.08724178658539
"8",0.0543709153102799,0.0940444381855773,0.997146249204659,0.889915382965393,0.127429807721103,0.153875473875222,0.990472141415126,2.13220246485395,0.0958399141988442,0.13384379664441,0.992946942271965,1.48101668302802
"9",0.0540316723424227,0.0892205065044919,0.997431502297186,0.868904626558715,0.148342297541523,0.178295728075062,0.98720800234222,2.49324057602319,0.101626618663687,0.134212979633954,0.992907979538619,1.5670559403406
"10",0.0455718232011168,0.0776127262857758,0.998056360614251,0.748863386819093,0.0912179336120644,0.125096427083738,0.993702817098949,1.68969423586474,0.0830007101172951,0.110742577084218,0.995171522687876,1.31948568209285
