"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"22",0.231137860801424,0.144395130533847,0.129996185436684,0.0897269651814846,0.0657301278645644,0.0304195197446551,0.0320273193801048,0.0473528986008456,0.0613523891266566,0.0274018015922712,0.0502569163678431,0.0351866531847648
"23",0.212984348041458,0.13204639738075,0.11823517216468,0.0794874652135967,0.0651500836401699,0.0259794494871569,0.0301628525272795,0.0477831005236726,0.0585429078987011,0.0293885988919172,0.0525806085007445,0.0336621177028246
"24",0.211127429591634,0.147334010656015,0.116259067954179,0.0816529622598776,0.0686889075024158,0.0312349174690604,0.0273789140430032,0.0548477873331839,0.0575296104247604,0.0278115072479618,0.0500913591388152,0.0397695847952802
"25",0.224956556747343,0.154286300263109,0.119709353597707,0.0870506896364583,0.0643049495950498,0.0361506381932139,0.0265238141921138,0.0511844136709874,0.0592207574112508,0.0286080490631314,0.0471097204199223,0.0408515835801399
"26",0.225789062893456,0.152381359421005,0.122327870562486,0.0887090031919424,0.0687104893424285,0.0331822872799628,0.0269248011765525,0.0485438182081749,0.0585915590708507,0.0288196689896999,0.0500196991691224,0.0385028827894942
"27",0.214218313165142,0.14468055780492,0.119779608580992,0.0825160056312396,0.0653769062563774,0.030496501102223,0.0250143786458977,0.0494940092695679,0.0595284156356559,0.0298832785522212,0.0488539120360488,0.0398552575986402
"28",0.215068967888059,0.145504510152054,0.117516255416352,0.0827492050994262,0.0656747531616499,0.0316569260607224,0.0251718169416418,0.0494682088748503,0.0590065687445967,0.0297169547289632,0.048453880422806,0.0402366116522484
"29",0.214652476761632,0.144339388950926,0.116250266960605,0.0823867570608612,0.0654905963238078,0.0323780992619016,0.024792285325179,0.0489020363934823,0.0590470232192062,0.0293306034622737,0.0480711813497223,0.0402861159729574
"30",0.2173057249439,0.141918861650017,0.115763065288899,0.0821091301678883,0.0653883607016947,0.0328961773326799,0.0245574507001204,0.0473674532849696,0.0592340472557945,0.0290418464533488,0.0483704375753488,0.0393117841747374
"31",0.217846589555395,0.137395260318167,0.113964699941823,0.0802244720836493,0.0651740957697,0.0317929383377999,0.0243292709938279,0.045514416020239,0.0604591974371583,0.0291814936380132,0.0483044644736921,0.0377716260227309
"32",0.218653413667406,0.134096000432476,0.110551338273082,0.0784829843939878,0.0642352046616037,0.0324945451934583,0.0248957740890755,0.0426715361712476,0.0608355740975364,0.0298301227336695,0.0483441135009154,0.0363950577458912
"33",0.217643469197612,0.129354333439506,0.108082322435963,0.076840797576683,0.061225323828179,0.0333890399073828,0.0246751495730983,0.0406661578161816,0.0607500776824923,0.0321798156766631,0.0473654005737291,0.0358421643974377
"34",0.222240723289708,0.134647678839404,0.104384539782556,0.0783839387039393,0.0630776819416545,0.0328201492116433,0.0254240699822351,0.0392844331900076,0.0611677897537021,0.0331484279699562,0.0463127516338451,0.0356175697150918
"35",0.232973737543383,0.134367843058586,0.100659214509573,0.0808108852486815,0.0627781095615409,0.0334459264164467,0.0290706369143295,0.0376770578363617,0.0627871027753942,0.0352791347273657,0.0446464324857452,0.034762094328454
"36",0.232159251455078,0.123989370525223,0.0953879426893456,0.0804723625657324,0.0568554034635566,0.0331881592079133,0.0267057292821342,0.0351212818099335,0.0630610373990966,0.0417139048761981,0.0447978633469478,0.0336188476888807
"37",0.219860045903979,0.121695050292874,0.0897141820573825,0.0826062796966873,0.0554094292094464,0.0310179918868796,0.0243815037927849,0.0365306491422728,0.0613952874980344,0.0474837004935262,0.0434706247124385,0.0353414695981029
"38",0.220535945233762,0.137635240066094,0.0896119657005188,0.0888183433540824,0.0602212163593432,0.0314059695027835,0.0245787109362896,0.0390119774967701,0.0616971888559337,0.0432555484058504,0.038606791277214,0.0388767765524253
"39",0.231495532002404,0.138708544771887,0.0947110830725732,0.094007148519092,0.0591328236601494,0.0354592651157723,0.0283014832359288,0.037496905977831,0.0634816665939822,0.0398177306745065,0.0369459155906516,0.0356225179495586
"40",0.230392866377812,0.133170615715843,0.0965512240824281,0.0891707206065792,0.0603574494076851,0.0320420339330053,0.024177874451001,0.0344955120325759,0.0618197683602197,0.0404484010589514,0.04073818696744,0.0325910169802543
"41",0.222893976929173,0.129167976531006,0.0945965180418488,0.0849964749851065,0.0599824077809214,0.0291106161306607,0.0232224859318634,0.0346336681747485,0.0619134598863485,0.0425907516211678,0.0421133938349797,0.0333925608102703
"42",0.223511707729921,0.126795199778806,0.0932783297840222,0.0863404196978126,0.0571529747462005,0.0303646031142925,0.0248279097113121,0.0354927973397408,0.0628713170143336,0.0435468827310763,0.0411132315522549,0.0337693921501221
"43",0.225065084317037,0.125455170771797,0.0926955488731114,0.0887945709440239,0.056657159307542,0.0314142647484849,0.0246255238436359,0.0355789309607165,0.0627475776882325,0.0427814595018353,0.0401051791029336,0.0339827931059826
"44",0.226382402944061,0.126123415322002,0.0929171091842591,0.0902706433340167,0.0565177474524732,0.0319917954920959,0.024969015520328,0.0351643166493709,0.0629529351921293,0.0415015753122768,0.0393855165210306,0.03401161308548
"45",0.228311748934227,0.12435824609318,0.0926292631966913,0.0902534965463689,0.056734344529612,0.0322910784237834,0.0252653853547145,0.0345219344300798,0.0634313989450952,0.040973702091542,0.0397025782222909,0.0337992069826711
"46",0.235956585481661,0.126328781551793,0.0916569396258053,0.0913897771207536,0.0607598263618301,0.0328640333701242,0.0273700832036549,0.0340543263625488,0.0651836524639383,0.0402932219589911,0.0411009789101873,0.0337114274896508
"47",0.230113664956471,0.110815767327297,0.0899593612518657,0.0895077847597835,0.0530734595971506,0.033331340746954,0.0274545491184299,0.0334591684290764,0.0668931516558885,0.0467324592969725,0.0411525138214071,0.031999415216646
"48",0.219594577597306,0.116213822532332,0.0858968928138903,0.0908410128862196,0.05568723641002,0.0309695878790293,0.0235839339191861,0.0344066335795887,0.0639828289453636,0.047430845519399,0.0417280041675583,0.0342798317365336
"49",0.214063191786443,0.121837932055654,0.0854831407771745,0.0943237758625585,0.0545505533709659,0.0328235994624219,0.0253931778122201,0.0352509920810514,0.0649453247993492,0.0442033287494772,0.0357504050722242,0.0371964375746266
"50",0.217943801628088,0.124306381521028,0.0886922283673856,0.0964573513586749,0.0581462029609884,0.0347231406425885,0.0236416006777096,0.0355366778047294,0.0632954612998981,0.0398117438094881,0.0357945907652351,0.0367185255274418
"51",0.214577290824119,0.126889505780095,0.0955136872935293,0.0931426315880995,0.0601195461239994,0.0326557872627158,0.0223991791485371,0.0352778164702701,0.0629144683925408,0.0357016439064629,0.0371765981810654,0.0366987960291511
"52",0.210797421980028,0.122755922861166,0.0985046054042655,0.0882874101253428,0.0588823933225663,0.031642797967014,0.0230328008142853,0.034225468346134,0.0632726637290717,0.0342589444220113,0.0392542200622714,0.0360809222738211
"53",0.211043715939236,0.118694724850615,0.0992336622710745,0.0854251461131879,0.0594936412610224,0.0314142513049889,0.0239747147295636,0.0335708388578,0.0636259862424042,0.0330883349869578,0.0417185741601076,0.0356270904786099
"54",0.212767229912699,0.1117728228378,0.0981300332019143,0.0815349440243431,0.0566232890680968,0.0326901368036305,0.0257179964840576,0.0329068585075307,0.0651888894806315,0.0348911072992708,0.0424605709261239,0.0348203489591295
"55",0.214553041753845,0.108457633393567,0.0938248971717296,0.0811988091988841,0.0566700751363286,0.0327391337059072,0.025293388849736,0.0328724437950915,0.0652030022797411,0.0374230054665104,0.0437590543370089,0.0342112820812062
"56",0.214625479013982,0.107967367497682,0.0905547632801981,0.0831660714326588,0.0554740725945343,0.0331034070535996,0.0245875882981574,0.0337075332110518,0.0657288516955086,0.0396568539125012,0.0424341192622161,0.0346695757556237
"57",0.216764523142931,0.110884332186311,0.0885942731507527,0.0869973753282597,0.0566057845089135,0.0336552297964552,0.0244696875202185,0.0339751424764498,0.0655356095340807,0.0402837879131416,0.0409650153243116,0.0350673843670747
"58",0.217678758702579,0.112097266919347,0.0881877849826808,0.0891018542404294,0.0560077823914744,0.0340546223764281,0.0248025783318182,0.0336084154314156,0.0652044527433589,0.0409840926145956,0.039948690919448,0.0348548808267592
"59",0.219089266959268,0.113484545912686,0.089227329111102,0.0895259947179858,0.0576182448287625,0.0338945674297312,0.024159549850945,0.0336648922087573,0.0648760810280503,0.0416354879836233,0.0405207290309029,0.0344911754733222
"60",0.217682913771228,0.112454773004618,0.0894226496462586,0.0894298412052994,0.0578008284345617,0.0332737530457274,0.0247361669656827,0.0341800742661906,0.064854831237108,0.0439349609629411,0.0405316934032176,0.0337710822289624
"61",0.21630380587118,0.113605894292574,0.088280662777646,0.0898732804344688,0.0579308476317162,0.033559946121341,0.0243145067168733,0.0345782305579429,0.0641082884270403,0.0456158590776056,0.0410178545726331,0.0335871835519122
"62",0.218214383334881,0.114886604473879,0.0873129237684089,0.0918172700855105,0.0579984513560189,0.0344248667002986,0.0256752009655112,0.034335171076143,0.0644301594151021,0.0462221318056929,0.0401035965829577,0.0342071448676158
"63",0.219315027981164,0.112379406401449,0.0866602944068969,0.0925228653816113,0.0574600194176829,0.0350321716732306,0.0260515602116871,0.0340523939677442,0.0644940054817311,0.0470796511511957,0.0400867534135768,0.0340260198992194
"64",0.218489804490315,0.112664051688394,0.0865030555413702,0.0927211650227952,0.0578062019741589,0.0347597732395799,0.0259106906194339,0.0337910953912115,0.0640506099248862,0.0480123758842125,0.0403717325754349,0.0337503230355236
"65",0.217798225697091,0.112585147229598,0.0856447567353241,0.0936596138360426,0.0578607992221043,0.034946934219902,0.0264671832343898,0.0332648616908274,0.0643279463891576,0.0477553242334969,0.0397917099997747,0.0339799279290014
"66",0.218583790997629,0.111128356951518,0.0852223127978429,0.0939325261716583,0.0572301871093412,0.0358214561759605,0.0267380302663776,0.0328904274386484,0.0644523167861822,0.0475648636564241,0.0395509950125019,0.0338997405099171
"67",0.219099209720982,0.109329676188871,0.0851794314511997,0.0935916154938027,0.05712774742354,0.035169154621581,0.0267130792402564,0.0326024289618588,0.0646199454412614,0.0478154570526838,0.0396381361718383,0.0337296424501826
"68",0.21808046947152,0.106967627131902,0.0844801671539258,0.0933522095939313,0.0562441358235953,0.0350906856597342,0.0262989584333076,0.0327456585168068,0.0645680842997413,0.0481508111298537,0.0394863915584529,0.033685747764167
"69",0.217164339248414,0.107835923244127,0.0837916755880944,0.0942138761066114,0.0564353873016782,0.0348523164882203,0.0265512906737547,0.0331102859082618,0.0643757489350492,0.0480400930509061,0.039140271747105,0.0340820903595708
"70",0.219395781317347,0.108956421102882,0.0835538996190855,0.0951562828160507,0.0570051237089995,0.0355620209970519,0.0279536441106961,0.0329135693565854,0.0646497489854783,0.0473134897333972,0.0384069659373751,0.0341624756251103
"71",0.218993447002538,0.105732658137682,0.0839068544981933,0.0953584224926346,0.0560049035369574,0.0361159954424593,0.0276591642027685,0.0326920458253174,0.0649116716037703,0.0484591049535391,0.0385203626762293,0.0336318848378649
"72",0.213739075374514,0.10626908001462,0.0838746442939777,0.0956214064157806,0.0552985571485201,0.03536850237814,0.0263456213774211,0.0329919481603279,0.0642962673843303,0.0494184261875527,0.0387696427334977,0.0338866292848756
"73",0.207481631728316,0.109643589696735,0.0832560028802431,0.096279372764937,0.0556419107550528,0.0354507779985553,0.0257137785643128,0.0336519231853984,0.0636843774462445,0.0481672289109985,0.0370614813273578,0.0341845417609347
"74",0.205767133598625,0.113585937300864,0.0841751054722883,0.0975293195346591,0.0570506126407085,0.0360715437292212,0.0248824474006639,0.0346053824908931,0.0625157098847883,0.0451520790373684,0.0358348768192263,0.0339955282226484
"75",0.204382353758149,0.115521980159367,0.0901950658546193,0.0965812076838263,0.0588911076245266,0.0358620697954981,0.0227457169387949,0.0359870317552716,0.0614140633982295,0.0411634427579636,0.0361766563847953,0.0343585132345726
"76",0.203369098711781,0.120230183488628,0.096370711280728,0.0954539546884757,0.0614341082826293,0.0350627549185319,0.0232138574181235,0.0365668377238651,0.0609391158216851,0.0360010373910245,0.0378476399444503,0.0347716899740304
"77",0.202163064927436,0.113578679655603,0.0988640711931368,0.0906283807967573,0.0595300835680931,0.0351043158903578,0.0245963563433391,0.0347580782739272,0.0613787962861832,0.0346041443224916,0.0394075221738135,0.0349304530221433
"78",0.20416834889703,0.109111835749031,0.0991357012483916,0.0860508010623954,0.0607468994863086,0.0341587722172935,0.0247111720216906,0.0335357929124627,0.0612614368042097,0.034760522172251,0.0424445355584309,0.034657233531408
"79",0.206923108433347,0.104142957557577,0.0973477235825433,0.0816753418276018,0.0581934054816505,0.0344670337339677,0.0260705330208246,0.0339482822204712,0.0629723422524659,0.0377109035337835,0.0431440244893837,0.0346687637339094
"80",0.216081803880416,0.104333631837358,0.0917816878248773,0.0830091635982877,0.0586220475974845,0.0356047188235723,0.0260240742237554,0.0340762658252416,0.064319779817558,0.0401195231596837,0.0447181293093641,0.0353231672357924
"81",0.216752261251118,0.0988302256531298,0.0878399945444529,0.0845677755769207,0.0537541639807416,0.0357118533406492,0.0264158283128581,0.0345130920981468,0.0657020567786852,0.0449912542467835,0.0440961272640402,0.0345601954165293
"82",0.215456656676416,0.101118005031675,0.0846899085818249,0.0884753414196191,0.0549149508410176,0.0354624574330375,0.0254336954208738,0.0339003053592222,0.0650582023597673,0.0467888047229826,0.0436325607259068,0.0343903392703007
"83",0.207698236062638,0.100898848110583,0.0834516081675627,0.0914672472410433,0.0530768767279102,0.0362904310699319,0.02573143046277,0.0342841459409793,0.0648108390054181,0.0476047938931787,0.0394091652557903,0.0342408768631274
"84",0.199924352563627,0.105472381256386,0.0804697409938707,0.0945687801763241,0.0551265910503313,0.0357236234875771,0.0234508131677997,0.0336374529167035,0.0610552078029957,0.049323509061926,0.0374374418941032,0.034498771543851
"85",0.202452087148484,0.129345952574469,0.0896473290935534,0.100244524217338,0.066138850925323,0.0358543807659263,0.022499694424104,0.040494282190374,0.0598605747807959,0.0374712089007812,0.0371444482263091,0.0377140844854771
"86",0.207275082705931,0.124719826495263,0.0987223998816504,0.0979455619593847,0.0601308448155473,0.0384037556824554,0.0278455208806073,0.0389219866335314,0.06340503044991,0.0350503129110589,0.035922197234282,0.0376625560572057
"87",0.207046031967729,0.11405386373147,0.100368889428376,0.0906224811891503,0.0634267110025569,0.034551429015558,0.0239487570626305,0.0353142356588701,0.0596896230665583,0.0343936068759421,0.0439917947556341,0.0346904089465289
"88",0.189236007600993,0.109280471012479,0.0982357897094108,0.0819639345031398,0.0596705716900817,0.0302418805584918,0.0227764368504449,0.0367070859184953,0.0598049312748167,0.0358582150623711,0.044320580055442,0.0353528701162903
"89",0.194068032126413,0.109890617381067,0.0948762006634989,0.0825873470879986,0.0569582152906114,0.0335964794745719,0.0237332222697686,0.0365089204500036,0.0604488932063165,0.035558027212691,0.0428537478882247,0.0356892928802592
"90",0.197893900561559,0.11403297029263,0.0943050678575749,0.0856340314773478,0.0592657314790945,0.0336933086367478,0.0236646011737693,0.0368325024084309,0.0594602890712509,0.0349567515437548,0.0424021144915156,0.0364720717025094
"91",0.199536437029264,0.121315093209346,0.0967188292449769,0.0878829416096512,0.0622065823791981,0.0335556593317665,0.0238326577037712,0.0384033680632151,0.0585818661331993,0.0328516929589157,0.0419828828764982,0.0378260662558691
"92",0.201296743793463,0.123527668527325,0.099608390453067,0.0885167930811972,0.0627747014668439,0.0336152680216964,0.0241210978627814,0.0390567154187001,0.0582172389173753,0.0315550613105915,0.0423999000442173,0.0382253203776172
"93",0.199469883102546,0.123511472976251,0.101491200454998,0.0869647212559866,0.0633891294819239,0.0319977022771186,0.0248867814137709,0.0399766995232447,0.0573188545755901,0.0315324351952995,0.0441777669999499,0.0383013378739992
"94",0.197881648477424,0.126260362860381,0.10302806302829,0.0866015139078536,0.0644859052418193,0.031030988410316,0.0260073750787957,0.0417369808550295,0.0572368970897974,0.0309451852459329,0.0450160903567749,0.0389336171358809
"95",0.199384939765126,0.127116518292838,0.103931093881283,0.0867471826016217,0.0633385320865804,0.0320378767249474,0.0277433406885147,0.0420734640603899,0.0574343111191058,0.0304973246297059,0.0451383148814625,0.0397613809732247
"96",0.201773158973507,0.128099892560932,0.10556699088013,0.0871735372204869,0.0644197262609131,0.0316237822846417,0.0292622076566714,0.0429932959258817,0.0568709322030165,0.0299226244161069,0.0466356034103431,0.0400349040846497
"97",0.203167461290212,0.129582660752418,0.106853898796352,0.087232809334765,0.0645054621233187,0.0320032150390088,0.0292383972640395,0.0443740341008182,0.0573433137418606,0.0296626748942126,0.0472910558758494,0.0403634813302009
"98",0.203159733663611,0.127765409597618,0.107004370485159,0.0861412541188321,0.0634562114468465,0.0332711693279771,0.0290284506163374,0.0452021549885776,0.0578782903148947,0.0293215172722063,0.0490201363095487,0.0406948546242301
"99",0.20307060621832,0.128104498213628,0.107286686036556,0.0848503981769457,0.065049903056888,0.0334706212416583,0.0294002266605765,0.0469103933615693,0.0578419129233678,0.0285749077088485,0.0504253726935903,0.0408180296657497
"100",0.20596662703141,0.130578836734476,0.110225678051911,0.0849571913635088,0.0666842209672766,0.0331494432574193,0.0293021378176087,0.0481573427024404,0.0580855853518089,0.0280756488741704,0.049937739560516,0.0408051520376395
"101",0.209327014734165,0.132552340758887,0.112886854202502,0.0854428764605659,0.0671382744599737,0.0336630634392702,0.0275541013101174,0.0481269691142264,0.0578360186334332,0.0277483839718674,0.0496779311001944,0.0411412639342874
"102",0.211591986445315,0.13445732993674,0.11431052713099,0.0861714662353209,0.0672356129699366,0.0329320814489711,0.0258516336381787,0.0484932410061838,0.0574771506911816,0.0268609792301754,0.0494604655830426,0.0416897562013827
"103",0.215539416803245,0.135963595234291,0.115211140860783,0.0872546242910347,0.0660836031873437,0.0325545102066092,0.025750361146519,0.0486211505567561,0.0570762446886652,0.0266958435653406,0.0487977215554509,0.0416482374019868
"104",0.2176113640876,0.138306840499181,0.116265035666099,0.0876942509073309,0.0653248351448246,0.0326502138181787,0.0262238859126077,0.0489104198382399,0.057219370297931,0.026954520396924,0.048715021321427,0.0420137750616704
"105",0.216659340144981,0.139059534163747,0.114638842729214,0.0864959887528488,0.0648870702599122,0.0329219249508197,0.0271614545517017,0.0483038086138593,0.0579813586994291,0.0274426685159812,0.0490900195971546,0.0431172390022437
"106",0.217292387171906,0.140039999296124,0.114055115425551,0.0867016493691708,0.0656864337070085,0.0330594598149265,0.0279260864559073,0.0479053068707237,0.0586561583270567,0.0281763644748079,0.0491117870951143,0.0432259760516829
"107",0.21768346354929,0.140496002927161,0.114888092948021,0.0873802690750303,0.0656353088150084,0.0335562137867984,0.0272722490935466,0.0485801283263966,0.0598795501179044,0.0289161287997558,0.0490679968539491,0.0432251979060872
"108",0.215563982522329,0.140201864266779,0.115446744660536,0.0882694827798841,0.0661129086192834,0.0330029827124454,0.0267412449169291,0.0503652538226184,0.0607572366106675,0.0285723431923336,0.0489944587180431,0.0435688029352867
"109",0.214630320261484,0.139500515125925,0.115242570949187,0.0881957920111796,0.0653606541507764,0.0343660569034753,0.026874176903473,0.0530500467223198,0.0605176648340551,0.0277480628156759,0.0487993033162656,0.0440217630676907
"110",0.215244593840898,0.137586510786175,0.115290162209138,0.0876627799459,0.0665037739276151,0.0341432607148687,0.0272857121228373,0.0541896397707254,0.0617055079782565,0.0269990964795211,0.0495025365807531,0.0438476954138291
"111",0.214560192312707,0.13364271977537,0.113783439976038,0.0848373036420302,0.067010729818521,0.0320451532832064,0.0279326523430057,0.052508232954428,0.0633071773572565,0.0261500121775286,0.0497506980022148,0.0433735527102067
"112",0.213447885186073,0.131057444211264,0.112710651505479,0.0836196531387408,0.0687616458119893,0.0319213823234243,0.0278661225201324,0.0519266380543709,0.0633442737006068,0.0255733312311039,0.0500140708490698,0.043033683508715
"113",0.212389813595714,0.13000275524472,0.110876678148933,0.0821766975844723,0.0675237311597211,0.0325177817770185,0.0265496132295717,0.0512239021075085,0.0638259965018723,0.0257969793120186,0.0499399017091172,0.0429583149898391
"114",0.210786854843293,0.130203167479468,0.107956298086319,0.0814257485649875,0.066081548146239,0.0330011151845163,0.0267366364068746,0.0489214497352004,0.0636834088637566,0.0276459773613501,0.0496969015240789,0.0422753021183835
"115",0.210718904904966,0.136490292057843,0.110122460729051,0.083450087878352,0.0678039200185928,0.032715253768222,0.025691120337188,0.0494339074419537,0.0624729403831238,0.0284966301972054,0.0494172334342287,0.0421252318104357
"116",0.21547469849981,0.144345800473953,0.113861540589697,0.0861524607448138,0.0691590779615638,0.0336613192618636,0.0237391990511117,0.0501552879308361,0.062370952160823,0.0288719922712168,0.048609139543545,0.0413413422687753
"117",0.235226760675338,0.157947824180558,0.118907165570437,0.0937196579298131,0.0756833191354708,0.0351907201510706,0.0270205452932077,0.0483478653713406,0.0631901005067395,0.0276584718534056,0.0489185022271798,0.0396586988052583
"118",0.237549996597941,0.138597133845722,0.117108412509952,0.0813743119121641,0.0621869150459324,0.034121821423598,0.0268122113246461,0.0408340471987377,0.065294398854096,0.0349814288244195,0.0474034411703927,0.0365434341715168
"119",0.237115818822075,0.146104552768802,0.107703047825972,0.0850319755319577,0.0703116709416313,0.0305001417733984,0.0273701257619274,0.0388380585403882,0.0604738181271491,0.0393978610536669,0.0506366586355054,0.036230558356657
"120",0.237044230680607,0.145600609811856,0.102640419387084,0.0844823382143301,0.0601914737267281,0.03642689052256,0.0279285648245298,0.0400652046285621,0.062521994229371,0.0451830543112555,0.043336845978025,0.0366584319338467
"121",0.240512966944636,0.146669834585641,0.101958508365381,0.0920839823322526,0.0631585101940934,0.0396449643588576,0.0248565611914615,0.0405786516085937,0.0595575930330242,0.0463199325721527,0.0419354957697336,0.036370905159334
"122",0.230757734464202,0.152909213470616,0.103398373055835,0.0947671900282195,0.0649425455433098,0.0339228475281765,0.0237536264975972,0.0438726313537189,0.0593506813693947,0.0440784332102953,0.0372394623462832,0.0418768065293962
"123",0.22923070586838,0.1582294488571,0.108205252477727,0.0975304680181506,0.0687842543586228,0.0358962219162755,0.0252359240205984,0.0474083662378598,0.0595797680408859,0.0375279065992562,0.0368648035846497,0.0455409418897632
"124",0.22476106980119,0.152811839356173,0.112168891679188,0.0933904020768895,0.0685476521642307,0.0361995255011022,0.0260477861415914,0.0483810002827006,0.0607214334524902,0.0355627677988558,0.0394521472015632,0.0463174169748147
"125",0.222533596493344,0.148461583761129,0.114192592234512,0.0919103211417046,0.0724302909995894,0.0331939076367776,0.0273825116509847,0.0480627427473378,0.0606861104123724,0.0314710148008078,0.0436218100543817,0.0451732320506528
"126",0.218341012831598,0.129520828233248,0.111941979763432,0.0848929326735235,0.0669209701671799,0.0327838150988979,0.0276607285974855,0.0455668860573115,0.0623923211665486,0.0329160991509138,0.0438209716230667,0.0430944030399876
"127",0.216563581927546,0.129036039289568,0.108108872157693,0.0856362344437005,0.0726991525467493,0.0318691632324731,0.026798589287704,0.046612445010011,0.0604423221510418,0.0308175907900868,0.0464129059113049,0.0419565322245825
"128",0.218206154747592,0.133882515680789,0.108489943080293,0.0854328867503968,0.0697019432717337,0.0344366945833268,0.0260419934832776,0.0473419823838043,0.0611061067384524,0.0312081728151764,0.0446009002696387,0.0438618884239852
"129",0.226410352994536,0.13767529291995,0.111403624981767,0.087062693225313,0.068909870296975,0.0349150835883833,0.026448951370037,0.0436950693197984,0.06074187588801,0.0300518887754094,0.0457750365312032,0.0434996301025508
