"","MAE","MAPE","RMSE","NSE","MAE","MAPE","RMSE","NSE","MAE","MAPE","RMSE","NSE"
"1",0.119198240978778,1.351926102325,0.189275960466627,0.996309610314283,0.180316872564474,2.24893076290554,0.274419470251931,0.992472918888334,0.133786909689495,1.50861110675753,0.199882276065709,0.995238406701587
"2",0.116126423993628,1.30285523065431,0.186501511330372,0.9964170064903,0.172507180088642,2.11046528307489,0.266393858699384,0.992906751579755,0.132521000033319,1.49269692468839,0.198020983426829,0.995326673196827
"3",0.120145296814631,1.35661323176995,0.188492101524467,0.996340113448503,0.178490066415691,2.29524878856653,0.268454579382204,0.992796585824888,0.128569357154555,1.45250266548717,0.196056827158821,0.99541892221338
"4",0.117179740667699,1.30941750415909,0.188025419680815,0.99635821381657,0.185847644834307,2.24217443275438,0.279346048050678,0.992200229644329,0.141978553623554,1.59120852457212,0.21080947030573,0.994703561179476
"5",0.138627787891802,1.53981763698461,0.210669761219389,0.995428215861966,0.190092975166985,2.33988269996152,0.293339564352851,0.991399216056345,0.14513795246294,1.63171853130597,0.212105401669366,0.994638242306275
"6",0.115902351453232,1.29986328275881,0.185835586539194,0.996442547778824,0.176424763908785,2.15087227088788,0.271840857458392,0.992613712369364,0.130679132519275,1.46413048070679,0.197487123378798,0.995351837594342
"7",0.118631247535961,1.34456048477788,0.18740144131958,0.996382344864479,0.173373275275551,2.14613968593753,0.264778198861136,0.992992530762272,0.137323594012,1.54542335232474,0.200483936659152,0.995209698055357
"8",0.131779826467101,1.51596201380496,0.196833112965903,0.996009037633949,0.183446827918142,2.3095106404937,0.282820016923244,0.992005026278632,0.151466077796789,1.712209817351,0.213188521597061,0.994583342672203
"9",0.116380011495379,1.31226212536192,0.185724577235895,0.996446796613502,0.198661083778625,2.48228305518316,0.312452275733432,0.990241925328657,0.132046722002047,1.48190867416438,0.199508726403392,0.995256187462856
"10",0.119479841106125,1.34482049664535,0.19066086380781,0.99625540870742,0.191871860923539,2.35105220729681,0.289756025361943,0.991608072867839,0.135308700816454,1.51790695547789,0.201400907523756,0.995165778200995
