"","MAE","MAPE","RMSE","NSE","MAE","MAPE","RMSE","NSE","MAE","MAPE","RMSE","NSE"
"1",0.134882135664272,1.49597671767424,0.206414834231996,0.997415057228223,0.221357358592939,2.25485628671647,0.354518062174481,0.994318693793079,0.160219343774766,1.66845747124802,0.243504152020416,0.996024531210364
"2",0.136642992844768,1.49528957636475,0.211721123165487,0.997280447163641,0.234109486796767,2.59130208398653,0.350021730336469,0.994461891263544,0.159539542519906,1.63941013253514,0.250216018776738,0.9958023538496
"3",0.123413701477318,1.32100389148616,0.197331758919862,0.997637547439423,0.22321494186365,2.30552982159024,0.335643013690035,0.994907551009402,0.154230553915381,1.55731976076187,0.245851313781359,0.995947521928884
"4",0.114052022189148,1.24195924074574,0.195287350712606,0.997686245108261,0.217008632767925,2.17600684851429,0.348706872803271,0.994503420953083,0.154815549517517,1.54032945835408,0.251101833918174,0.995772580213439
"5",0.111389370848456,1.23944013809614,0.18207446959648,0.997988744571235,0.261617026394362,2.49859710796776,0.39971812282635,0.992777639834452,0.166237418440509,1.6501080198703,0.258595031049192,0.995516512556788
"6",0.114316266733976,1.2385259297573,0.185259395950868,0.997917765635053,0.231842031631353,2.26866306455391,0.390753669307937,0.993097958067559,0.156072624193272,1.54391149954494,0.243977572758636,0.996009057971711
"7",0.106889681547789,1.17564218718391,0.18516443073225,0.997919899822733,0.234539836951027,2.27298421494659,0.369130997567166,0.993840683850477,0.162267188008357,1.60353776383934,0.259982905209947,0.99546825784435
"8",0.111813458302159,1.23063576527106,0.188130006003242,0.997852736899304,0.247688438979625,2.41611132210173,0.381033984875216,0.993437053122014,0.157154247740092,1.55118405851817,0.24494960917835,0.995977193822556
"9",0.131327971143265,1.4300641219685,0.210898228483856,0.997301546206645,0.210944742708951,2.32415348408234,0.332213124637008,0.99501109727908,0.160390455424401,1.63143837767073,0.253106201190272,0.995704821886845
"10",0.116426951834637,1.27102348093297,0.19443426941009,0.99770641548663,0.259711087504417,2.55448076323613,0.399558593179417,0.992783403649404,0.162891501227667,1.60392515074926,0.259789819460035,0.995474986670625
