"","MAE","MAPE","RMSE","NSE","MAE","MAPE","RMSE","NSE","MAE","MAPE","RMSE","NSE"
"1",0.203508594113647,2.16986752340015,0.271532624127564,0.996216990897346,0.294681223001314,2.90420072873445,0.45724903991545,0.99242447668624,0.207717312392634,2.20174239401111,0.287437756599709,0.995507603221017
"2",0.119752729232301,1.26547265266325,0.180074133836963,0.998336219531055,0.205796921128496,2.00661262890565,0.33317318519965,0.99597795323289,0.153505659105616,1.47718021152632,0.233356983801734,0.997039043115566
"3",0.119323437210467,1.23499895081223,0.178275423867819,0.998369291600203,0.215898833314345,2.03651084665889,0.335172951743483,0.995929526209557,0.172938030590372,1.6278094620483,0.255076726798606,0.996462209195894
"4",0.135255859431385,1.37843948902724,0.202421892395597,0.997897634049538,0.213362904222992,2.07152638767504,0.336127339880063,0.995906312267149,0.155733307170693,1.54708035869905,0.23502434496664,0.996996579229665
"5",0.145626617609295,1.52064331248796,0.212609381546317,0.99768069320049,0.225850805115705,2.49925775007154,0.334575892874423,0.995944015134466,0.178947602318643,1.74458209862339,0.263310256774382,0.99623013297865
"6",0.241339116057647,2.38118227694386,0.318176880491162,0.994805657384996,0.307825751196763,3.45087730267726,0.44903400794066,0.992694238298919,0.233662574220398,2.28321661116748,0.321067057742982,0.994394917950949
"7",0.131137246008089,1.32242037092945,0.195597687352721,0.998036997810194,0.260845906740402,2.30544549827272,0.409287823226562,0.993930335547965,0.167537688012945,1.5796021894453,0.253763295748111,0.996498548701983
"8",0.126294540774193,1.30283642022588,0.191087180191676,0.998126488098314,0.182062900247208,1.88038926458372,0.277992653857994,0.997199899148508,0.158543874506791,1.53283372640279,0.246197927003833,0.996704212049476
"9",0.118699654272633,1.23423491698682,0.179962804902014,0.998338276124596,0.179056442049304,1.81619603031069,0.284074399364521,0.997076041335747,0.145353471552564,1.41722822011452,0.226992039149383,0.997198363863006
"10",0.22749954339715,2.282922631024,0.304969134550499,0.99522794843912,0.324574646403736,2.96135002616689,0.49033059128746,0.991288659020699,0.251655402908388,2.44855430038965,0.342541578821076,0.993620053040343
