"","MAE","MAPE","RMSE","NSE","MAE","MAPE","RMSE","NSE","MAE","MAPE","RMSE","NSE"
"1",0.135928374767589,1.63819235294119,0.208039551407538,0.993389826017156,0.177075634862589,2.45154225159069,0.246851544521833,0.989604885577869,0.177312450131309,2.08829958023393,0.263889686742499,0.988930749417187
"2",0.116343810493681,1.36118429314066,0.190335523418625,0.994466998669252,0.157891428689699,2.15078009162206,0.224694452207606,0.991387241385709,0.162270484246485,1.88049339196612,0.250104461867008,0.990057026931894
"3",0.137674581159933,1.64387543331707,0.212268065032661,0.993118384629099,0.156198055507436,2.24011930956419,0.220907109775468,0.991675139522617,0.19607343018076,2.25278282389658,0.292528780571402,0.986397755238048
"4",0.117334746310656,1.37578685407548,0.189374985512316,0.994522702902217,0.170087141209457,2.25732179982552,0.248595798936635,0.989457462691036,0.163169327848708,1.89987797856691,0.253355303326185,0.989796870874343
"5",0.148900680599838,1.7879023234147,0.222092366846045,0.992466646656245,0.16109530925778,2.18131464845795,0.234963235437032,0.990582027806214,0.187092300603788,2.18159959944728,0.28342629704052,0.987231094602415
"6",0.117896264621954,1.38418240676877,0.191279044800216,0.994412006890793,0.151020614973598,2.02781677008625,0.221404240341796,0.991637628739851,0.164035505240438,1.88878412058848,0.253363112568365,0.989796241876779
"7",0.124958376903827,1.4757825559271,0.196141685337244,0.994124282887247,0.153021305477827,2.10815214684191,0.221854055816469,0.99160361543425,0.171440191546252,1.98714879236246,0.259551150137004,0.989291730340591
"8",0.120885716304139,1.42288744006386,0.193281912764219,0.994294371341768,0.163594615543504,2.20878528676926,0.239026581992499,0.990253471012003,0.164908096846694,1.90138023212605,0.254957382271303,0.989667424990578
"9",0.118997332342506,1.39116975200832,0.192920805325362,0.994315671009775,0.190945587475004,2.55245056214437,0.274945455874053,0.987104129331771,0.168364332303612,1.94569394959996,0.263396985235373,0.988972045044574
"10",0.139757696443134,1.643564850407,0.214090067145445,0.992999740978731,0.158771181363368,2.25418504486372,0.225327684453708,0.991338628155912,0.18562835320721,2.161892040245,0.27959103605238,0.987574328420979
