"","MAE","MAPE","RMSE","NSE","MAE","MAPE","RMSE","NSE","MAE","MAPE","RMSE","NSE"
"1",0.179925572604193,1.73571721300904,0.264120109449473,0.997002966406097,0.287305659837453,2.73896043183664,0.423015228432773,0.994195079213294,0.232279770602009,2.18492138469863,0.324904632006312,0.995069186083766
"2",0.175767207973411,1.70450852363684,0.258128325396691,0.997137404384664,0.204656463542556,2.20532294078395,0.289990632910317,0.997271950582293,0.211458139314858,2.01530454739627,0.298763639064422,0.995830708228675
"3",0.185558757485363,1.78982304035097,0.269922860485063,0.996869829391573,0.207727307404055,2.16339149034313,0.303035935162724,0.997020985910697,0.218893525814639,2.14377463150679,0.306882904288602,0.995601017863407
"4",0.147127266439944,1.39984919790796,0.22670851458595,0.997791871532915,0.217315603739949,2.19779999962583,0.311379109292008,0.996854691580391,0.204636141900963,1.89432477564572,0.295764496839193,0.995913995048751
"5",0.228117556253789,2.20237691384171,0.309736377645032,0.995878331075918,0.265159879391627,2.90431941156257,0.368684394511591,0.995590454743127,0.267893007859563,2.60073816252745,0.375759743677358,0.993404810038822
"6",0.182453527438569,1.74920994147913,0.261329965631016,0.997065952796678,0.271456044808145,2.64976241112715,0.390867864964549,0.995043852457919,0.234456029535789,2.20399046989433,0.331987042114225,0.994851875121148
"7",0.140696756022748,1.36727653136049,0.220232224873442,0.99791622700068,0.187913782740118,1.88591859808004,0.272631288878754,0.997588786386617,0.203964516477006,1.91961664569854,0.307165517895434,0.99559291194002
"8",0.149368635097132,1.50582363989105,0.224387985793023,0.997836843832304,0.232592606376186,2.18191920075504,0.343644438332187,0.996169081325684,0.187097390050718,1.74287151176083,0.273281935362571,0.996511580893433
"9",0.184647895221301,1.95252268897759,0.257596551029507,0.99714918679528,0.219932047834514,2.38014823231027,0.30699916414106,0.996942554815085,0.208672386510285,2.04671410456674,0.290760946397358,0.996051074370184
"10",0.183493840957529,1.89282421765572,0.257089336599332,0.997160402395871,0.222190622979893,2.45439419744071,0.310769531607143,0.996866994480855,0.225399361714675,2.28714017346994,0.309158936207749,0.995535524790892
