"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"15",3.36658520828236,3.49628946839652,3.55384682678916,3.59370531976124,3.61506522898724,3.61302168257807,3.64719237477768,3.71356222505414,3.70058464535904,3.68646008484203,3.68055702854836,3.82893615030305
"16",3.34802501300425,3.48969485658854,3.54580224812035,3.57707791668614,3.61025247148357,3.61343534759122,3.65544703290821,3.70276106684343,3.69618961093691,3.6796335280386,3.66922518677547,3.83570225528411
"17",3.34502653138818,3.49049690981303,3.55501306200573,3.57695776627711,3.6210425643614,3.62261862452317,3.66615453366531,3.70646357014673,3.69882712221079,3.68120829850901,3.67129033271093,3.84213165107006
"18",3.37280167423212,3.52750673126624,3.5813753702998,3.59561924510033,3.63704570379315,3.63907087660958,3.68405191323683,3.71984523255079,3.70779243773028,3.68594679946116,3.68014255331845,3.84735083063164
"19",3.42121922637069,3.56403801364787,3.60726186515843,3.62768040012818,3.66408973642025,3.65183283088604,3.69517327356325,3.73729146126447,3.71881883537967,3.69531361980403,3.69631513036317,3.84755528348076
"20",3.44003579223731,3.57095718957834,3.60870716564181,3.63272949202264,3.66111825079292,3.64866561637142,3.68686857021479,3.73653427745668,3.72416975393076,3.69972367988393,3.69883543752603,3.84396948226123
"21",3.40669581043565,3.52833756600948,3.57509837671994,3.59984440360165,3.62189974218814,3.62319335117506,3.65316575281208,3.71666366928765,3.7148927691707,3.69148412232898,3.68554129854317,3.83669783550262
"22",3.39477751361064,3.51188966919337,3.56641037372314,3.58980998591216,3.62175131229383,3.6213116503459,3.65592970926209,3.71219215637793,3.70999770224116,3.68857983216009,3.68159745207397,3.84259747853631
"23",3.41645556917581,3.53955667613747,3.58850398520773,3.60589857068238,3.64800525894655,3.64048485098545,3.68199921107784,3.72717759064505,3.71847119563884,3.69513963007041,3.68951475038595,3.85403551192263
"24",3.40744105909299,3.54016133508308,3.5874287109571,3.59838359451098,3.63693558459789,3.63887000295184,3.67269924590465,3.72328185197735,3.71974375534104,3.69422637420723,3.6882640089175,3.85260529794864
"25",3.40635497201965,3.53328335501745,3.58742189890238,3.59976215685107,3.63154884041474,3.63343665549824,3.66565109426229,3.71925962868075,3.71501091862178,3.6911737205261,3.68817292533322,3.84457057945657
"26",3.41092740869923,3.52687767596888,3.58423540288657,3.6008405264045,3.63682979701433,3.63172227741709,3.66385979262257,3.71958742409153,3.7121135536505,3.69137523886435,3.68922271818948,3.84284324590708
"27",3.41470402965883,3.53690859112284,3.58852602420829,3.60216516503161,3.63795567915363,3.63505746238069,3.66846664486107,3.71800037771861,3.71225550821345,3.69045864823524,3.6869654795845,3.84265793323625
"28",3.41642848644188,3.53807529260217,3.59091230414928,3.60301506557197,3.63790292974891,3.63474116841186,3.66722226332588,3.71753351575508,3.71105649153822,3.68907982323921,3.68641544853647,3.84017800205738
"29",3.41490636103933,3.53765833115765,3.59019005461669,3.60190156707542,3.63538096915817,3.6331988197057,3.66373499305185,3.71420021328028,3.70868216317297,3.6874156631372,3.68442707549531,3.83867421997138
"30",3.40574766222857,3.52947950055958,3.58513035804171,3.59665159626182,3.62976676723166,3.62919080298481,3.6587128060718,3.70945504352643,3.70440683016505,3.68441153141934,3.68097120430194,3.83621008307644
"31",3.39221563849302,3.51968754612683,3.5808213613455,3.59116043462713,3.62403142456456,3.62595372312663,3.65490962766458,3.70398901422095,3.69943509125062,3.68098522728763,3.67667316290825,3.83488350869978
"32",3.37630929862002,3.50843576341639,3.57583442209444,3.58467027076802,3.61987755332973,3.62355770455512,3.65132082866177,3.69938457449536,3.69443874621111,3.67848974808791,3.67351753811904,3.83619480834132
"33",3.36745873692883,3.50476859029117,3.57606351321193,3.58520437729215,3.61946003409071,3.62451029994711,3.65139314898038,3.69894795754112,3.69110550488564,3.67599449269798,3.67208882215055,3.83659456998043
"34",3.34774711511441,3.48922440845895,3.57059400571488,3.57867589094964,3.61165018632166,3.62081961351658,3.6458559424953,3.69552271023806,3.68574717696219,3.67388895730182,3.66862353884419,3.83635086002296
"35",3.31617148820265,3.46541894253607,3.56115495937437,3.56956733817677,3.60201133957609,3.61654120323489,3.64135508138157,3.69050264359469,3.67937799537704,3.67180459431214,3.66522366972307,3.83779395880753
"36",3.31432146601685,3.46607183831891,3.56835409908409,3.57971405330738,3.61181541324356,3.62364030801756,3.65296203152702,3.69703798520392,3.6786287225975,3.67285829082086,3.66885131197838,3.84004807329008
"37",3.34056450893153,3.49987616444246,3.59378344210256,3.60137740764397,3.63558696135909,3.63919497611353,3.67375934154892,3.71312034546829,3.68546812397899,3.67555374407125,3.67598565083717,3.84228547908278
"38",3.33211002433277,3.4978603463968,3.59382643246469,3.59719224692588,3.62934727470286,3.63691653685631,3.66736697772171,3.71298663228218,3.68663044423572,3.6754575730029,3.67475309185971,3.83848217394794
"39",3.31691818884806,3.47652076488696,3.58023764267356,3.59162909975201,3.61861873884021,3.62985163068432,3.6564567145415,3.70691881802669,3.68195049942116,3.67440624887799,3.67186459994989,3.83320181231807
"40",3.30821894956531,3.46100635278014,3.57029456152807,3.58800950978282,3.62021821052556,3.62629152076733,3.65615493118241,3.70595106846416,3.67802000260777,3.67460890864618,3.67128062112163,3.83454655012125
"41",3.29188938673604,3.45604135550537,3.56726812017605,3.58126857448177,3.61884090239149,3.62791733653721,3.65992536076612,3.70577655476051,3.67633579720152,3.6738056552966,3.6678996190088,3.83845642510874
"42",3.28419511258469,3.45623572340137,3.56921756995272,3.58245149321465,3.61860078671616,3.62978755146934,3.66254567232017,3.70795144313416,3.67606145017102,3.67366760941585,3.66920593472618,3.83970367477254
"43",3.28094688902127,3.45523689352716,3.5705156957077,3.58372246989437,3.61895607513374,3.63028774933076,3.66181147910096,3.70916151571118,3.67485422311021,3.67300842243048,3.6708837722124,3.84005486898856
"44",3.27370260491055,3.45002138586593,3.56749062821545,3.58181943400412,3.61638935455541,3.62854418152635,3.65784953528241,3.70667371247133,3.67264042280212,3.67080638025127,3.66876733026117,3.83897144345665
"45",3.26557639587453,3.44285071134235,3.56312347145543,3.57894639951759,3.6128355077993,3.62594659841607,3.65418882163336,3.70364491675016,3.66993963148325,3.66906961625218,3.66610323168133,3.83901726766201
"46",3.23995663461966,3.41867645904927,3.55101444313037,3.56663236994999,3.6017748817062,3.61755174627277,3.64418165889278,3.69418282608113,3.6641040999294,3.66616306560438,3.65961105562197,3.83897175518594
"47",3.25574757300637,3.43740038107527,3.56722764855684,3.58143018856136,3.61640124242308,3.62975240289724,3.66052044524397,3.70288461770641,3.66633737487158,3.66753336344727,3.66438599166758,3.84218522694372
"48",3.27462013510841,3.46172836126576,3.58388386651662,3.59410336052806,3.63176205196849,3.64005248900458,3.67189726852144,3.71303426817182,3.67148746438749,3.67003025264869,3.67016425895718,3.84407771467007
"49",3.2919606604111,3.48339855966385,3.59644764242723,3.6015482882257,3.63582452619642,3.64663243987774,3.67372611329443,3.71586644108755,3.67640183072947,3.66934338039183,3.6707495212554,3.83966657898725
"50",3.31259574663548,3.4922562264694,3.59960408526047,3.60936078717466,3.64134049679534,3.64709666874584,3.67067796491417,3.71685227716563,3.67857555534451,3.67085268649759,3.67293792308861,3.83660683133243
"51",3.3144077646119,3.48901138816238,3.59127683494294,3.60372712034896,3.6354093171503,3.64286100672752,3.66406200185609,3.71151306518415,3.67827197133121,3.67077952307603,3.66912396377857,3.83832934346894
"52",3.31246386824114,3.48359774506728,3.58463571127853,3.59745888136299,3.62916202610909,3.63922511579821,3.66055909475642,3.70618821958207,3.67660328555624,3.6701114956038,3.66583990642947,3.84198725806379
"53",3.29643922290572,3.4685359316074,3.57398039832797,3.58595669161796,3.6189804284173,3.63307813142681,3.65435234447513,3.69946472377,3.67291421913602,3.66870650724289,3.66161078737221,3.84566377250618
"54",3.284092778991,3.4605263313986,3.57000845522991,3.58093895924202,3.61519897953078,3.6328221600074,3.65424816043634,3.69633236913699,3.67057098009667,3.66772463129696,3.65987185671627,3.84808389322564
"55",3.27913076760032,3.45946351514363,3.57271347063872,3.5836931521475,3.61781286654763,3.63465480828385,3.65737441918621,3.69720393956994,3.66935041115928,3.66832558297401,3.66145561585498,3.84992891497238
"56",3.28138747270442,3.46930240939239,3.57952993315693,3.59052539128878,3.62261936727884,3.63795955130232,3.66275109005329,3.7012195392095,3.67049493390336,3.66975854755914,3.66480016742117,3.8502188439923
"57",3.28399278120419,3.4735827647456,3.58277687900285,3.59533418236519,3.62542533721015,3.63753733663649,3.66472151448112,3.70471770722998,3.67191257712643,3.67266724678096,3.66888339872719,3.85034758818831
"58",3.28675061158081,3.47407655925736,3.58428932688274,3.59818213970752,3.6270851626852,3.63602823657962,3.66533916909411,3.70683476714585,3.67382737421561,3.67613061381451,3.67331021493942,3.85248486653366
"59",3.28335220194743,3.46747484471407,3.57991220963934,3.59572128133005,3.62469112902672,3.63258156069077,3.66314654684903,3.70747804824862,3.67536897423567,3.68006192236471,3.67687141623354,3.85750855026767
"60",3.28199333050743,3.46610494324178,3.58039546481522,3.59546867752893,3.62517044592602,3.63261968868729,3.66442780768999,3.71056760619347,3.67830741616654,3.68389553793997,3.6813655290536,3.8643063269444
"61",3.28100004441047,3.46470490146658,3.58186715485512,3.59530580697447,3.62516842450722,3.6333881211063,3.66539659017319,3.71428169333533,3.68121834829936,3.68759621049777,3.68642184449507,3.86967985406752
"62",3.27530073873186,3.46169185938253,3.58289119558497,3.59436596377498,3.62308246469877,3.6332216187795,3.66492748540383,3.71506978754263,3.68350356394303,3.68985912894086,3.68907161099377,3.87296868118521
"63",3.27342407572154,3.46100116469522,3.58435521490778,3.59520240956366,3.6234208598307,3.63306539330793,3.6662190355711,3.71633690220719,3.68493570049919,3.69164309442544,3.69185729696042,3.87459971116663
"64",3.27303147077449,3.46133258450136,3.5857176258514,3.59676808195248,3.62590744559254,3.6350653643324,3.66907467397525,3.71866740115368,3.68650571145717,3.6939212319345,3.69402640396202,3.87600631684253
"65",3.27042136440111,3.46086411278507,3.58682650242236,3.59697084558393,3.62667707673389,3.63698234327385,3.67070049816999,3.71953352748496,3.68771929656048,3.69487399022627,3.69470274984451,3.87617462987617
"66",3.26817835848876,3.45849927250227,3.58724123634196,3.59749573795905,3.62744117303806,3.63882436162419,3.67161543686677,3.71998006480224,3.68832138315942,3.69579503467027,3.69488808290562,3.87583765051569
"67",3.26549205430687,3.45544682567794,3.58731725658285,3.5974734878833,3.62814501181056,3.64093059878616,3.67203711484891,3.72003958698054,3.6883652636653,3.69622369756814,3.69460982661997,3.87602950950156
"68",3.2652846725331,3.45690801273978,3.59037151859532,3.5988736720617,3.63078281894981,3.64434674636976,3.67418942801278,3.72160488719178,3.68939126148334,3.69625854475302,3.69524043818984,3.87670299023762
"69",3.26414094784653,3.45755275581774,3.59283908523967,3.59999690823847,3.63211888051467,3.64632754544581,3.67462652154473,3.72266125463155,3.69041080113224,3.69650623505171,3.69583549764202,3.87792912543764
"70",3.25807946584033,3.4532628889755,3.59175860177073,3.59748092202626,3.62905758613806,3.64504367260278,3.67114098459807,3.72093647248628,3.69029135003466,3.69608475644822,3.69506776869893,3.87874658354091
"71",3.26105780901322,3.45663940581899,3.59435250627023,3.59992267151515,3.63080028978367,3.64702563754056,3.67269939342187,3.72227121499163,3.6910112356414,3.69675242582477,3.69644116711248,3.88058063241671
"72",3.2710688248187,3.46975741679304,3.60156549906602,3.60582480513714,3.63772947276476,3.6516134761609,3.67845496227641,3.72711903630705,3.69383047679132,3.69834595155589,3.69947088349938,3.88370004505728
"73",3.28686260405163,3.4872907350913,3.61037629078022,3.61230418425366,3.64338376616402,3.65693541904937,3.6824402138162,3.7321094325963,3.69753646461598,3.69946871576696,3.70215988139629,3.88517552212391
"74",3.30803031737657,3.50374635227188,3.61634536803798,3.61979335033719,3.6482548560386,3.65982438123155,3.6831180554562,3.73550134989911,3.70060396980316,3.70029269390343,3.70469837105014,3.88498806891197
"75",3.32662668609649,3.51729065089073,3.61813613701064,3.62382736759957,3.64967528777361,3.65953658610496,3.68110887087801,3.73502961848908,3.70216279160761,3.70026129338937,3.70407546029999,3.8835077080865
"76",3.32316104310267,3.50725652406515,3.60524555420603,3.61475698025075,3.63803696906656,3.64990833861345,3.66962568768272,3.7255588777474,3.69843840551038,3.69742721235277,3.69738639994996,3.88035614576534
"77",3.31722910368392,3.49551971717699,3.59382998160245,3.60524619846152,3.6284709415266,3.642056475775,3.66369770807372,3.71662997634729,3.69262357514213,3.69400437727286,3.69117141061795,3.87940715868443
"78",3.29906555366749,3.47644942871922,3.57967991284904,3.59291976120462,3.6190791891641,3.63467575061489,3.65832424570624,3.70940023956958,3.68621784732846,3.69182046368695,3.68605023716156,3.88177941856718
"79",3.28133747381102,3.46539046983188,3.57410639271818,3.58668063055304,3.61478011267923,3.6334680042247,3.65954712660617,3.7062689737569,3.68299411953021,3.69072444474623,3.68401953100315,3.88464448089058
"80",3.26316218163023,3.45203232464124,3.57173402310741,3.58428767417143,3.61231634007235,3.63155897041503,3.65948870978584,3.70510475261397,3.68084795477654,3.69116479051533,3.68465557592914,3.88694712123232
"81",3.26917214962504,3.46369421311254,3.5853558427773,3.59651333167348,3.62317549809231,3.63963666498823,3.669850061379,3.71256423048232,3.68435837021532,3.69396796341943,3.69115605176086,3.89074874302901
"82",3.27976036225171,3.47790623061403,3.59944156909791,3.60783909140613,3.63363922809293,3.64589859469,3.67651238172443,3.72089013713204,3.6889960115188,3.69716727965837,3.69778829717434,3.89295333411865
"83",3.30475191771334,3.50406646946444,3.61803017807549,3.62238032737931,3.64541851669636,3.65589844981232,3.68508593521193,3.72982112543778,3.69641064052443,3.70088261175766,3.70462153398233,3.89482740903504
"84",3.3705250832045,3.56085314713209,3.65437180306661,3.65502584792592,3.6808802184723,3.67966631152232,3.70816666432971,3.75296932477447,3.71172548777334,3.70910097452515,3.72179277899688,3.90159879263204
"85",3.3622219841441,3.54857671764864,3.63737898946194,3.64001448094051,3.66082293113291,3.66640066179926,3.68339737931808,3.74166612965442,3.71273711741661,3.70863491301075,3.7140537332701,3.89800561381936
"86",3.35053411151217,3.52578984573302,3.61791191164652,3.62669809854885,3.63821182179225,3.65231886568647,3.66831905387939,3.72653857408859,3.70667772769727,3.70464754010723,3.7031850744118,3.89157353716152
"87",3.35349168494273,3.51155577887059,3.60744596236829,3.61923578961557,3.64369184001405,3.64794373206141,3.66946979885724,3.72466719438326,3.70233145495537,3.70357088071367,3.70271562388561,3.89664780416802
"88",3.34491460204727,3.51691278537191,3.60693883637882,3.61173290701475,3.6409033409166,3.65119730670403,3.67571379723735,3.72220948492766,3.70200934751118,3.70159242451837,3.6974775690989,3.90157368803337
"89",3.34908130275729,3.52634534139766,3.61325240897518,3.61808375922313,3.64400852895846,3.65423126754113,3.6798668864977,3.72494299862305,3.70298232826622,3.7012404612368,3.70020774499012,3.90112901659481
"90",3.36537235633786,3.54069515196428,3.62101757891223,3.62765862123051,3.65272657131429,3.65748441038311,3.68337938221687,3.72945434421002,3.70643181663636,3.70307617154568,3.70526175018567,3.90130871813845
"91",3.37320305423749,3.54574050279251,3.62113315486581,3.62750569776874,3.65108917396205,3.65562382460525,3.67905594744318,3.72838394308593,3.70842260985552,3.70386207963625,3.70567462107814,3.89985903147493
"92",3.38169497487638,3.54798774648364,3.6202957873329,3.62800682182765,3.64975831033123,3.65400776752985,3.67683419054655,3.72680228032467,3.70988743776404,3.70421854149467,3.70607814403112,3.89964487345397
"93",3.39571915943638,3.55538163218489,3.62261217215784,3.63027397366334,3.65394924091061,3.65503057370591,3.67948212470063,3.72833642817633,3.71302455600704,3.70604661988959,3.70809041100455,3.90272054008444
"94",3.40192716597742,3.55851023268439,3.62180600269066,3.62873625784027,3.65182896511167,3.65467533131935,3.67838223628543,3.72725719550953,3.71562084013136,3.70671361783676,3.70754703260911,3.90445298599426
"95",3.41096585481802,3.56374809852114,3.62367433749645,3.6304511366194,3.65218218398143,3.65496576042984,3.6783634647188,3.7279707357689,3.71824490940201,3.70800437367897,3.70886783014579,3.9063216991669
"96",3.41961225436115,3.56663316784367,3.62432903892343,3.63218826547427,3.65342920686132,3.65544488642002,3.67881767024862,3.73009587110225,3.72162543553959,3.71029392548751,3.71088542351952,3.9088691924735
"97",3.42451012575726,3.56869771682989,3.62319726468955,3.63040653176167,3.65182030188827,3.65383202466935,3.67718576096843,3.72884015880619,3.72402246762351,3.71039007417489,3.70982286013724,3.90750190625181
"98",3.4345634386064,3.57441912453438,3.62605849940362,3.63304324426721,3.65349716503602,3.65267976466141,3.67763170553377,3.72824151933715,3.7255898752885,3.70985951067795,3.70920788550963,3.90318381137052
"99",3.44172407557855,3.57644964215399,3.62714024224402,3.63496926317688,3.65406855274848,3.65244499465342,3.67733689236347,3.7283503408806,3.72600505045709,3.71051498242075,3.70924861428945,3.89873809451868
"100",3.44100792981244,3.57112864343259,3.62372059077554,3.63105906104189,3.65132081893005,3.65081382455561,3.67481571238331,3.72685714477154,3.72480085222754,3.70876494650089,3.70704992330545,3.89290115063581
"101",3.4402614816867,3.56561204155686,3.61948727085527,3.62730816944923,3.64882966091141,3.6475043317301,3.6711008967927,3.72392295543945,3.721983813864,3.70436117547619,3.70283549997914,3.88513998498506
"102",3.43662311524295,3.55827911585349,3.61413259513775,3.62326310567866,3.64422814167173,3.64431069101632,3.66735720470568,3.72170012872606,3.71919320893697,3.70066195768205,3.69957634194712,3.88105123973204
"103",3.43044667365987,3.55060760584575,3.60847177766702,3.6181392535297,3.6403160706279,3.6431645193974,3.66588033602693,3.7223078416979,3.71831912828389,3.69869460245252,3.69860039139544,3.88153793227864
"104",3.42755614420001,3.54617889596881,3.60510376042841,3.61415528584946,3.63836621968491,3.64294335110957,3.66465384095504,3.72268109535765,3.71791303960911,3.69694490224735,3.69750246841597,3.88264452968763
"105",3.43230774358096,3.5499500160813,3.60708412205003,3.61597476616115,3.64036737616205,3.64454377700181,3.66661257464294,3.72406214297224,3.71900812481804,3.69794768202801,3.69805433910427,3.88425816517477
"106",3.43936945597486,3.55592743107176,3.61077814476443,3.6199569014822,3.6436163737124,3.64696630813262,3.66909521574856,3.726221122471,3.72122285129767,3.70061542762594,3.70053851658797,3.88805764643034
"107",3.45079104662148,3.56621663873956,3.61588346493277,3.62438691773974,3.64749080786345,3.64840074985882,3.6706558004514,3.7274314370081,3.72313719781691,3.70097506758343,3.70055892376021,3.88765077736346
"108",3.46399807754992,3.57730752905436,3.62258916000661,3.63062243602608,3.65043813272329,3.64867498644531,3.67126611608254,3.72704741612503,3.72368749390435,3.69969897128271,3.69984182770674,3.88546027643765
"109",3.47238406618991,3.58324121590043,3.62455624098373,3.63202576139164,3.6494731458942,3.64683659522035,3.66789427803557,3.7255764500978,3.72351990691812,3.69707594288156,3.69805564396539,3.88150403691404
"110",3.47036188872342,3.57964822003709,3.62004608831878,3.62582976971045,3.64276468259382,3.6417862117544,3.6613244141097,3.71927777568633,3.72007337228424,3.69253772931379,3.69205702627616,3.87497492931978
"111",3.46874569974616,3.57748559154059,3.61867480453078,3.62286710668351,3.64108623118845,3.63915468911382,3.66102731442244,3.71509531433047,3.71684791730122,3.69002083151681,3.6883115828704,3.87158129881541
"112",3.46499464640251,3.57419517220171,3.61603367360151,3.61888146370345,3.64030273888966,3.63909341660299,3.66179871886117,3.71390662497502,3.71613529087686,3.69089315256872,3.68867788519476,3.87394052841392
"113",3.46065926255717,3.57286418136637,3.61546294935328,3.61611779488336,3.63808914092306,3.63992299199264,3.66403452677329,3.71395450282474,3.716255517956,3.69252700882467,3.69078196305211,3.87790950727444
"114",3.46614234827378,3.57808691528875,3.6206810405115,3.62204788507111,3.64450416159516,3.64361242620131,3.6708591529434,3.71936361102272,3.72004821546256,3.69812254461983,3.6972403410694,3.88388026614973
"115",3.46191535849407,3.57401118047557,3.61932486918102,3.62089925763143,3.64476280694277,3.64440136915073,3.67144944311151,3.72317191136855,3.7236277433239,3.7028980189499,3.70183954868738,3.88998928735529
"116",3.44626450539076,3.556240445529,3.61050274312368,3.61286415321878,3.63609467437954,3.64135752007897,3.66676650886521,3.7238811568366,3.72382183884164,3.70510961780729,3.70376235780515,3.89386310565511
"117",3.3774764445054,3.4923610381375,3.57242616221326,3.57578882582711,3.60154607635031,3.62069054830527,3.63886583888021,3.70780835399517,3.71067398269032,3.70211168562072,3.69565968364973,3.89636884801904
"118",3.35896264971549,3.48194268421277,3.56712999002449,3.57583154597254,3.60566760488443,3.62449138707908,3.64887820160291,3.70984375238593,3.70748860340035,3.70089386939028,3.69777721655042,3.90268932559172
"119",3.33340967991165,3.46645124791063,3.56074720924196,3.57192600326518,3.60597490867015,3.62454359177646,3.64931086961816,3.71473458210457,3.70665209527399,3.70429172729721,3.70097712105298,3.913184564919
"120",3.32954789669548,3.48164313407118,3.56958255869964,3.57787776764436,3.60586132418553,3.63128028628195,3.6587914327517,3.72159602540405,3.71030413986409,3.70565557941804,3.70576146921157,3.91391326330295
"121",3.35964457906717,3.50342432042894,3.58471310537919,3.60074388254609,3.62481794899154,3.639021910417,3.66878550333873,3.73543995253024,3.71494280746577,3.70991300121864,3.7179772795229,3.91277561765686
"122",3.38772141977925,3.52877404453539,3.60340704360619,3.61232486373582,3.63492287715621,3.64602260783381,3.67140341773791,3.73985681270816,3.72121526670367,3.71102439589218,3.72146155818454,3.91099915557156
"123",3.39963794896662,3.53292661241583,3.60446216791345,3.61537385705666,3.63040539118354,3.64652889408426,3.66236389422205,3.7358532505823,3.72254920404445,3.71107150785375,3.72061260698464,3.9122315877032
"124",3.4102873344818,3.53990526603421,3.6016493045123,3.61411036687302,3.62692763640632,3.64458039369609,3.65630156330214,3.72860560875908,3.72119924643912,3.70616049431262,3.71359320286007,3.91005667324179
"125",3.39506765870417,3.52378817139508,3.58693320553156,3.59565165168124,3.61264828591575,3.63339585033775,3.64320811897914,3.71479848980922,3.71508966823473,3.70005570171288,3.69990621511601,3.90745173861837
"126",3.39891681593715,3.52977966833034,3.59000630087178,3.5939591276841,3.61423327076641,3.63724168273825,3.65145086509391,3.71258092572745,3.7135259151926,3.69663270996612,3.69486812494786,3.90649502065111
"127",3.40259867889297,3.53190523907736,3.59313606792772,3.59701403690743,3.61901594763326,3.64165714654309,3.65568586329236,3.71508739013804,3.71399137897289,3.69819226137056,3.69701340219068,3.90881877545663
"128",3.39301233803183,3.52700509286416,3.5905644314054,3.59287327163459,3.6127359769882,3.64132802809526,3.65443510163727,3.7122506199809,3.71241473462412,3.69692014888417,3.69522619167337,3.90575852903495
"129",3.38422610572495,3.51444992734174,3.58605965969124,3.59081390932981,3.61170991443412,3.64008565129374,3.65288185591628,3.71280135135522,3.71082502374707,3.69771653127308,3.69706174622555,3.90626903769916
"130",3.41683428554136,3.54513028518447,3.60785262486171,3.61271636036271,3.63533149252673,3.65605536616491,3.67389136946357,3.7271553000732,3.71971982507086,3.70419132622376,3.70622612811661,3.9129635072898
"131",3.41479866140278,3.54497062804715,3.60521395543121,3.61026424495617,3.63062351189723,3.65563362647978,3.66603607733519,3.72645803162883,3.72348756600905,3.70577594432509,3.7065066090835,3.91347520052531
"132",3.37539246285123,3.50855385411139,3.58043931383971,3.58564241584219,3.60052949521295,3.63660546767522,3.64295431559685,3.70788544852387,3.71324002856529,3.69770258792293,3.69351346519561,3.90291308487475
"133",3.33993775512635,3.4680439899831,3.55848297384432,3.56949357263153,3.58915530856166,3.62562957038616,3.6334973183397,3.69696191900554,3.7003291221394,3.69241608869091,3.68550245218595,3.89854332605945
"134",3.31999501468977,3.45956838857465,3.55847049461803,3.56815835867431,3.59544966978337,3.6309449499049,3.6434732811876,3.6991202633591,3.69756525102885,3.69213849740379,3.68422929277567,3.90335411947161
"135",3.32116493829145,3.47464786622845,3.57234086841889,3.58055379734258,3.60585193902685,3.64044503896644,3.65993590824757,3.71142233015625,3.70108209960512,3.69548062667209,3.69096708220156,3.90898584157312
"136",3.31756457605708,3.4802494538763,3.57627251163022,3.58610092446191,3.60576184150345,3.63884046778806,3.66015028765199,3.71822546107781,3.70256482515294,3.69932999845682,3.69770121373808,3.90919343249707
"137",3.32135180284255,3.48095175999179,3.57714451187829,3.59223979888983,3.6083034387339,3.63856890836554,3.66047821843887,3.72356908883065,3.70491935347247,3.70322225219803,3.70427880472276,3.9101760863411
"138",3.32425754661215,3.4763105239216,3.57642787227312,3.59366783492775,3.61279830406769,3.63969405129329,3.66088676738816,3.72798670513381,3.70757080738284,3.70682619416299,3.70831292191194,3.9132744676457
"139",3.31838880023923,3.47344682456794,3.57482784083257,3.5899679352734,3.60961302933837,3.6405646909238,3.65986749713537,3.72778624121218,3.70816218042986,3.7067030540145,3.70704883235599,3.91481328810368
"140",3.30922094759066,3.46649874359288,3.57054008171871,3.58619421772068,3.60556845910548,3.64055104602357,3.65713123704398,3.72574282789395,3.70585583806231,3.70526500894706,3.70485692237157,3.91571950592625
