"","measurements","predictions"
"1",5.0556,5.10711138182168
"2",5.1865,5.14470093006509
"3",5.2383,5.09311667946703
"4",5.1517,5.12172887196087
"5",5.1463,5.10066923293781
"6",5.1294,5.10066923293781
"7",5.1226,5.06960293616757
"8",5.1021,5.07743809711775
"9",5.0895,5.06799915749571
"10",5.0775,5.04935282113777
"11",5.0704,5.0616473729166
"12",5.0457,5.03072701074378
"13",5.0595,5.03395234056849
"14",5.0602,5.0942683862985
"15",5.0452,5.145702697233
"16",5.0503,5.0956478812666
"17",5.0556,5.08765877558671
"18",5.0469,5.08310952108658
"19",5.0462,5.08765877558671
"20",5.0474,5.05449732859274
"21",5.03,5.05449732859274
"22",5.0208,5.05824131448239
"23",5.0079,5.04610571376593
"24",5.0182,5.04280328641806
"25",5.0232,5.04280328641806
"26",5.0274,4.99995033031868
"27",5.0206,5.02921034226044
"28",5.0277,5.04113742922106
"29",5.0313,5.03090022985427
"30",5.0172,5.02921034226044
"31",5.0099,5.02289360201003
"32",5.0297,4.99859311353098
"33",5.0738,5.05008725014092
"34",5.0543,5.05008725014092
"35",5.0697,5.05008725014092
"36",5.0797,5.05008725014092
"37",5.0717,5.04537954521169
"38",5.0598,5.01151946449317
"39",5.0501,5.03367498973839
"40",5.0483,5.02175040594411
"41",5.0283,5.02175040594411
"42",4.9979,5.04578255499188
"43",4.9909,5.04365261075607
"44",4.9822,5.02148807411203
"45",4.965,4.99846244824821
"46",4.959,4.94764616908222
"47",4.963,4.97194665756127
"48",4.9428,4.97639578540794
"49",4.9294,4.96886651138409
"50",4.9207,4.9827285459229
"51",4.9179,4.98429878216584
"52",4.9337,4.9827285459229
"53",4.917,4.96886651138409
"54",4.9149,4.97073412378782
"55",4.9277,4.98496687726108
"56",4.9135,4.99538330333756
"57",4.9097,4.91117103049186
"58",4.9025,4.9086480891412
"59",4.9073,4.9053238842462
"60",4.8871,4.90575192568976
"61",4.8561,4.90234036028961
"62",4.8484,4.89893755597164
"63",4.827,4.89893755597164
"64",4.8301,4.89940689965975
"65",4.8309,4.9009771359027
"66",4.7957,4.7884735764875
"67",4.7771,4.90678047673747
"68",4.7444,4.7884735764875
"69",4.7804,4.76920169886204
"70",4.7964,4.79776708214539
"71",4.7617,4.79776708214539
"72",4.7924,4.80074359723624
"73",4.8303,4.80873270291612
"74",4.8407,4.80873270291612
"75",4.9082,4.80873270291612
"76",4.9423,4.81206391667686
