"","measurements","predictions"
"1",5.1346,5.19990579502118
"2",5.2491,5.21054816304149
"3",5.3296,5.20895838558897
"4",5.2104,5.17380231629038
"5",5.1916,5.17380231629038
"6",5.1708,5.15761610894848
"7",5.1602,5.14856351838069
"8",5.124,5.0851428859277
"9",5.1324,5.07141669552185
"10",5.1327,5.07141669552185
"11",5.127,5.07141669552185
"12",5.1158,5.1084892680975
"13",5.1029,5.1084892680975
"14",5.1146,5.24759973622577
"15",5.104,5.33351627549807
"16",5.0961,5.1084892680975
"17",5.0986,5.10031679907975
"18",5.1187,5.10031679907975
"19",5.1048,5.10031679907975
"20",5.112,5.10031679907975
"21",5.0886,5.10031679907975
"22",5.0927,5.10031679907975
"23",5.0939,5.10031679907975
"24",5.0915,5.11734545259307
"25",5.0995,5.11734545259307
"26",5.1288,5.10031679907975
"27",5.1433,5.23098674713574
"28",5.1462,5.21395809362242
"29",5.1487,5.17880202432383
"30",5.1612,5.17880202432383
"31",5.1539,5.21117258612015
"32",5.1467,5.2184729627669
"33",5.149,5.18331689346831
"34",5.1459,5.18331689346831
"35",5.1373,5.17998848993622
"36",5.1248,5.19461394839602
"37",5.1235,5.15212723862195
"38",5.1283,5.15212723862195
"39",5.1204,5.16915589213527
"40",5.1117,5.18828633767302
"41",5.1035,5.21556948809546
"42",5.0882,5.18041341879688
"43",5.0692,5.18041341879688
"44",5.054,5.18944933337741
"45",5.0438,5.11697116932336
"46",5.0288,5.11697116932336
"47",5.0178,5.11697116932336
"48",5.0225,5.11697116932336
"49",5.014,5.13750178016215
"50",5.0184,5.13750178016215
"51",5.0025,5.13409308483952
"52",5.0018,5.16924915413811
"53",4.994,5.19254118494201
"54",4.9639,4.91884252937984
"55",4.9718,4.91884252937984
"56",4.9747,4.91884252937984
"57",4.9757,4.96491704693233
"58",4.9641,4.9162929562159
"59",4.8922,4.91429060248589
"60",4.9277,4.96770811309702
"61",4.935,4.96770811309702
"62",4.932,4.96770811309702
"63",4.915,4.9580774216374
"64",4.9075,4.94137672920695
"65",4.8975,4.94137672920695
"66",4.9302,4.95484475062479
"67",4.9362,4.95227294281117
"68",4.938,4.96292395763969
"69",4.947,4.98162700380015
"70",4.9744,4.98162700380015
"71",4.977,4.95733811953536
"72",4.9784,4.941302613708
"73",4.9994,4.941302613708
"74",5.1123,4.95733811953536
"75",5.0512,4.95733811953536
"76",5.0504,4.96331862267161
"77",5.0394,4.99343236752485
"78",5.0259,5.02078283952551
"79",5.0232,5.01039308183079
"80",5.022,4.87937417330057
"81",5.0054,4.87937417330057
"82",4.9984,5.05523357632574
"83",5.0578,5.04231030382519
"84",5.0609,5.04600434381878
"85",5.0454,5.01872119339633
"86",5.0474,5.2486151185614
"87",5.0683,5.01523652968728
"88",5.0704,5.01523652968728
"89",5.0404,5.01523652968728
"90",5.0213,5.01523652968728
"91",5.0243,5.05039198135672
"92",5.0159,5.05039198135672
"93",4.9766,5.0333633278434
"94",4.9836,5.0333633278434
"95",5.0051,5.02498271779944
"96",4.9752,5.02656261318542
"97",4.9813,5.02332191299376
"98",5.0003,5.02332191299376
"99",5.0067,4.96331244638003
"100",4.9965,4.99846789804946
"101",4.9894,4.99646554431945
"102",4.9658,5.0062660837975
"103",4.9439,5.00959448732959
"104",4.9519,4.99719064095086
"105",4.9186,4.99919299468087
"106",4.9073,5.0029685617233
"107",4.9038,4.96403754301144
"108",4.8972,4.95445008559288
"109",4.9129,4.95737455965568
"110",4.9022,4.96318336188602
"111",4.8923,4.94982033742502
"112",4.8696,4.94982033742502
"113",4.8683,4.94982033742502
"114",4.8625,4.94982033742502
"115",4.8521,4.95723744598262
"116",4.8506,4.96708430764751
"117",4.8485,5.0008074772997
"118",4.8369,4.9937090653876
"119",4.8547,4.9937090653876
"120",4.8561,5.00048878065421
"121",4.8735,4.9736324119799
"122",4.8818,4.9736324119799
"123",4.9079,4.9736324119799
"124",4.9165,4.97180175915579
"125",4.9036,4.96089134008094
"126",4.8829,4.84317739887087
"127",4.8753,4.84975638466115
"128",4.8663,4.87512735521064
"129",4.8704,4.87209047264109
"130",4.8787,4.75870364131149
"131",4.8737,4.86651266371582
"132",4.8554,4.8508582350789
"133",4.8404,4.80551993148266
"134",4.8426,4.84003551934448
"135",4.8461,4.84003551934448
"136",4.8889,4.86027646210819
"137",4.9297,4.88842738149753
"138",4.9773,4.84798749475284
"139",4.9533,4.80904350582866
"140",4.9615,4.81964387506623
"141",4.967,4.83152335428987
"142",4.9728,4.83152335428987
"143",4.9876,4.83152335428987
"144",5.01,4.83152335428987
"145",5.0064,4.85997629433743
"146",5.0175,4.88084598358392
"147",5.0401,4.88084598358392
"148",5.0459,4.88939891216295
"149",5.0635,4.92433510548132
"150",5.0739,4.98925657678808
"151",5.0889,5.00520129112922
"152",5.1136,5.01209959119415
"153",5.1196,5.02002006751546
"154",5.1046,5.12669203464004
"155",5.1073,5.12376879583555
"156",5.1571,5.12376879583555
"157",5.1645,5.11604966661973
"158",5.1719,5.11604966661973
"159",5.2472,5.07731381872177
"160",5.3123,5.07731381872177
"161",5.253,5.10373722935637
"162",5.2578,5.09050823042265
"163",5.2314,5.30114015503933
"164",5.2109,5.30114015503933
"165",5.3193,5.33188017585871
"166",5.293,5.30787540100657
"167",5.2773,5.27068609652007
"168",5.2265,5.2298935435262
"169",5.2536,5.25792031945479
"170",5.3032,5.27345492803507
"171",5.2892,5.3785068538784
"172",5.2349,5.38611233932916
"173",5.2269,5.35301791615974
"174",5.248,5.38136215347551
"175",5.2643,5.26174159105491
"176",5.2608,5.26174159105491
"177",5.2615,5.35573919022959
"178",5.2859,5.3491089412192
"179",5.3391,5.36614994731567
"180",5.3643,5.38172840756616
"181",5.3388,5.39875706107948
"182",5.3349,5.36903118733742
"183",5.3338,5.38602401835958
"184",5.3486,5.35366951492136
"185",5.3661,5.38882558421995
"186",5.4359,5.39888923371928
"187",5.4261,5.35924732384663
"188",5.4372,5.353789334978
"189",5.4296,5.3614485541655
"190",5.4734,5.40129119351447
"191",5.6248,5.53271156099734
"192",5.6821,5.58981446479385
"193",5.4792,5.47655671795826
"194",5.4361,5.45952806444494
"195",5.736,5.62111714577611
"196",6.0767,5.77389512954024
"197",5.8182,5.63032476126255
"198",5.8556,5.63032476126255
"199",5.7107,5.62228570014292
"200",5.6172,5.54987300477961
"201",5.5708,5.51770811349288
"202",5.5356,5.46812669758166
"203",5.5557,5.52833998181751
"204",5.6384,5.52833998181751
"205",5.541,5.51319942063999
"206",5.4644,5.51109577572807
"207",5.4719,5.63130061533208
"208",5.4857,5.75325705122797
"209",5.4668,5.5102453003776
"210",5.4623,5.53451256762187
"211",5.509,5.46439436458028
"212",5.5371,5.4472903603097
"213",5.5602,5.4472903603097
"214",5.5394,5.48056760170986
"215",5.5319,5.46104063825272
"216",5.5786,5.52125330485941
"217",5.5887,5.52125330485941
"218",5.5714,5.52125330485941
"219",5.5863,5.51126809426314
"220",5.6314,5.53686820523022
"221",5.619,5.55663357354233
"222",5.5879,5.53334216036759
"223",5.6312,5.64202451040123
"224",5.667,5.52462061902845
"225",5.5877,5.51429694765363
"226",5.5473,5.50606148046178
"227",5.5277,5.4901921168779
"228",5.5265,5.48806438442883
"229",5.5345,5.4790402048023
"230",5.5043,5.45501319530047
"231",5.5089,5.43842058797265
"232",5.5311,5.44411759932541
"233",5.5234,5.51406471909025
"234",5.512,5.51406471909025
"235",5.4971,5.50345570304447
"236",5.5045,5.51422344978384
"237",5.5238,5.51422344978384
"238",5.5267,5.43688948529014
"239",5.5423,5.52505110655152
"240",5.5403,5.46144271483453
"241",5.5418,5.48130937432854
"242",5.5558,5.52017801249545
"243",5.5647,5.557328406345
"244",5.551,5.52017801249545
"245",5.5492,5.52017801249545
