"","measurements","predictions"
"1",4.9164,4.92994200871129
"2",5.0277,5.02547560545261
"3",5.0923,5.00938185358399
"4",4.9951,4.97573483331968
"5",4.9765,4.9422875276193
"6",4.9674,4.9422875276193
"7",4.9905,4.94723571051972
"8",4.9671,4.94723571051972
"9",4.9606,4.96112096429163
"10",4.9644,5.00398103975718
"11",4.9592,4.93895410243145
"12",4.9347,4.91484246545232
"13",4.9298,4.88759940386405
"14",4.9387,4.99663150224045
"15",4.9268,4.99475925613587
"16",4.9323,4.99399905231186
"17",4.9456,4.98924601194581
"18",4.9413,4.98602792659457
"19",4.925,4.98602792659457
"20",4.9225,4.94384658969906
"21",4.9072,4.85292263785124
"22",4.8677,4.93989760307688
"23",4.8638,4.86902345558372
"24",4.8755,4.86818490379862
"25",4.8769,4.87566806927021
"26",4.8821,4.87818538718171
"27",4.8786,4.86591489112238
"28",4.8724,4.8684895672229
"29",4.8869,4.87621505026114
"30",4.8543,4.86797292788269
"31",4.8632,4.86655455962165
"32",4.8639,4.87256636285321
"33",4.8795,4.87490121522138
"34",4.9055,4.87490121522138
"35",4.932,4.88556983837872
"36",4.9299,4.87712550760203
"37",4.928,4.88556983837872
"38",4.9195,4.89802279998138
"39",4.9167,4.89236117265016
"40",4.9076,4.89160263138235
"41",4.9005,4.89236117265016
"42",4.8972,4.89236117265016
"43",4.8868,4.87667620178806
"44",4.8748,4.87591766052025
"45",4.8572,4.86675572892226
"46",4.8445,4.86344225440885
"47",4.8374,4.81436733603538
"48",4.8186,4.81436733603538
"49",4.8066,4.81436733603538
"50",4.7958,4.8160887051645
"51",4.783,4.81977417662843
"52",4.7938,4.818606023076
"53",4.7909,4.8178884222547
"54",4.7972,4.81616705312558
"55",4.8056,4.83394642916494
"56",4.7985,4.83394642916494
"57",4.7885,4.79854167135457
"58",4.7736,4.7907301510328
"59",4.7859,4.8069446460457
"60",4.7872,4.8069446460457
"61",4.7368,4.74841206888956
"62",4.723,4.74757351710446
"63",4.6856,4.70307042047088
"64",4.6841,4.72557665161608
"65",4.6707,4.69715753933342
"66",4.6531,4.68971282047403
"67",4.6264,4.67082140215411
"68",4.5676,4.64690864846082
"69",4.5805,4.64690864846082
"70",4.6066,4.68476152028073
"71",4.5996,4.69634330243279
"72",4.5887,4.69634330243279
"73",4.6346,4.62849583850795
"74",4.6869,4.64015118877202
"75",4.7531,4.64015118877202
"76",4.7846,4.64015118877202
"77",4.701,4.65920532978035
"78",4.6752,4.6729929083753
"79",4.6201,4.6729929083753
"80",4.6398,4.6729929083753
"81",4.6467,4.67254318692228
"82",4.683,4.65005254224148
"83",4.7086,4.65399280044358
"84",4.7412,4.71083684395562
"85",4.7356,4.77879403658989
"86",4.7157,4.75311793422334
"87",4.7137,4.75413957501034
"88",4.7399,4.75413957501034
"89",4.7388,4.78098383092931
"90",4.7657,4.75856093541381
"91",4.7586,4.67067447374964
"92",4.7667,4.78098383092931
"93",4.7672,4.78594614555747
"94",4.7704,4.77959975288997
"95",4.7801,4.75997473164529
"96",4.7807,4.75825336251617
"97",4.7799,4.74847649294244
"98",4.7585,4.77400919983645
"99",4.7498,4.76243448354825
"100",4.7569,4.74850662677363
"101",4.7503,4.74879632719208
"102",4.7494,4.76940745208491
"103",4.7526,4.77053570428845
"104",4.7499,4.76140078922877
"105",4.7543,4.76776588565356
"106",4.7585,4.75551513244914
"107",4.7525,4.75551513244914
"108",4.7759,4.76986922707041
"109",4.7797,4.76986922707041
"110",4.7963,4.77950540282542
"111",4.8043,4.78572814287529
"112",4.8102,4.78747486598651
"113",4.8137,4.78747486598651
"114",4.8125,4.78747486598651
"115",4.7998,4.78663631420141
"116",4.7933,4.78663631420141
"117",4.7427,4.77908477610596
"118",4.7507,4.76599547111644
"119",4.7452,4.76599547111644
"120",4.735,4.76326015052277
"121",4.7243,4.74249232970776
"122",4.7291,4.73731388277317
"123",4.7071,4.73713723617655
"124",4.712,4.73713723617655
"125",4.7022,4.73713723617655
"126",4.6308,4.64390918925032
"127",4.6326,4.62513976099183
"128",4.6694,4.73544911817151
"129",4.6678,4.64522302429008
"130",4.6442,4.63389665233476
"131",4.6165,4.6405400191041
"132",4.6493,4.63272849878233
"133",4.6019,4.64445097475311
"134",4.5854,4.65226249507488
"135",4.5772,4.64877923200919
"136",4.5726,4.64877923200919
"137",4.5774,4.61529119368183
"138",4.5754,4.61529119368183
"139",4.5778,4.60568930814851
"140",4.6131,4.60337419863525
"141",4.6141,4.60337419863525
"142",4.6087,4.64646412249593
"143",4.601,4.6555425106447
"144",4.595,4.65850165286725
"145",4.6089,4.65850165286725
