"","measurements","predictions"
"1",5.1146,5.15720668584726
"2",5.2345,5.18462819436965
"3",5.3376,5.17444650041983
"4",5.2177,5.11970359173437
"5",5.1995,5.111783480383
"6",5.1791,5.111783480383
"7",5.1682,5.09928870578449
"8",5.1386,5.09928870578449
"9",5.1391,5.09520832756154
"10",5.1323,5.12405493633377
"11",5.1212,5.0739636973257
"12",5.1159,5.06645075747428
"13",5.0972,5.06645075747428
"14",5.1129,5.15725866518768
"15",5.1012,5.1507439211884
"16",5.0951,5.11873619845433
"17",5.0998,5.11873619845433
"18",5.1072,5.11873619845433
"19",5.0964,5.12561142880523
"20",5.0916,5.06045003139693
"21",5.0807,5.05562894757299
"22",5.0817,5.08673569507311
"23",5.0782,5.08511037810461
"24",5.0634,5.08511037810461
"25",5.0676,5.08697970919897
"26",5.0801,5.09947448379747
"27",5.0835,5.11585182635122
"28",5.1073,5.11103074252729
"29",5.1059,5.0863703958196
"30",5.0869,5.08610905524694
"31",5.0989,5.09693086514823
"32",5.0967,5.11065726134057
"33",5.1269,5.13503942231897
"34",5.1182,5.13503942231897
"35",5.1135,5.12860890410277
"36",5.1162,5.01341691025022
"37",5.1048,5.01341691025022
"38",5.1001,5.09109570289591
"39",5.0917,5.10442022178038
"40",5.088,5.13419138900582
"41",5.0849,5.13419138900582
"42",5.0675,5.13419138900582
"43",5.0552,5.14147571601743
"44",5.043,5.13737319844578
"45",5.0217,5.08724345622258
"46",5.014,5.07235089390212
"47",5.0101,5.09109570289591
"48",4.9997,5.08516909550768
"49",4.993,5.08516909550768
"50",4.9869,5.08902134218101
"51",4.9827,5.08902134218101
"52",4.9956,5.09109570289591
"53",4.9881,5.09286444434075
"54",4.9651,4.97221269458336
"55",4.9777,4.97221269458336
"56",4.971,4.98045767681236
"57",4.9621,4.97452433136147
"58",4.9437,4.97768303887236
"59",4.9328,4.97383079219902
"60",4.9218,4.96767942229249
"61",4.9112,4.97153166896582
"62",4.9149,4.97153166896582
"63",4.883,4.95197396084268
"64",4.8813,4.94715287701874
"65",4.8859,4.94027764666785
"66",4.8814,4.92803747457936
"67",4.8783,4.92803747457936
"68",4.8587,4.92803747457936
"69",4.8648,4.92418522790603
"70",4.8833,4.92038399799273
"71",4.8918,4.91489680854712
"72",4.9055,4.91489680854712
"73",4.9329,4.85401215575891
"74",4.9614,4.94918440290682
"75",4.9775,4.84919107193497
"76",5.0098,4.85813777525964
"77",4.9982,4.86335159187786
"78",4.999,4.94961178859471
"79",5.0044,4.96212196447927
"80",5.0115,4.92466170519321
"81",5.0034,4.91779321290496
"82",4.9833,4.95140122551769
"83",5.0227,4.95140122551769
"84",5.0296,4.95650578926299
"85",5.0535,5.05542391795244
"86",5.0521,5.01815761861258
"87",5.0494,5.01815761861258
"88",5.0347,5.04616052568337
"89",5.0308,5.03205631669261
"90",5.0163,5.00474213588238
"91",5.0074,5.00859438255571
"92",4.9916,5.01135746953118
"93",4.9801,4.99111103514747
"94",4.9665,4.96645068843979
"95",4.9674,4.97190226241141
"96",4.9732,4.97190226241141
"97",4.9741,4.97918658942302
"98",4.9641,4.97538535950972
"99",4.9595,4.96932543473912
"100",4.958,4.98527442902459
"101",4.9594,4.98237802466676
"102",4.9656,4.98237802466676
"103",4.9606,4.97210632945158
"104",4.9527,4.97661698110356
"105",4.9416,4.95695242655845
"106",4.9287,4.96423675357005
"107",4.9244,4.94046294339064
"108",4.9237,4.94764042398028
"109",4.9248,4.94932253319108
"110",4.9182,4.96342914863279
"111",4.9063,4.94939520800963
"112",4.8929,4.95929775364979
"113",4.8743,4.95929775364979
"114",4.8667,4.95517213414907
"115",4.8537,4.9407026259048
"116",4.8511,4.94369913862196
"117",4.8531,4.93290909387315
"118",4.8454,4.92288333794459
"119",4.8334,4.9085466657925
"120",4.8332,4.9085466657925
"121",4.8447,4.89117834673945
"122",4.834,4.9304270803681
"123",4.8249,4.81301633874392
"124",4.8175,4.8107797832353
"125",4.8149,4.81719634403602
"126",4.8189,4.81943289954464
"127",4.8161,4.82120164098948
"128",4.8182,4.83715063527495
"129",4.8257,4.84127625477568
"130",4.825,4.8483882798996
"131",4.8221,4.84392816371747
"132",4.8152,4.86315666935128
"133",4.8171,4.85123318620721
"134",4.8162,4.857980874658
"135",4.8122,4.84649199655466
"136",4.8117,4.86528012166547
"137",4.8081,4.85746252512437
"138",4.8266,4.84196161200492
"139",4.8437,4.84196161200492
"140",4.8504,4.82735156702544
"141",4.8672,4.83685127277735
"142",4.8863,4.85770124505815
"143",4.924,4.87709002032493
"144",4.9023,4.8669261341121
"145",4.9121,4.84858897790844
"146",4.9339,4.82946058063396
"147",4.9642,4.85716364391696
"148",4.9812,4.9088724992505
"149",4.9956,4.79138186345494
"150",5.0191,4.98156705069817
"151",5.0475,4.98710140658231
"152",5.0599,4.98710140658231
"153",5.012,4.98710140658231
"154",5.0301,4.96652865745042
"155",5.0961,5.07339721877316
"156",5.1191,4.98608636557356
"157",5.1457,5.08196081510732
"158",5.1515,5.0917748033527
"159",5.1294,5.08877829063553
"160",5.0664,5.1003191480793
"161",5.1296,5.10979912093345
"162",5.1741,5.13206216120937
"163",5.1313,5.11183064682153
"164",5.1715,5.10746341964588
"165",5.157,5.10746341964588
"166",5.1401,5.09753440304532
"167",5.1556,5.1593055923618
"168",5.1707,5.1593055923618
"169",5.2186,5.15048306190592
"170",5.2515,5.15145574937804
"171",5.2293,5.18229730598398
"172",5.1199,5.08654317899748
"173",5.1246,5.1969140890261
"174",5.1469,5.22322477979212
"175",5.1906,5.17655888305967
"176",5.2062,5.21800518769163
"177",5.1984,5.21347720959283
"178",5.2142,5.18323293411153
"179",5.2708,5.24176600303594
"180",5.284,5.2198870323309
"181",5.2871,5.21196692097953
"182",5.2775,5.25228941302
"183",5.2816,5.23109820599515
"184",5.2808,5.22530780373042
"185",5.2804,5.27016453064215
"186",5.2949,5.25287754963105
"187",5.2831,5.25377323067291
"188",5.2891,5.27711291710178
"189",5.3117,5.27236498938658
"190",5.3207,5.29375208151839
"191",5.3211,5.3440926288444
"192",5.3263,5.37140680965463
"193",5.3305,5.35150016614442
"194",5.3407,5.35284104061117
"195",5.3364,5.34670747844163
"196",5.3331,5.35437202470261
"197",5.3248,5.34670747844163
"198",5.3323,5.3427671556637
"199",5.3076,5.3358919253128
"200",5.3017,5.34142628119694
"201",5.3129,5.34142628119694
"202",5.2943,5.3358919253128
"203",5.3008,5.3358919253128
"204",5.3175,5.3358919253128
"205",5.327,5.3358919253128
"206",5.3337,5.34043145437613
"207",5.3215,5.34043145437613
"208",5.3212,5.3386843709898
"209",5.3327,5.3358919253128
"210",5.336,5.34292790658685
"211",5.3424,5.33587026725429
"212",5.3728,5.36498880498335
"213",5.3723,5.34839536313471
"214",5.36,5.35531824121433
"215",5.3761,5.35531824121433
"216",5.3624,5.35531824121433
"217",5.3624,5.36852628787304
"218",5.3896,5.34662758427025
"219",5.4274,5.36445553545386
"220",5.4758,5.42031936898967
"221",5.5024,5.42294480697106
"222",5.5161,5.42702518519401
"223",5.5205,5.39661678975824
"224",5.5153,5.490289336677
"225",5.5033,5.49446693551815
"226",5.4931,5.42525499987861
"227",5.5019,5.48476797562796
"228",5.4907,5.43843224396522
"229",5.4904,5.43334981956861
"230",5.4769,5.42554714302337
"231",5.4415,5.44810088257349
"232",5.3888,5.43008763466708
"233",5.3444,5.36871399104677
"234",5.328,5.43616296072374
"235",5.3151,5.46253718179471
"236",5.3169,5.4894567046499
"237",5.3466,5.38703767112513
"238",5.3975,5.38703767112513
"239",5.4294,5.38703767112513
"240",5.4202,5.37190542629051
"241",5.3947,5.39943329994469
"242",5.392,5.40013790878149
"243",5.3963,5.40013790878149
"244",5.3976,5.4189703125897
"245",5.3953,5.38552353219031
"246",5.3775,5.39104922485105
"247",5.3871,5.3475766885231
"248",5.3759,5.36027504887158
"249",5.3617,5.36027504887158
"250",5.3814,5.42869285569915
"251",5.3776,5.46089116934809
"252",5.3884,5.4398732267913
"253",5.3814,5.40767491314236
"254",5.3976,5.40547397310774
"255",5.4063,5.40547397310774
"256",5.3885,5.40547397310774
"257",5.403,5.3981424796576
"258",5.4147,5.42253137869865
"259",5.4097,5.38743858585263
"260",5.422,5.42152307575254
"261",5.4259,5.44343477419043
"262",5.4228,5.39232031224039
"263",5.4215,5.39232031224039
"264",5.421,5.41079271098717
"265",5.4338,5.44215935518939
"266",5.446,5.51511284075878
"267",5.4736,5.52441232979203
"268",5.5078,5.49703076835533
"269",5.5266,5.54488352669403
"270",5.5863,5.55546709795173
"271",5.6087,5.55546709795173
"272",5.6343,5.58077670512448
"273",5.6725,5.57586321358424
"274",5.6865,5.59489968443261
"275",5.7486,5.62521711602265
"276",5.793,5.61697213379366
"277",5.8042,5.64349411095267
"278",5.8546,5.61771861487691
"279",5.8557,5.73407484969683
"280",5.8734,5.72116905327686
"281",5.8872,5.80222024627739
"282",5.8801,5.79232395740968
"283",5.8812,5.75215307177877
"284",5.8816,5.79351707578839
"285",5.8675,5.82682187558201
"286",5.8675,5.82808285587738
"287",5.8625,5.81677879320663
"288",5.8691,5.86117444411723
"289",5.8926,5.8690945554686
"290",5.853,5.94670837393878
"291",5.9241,5.95106982563215
"292",5.8799,5.9308387925345
"293",5.8999,5.93358455306315
"294",5.9174,5.93911842765711
"295",5.8912,5.93613635364561
"296",5.9146,5.94014598221078
"297",5.9204,5.90687439144021
"298",5.9172,5.90414980767987
"299",5.9099,5.91764518458146
"300",5.9288,5.9438090818398
"301",5.9236,5.93281015714894
"302",5.9743,5.93504671265756
"303",5.9809,6.01989937621647
"304",5.9879,6.03089300671526
"305",5.9726,5.99934876643327
"306",5.9742,5.99248075543521
"307",5.9763,5.92027014127266
"308",5.978,5.92617364673182
"309",5.9824,5.99324143457904
"310",5.9661,5.97684628428829
"311",5.9866,5.99212050972869
"312",5.9834,6.00482296104378
