"","measurements","predictions"
"1",5.1388,5.16255966579167
"2",5.2676,5.21224790190014
"3",5.3414,5.23374125162804
"4",5.2493,5.28362576892559
"5",5.223,5.18820513481224
"6",5.2107,5.18009449169845
"7",5.2097,5.18563535076101
"8",5.1966,5.17268661133688
"9",5.1841,5.13611094342153
"10",5.1793,5.23024377598194
"11",5.1715,5.16391931028838
"12",5.1625,5.1083690480634
"13",5.1608,5.15008719360853
"14",5.1606,5.18236660872407
"15",5.1478,5.2416540468842
"16",5.1613,5.20568177017266
"17",5.16,5.19379635107838
"18",5.1617,5.17042926575765
"19",5.1466,5.17042926575765
"20",5.1391,5.17083816625073
"21",5.1171,5.1980319514241
"22",5.1043,5.17345069797256
"23",5.0946,5.10618220256919
"24",5.1037,5.10099921536675
"25",5.1195,5.1223665601808
"26",5.1222,5.1223665601808
"27",5.125,5.1371914971055
"28",5.1266,5.1371914971055
"29",5.1459,5.13043960324925
"30",5.1223,5.11512161334903
"31",5.1221,5.11600364774599
"32",5.126,5.08286055063658
"33",5.1563,5.12625615058546
"34",5.131,5.10580866402351
"35",5.1504,5.12461920575436
"36",5.1687,5.10551592081335
"37",5.1596,5.12090911080425
"38",5.149,5.10885046292964
"39",5.1432,5.09425314056514
"40",5.1383,5.12442046265756
"41",5.1339,5.12442046265756
"42",5.1226,5.12442046265756
"43",5.1106,5.12442046265756
"44",5.0942,5.15534605233103
"45",5.0676,5.08147583944297
"46",5.0719,5.05174181311115
"47",5.0703,5.07421567354524
"48",5.0505,5.06560011553687
"49",5.0473,5.06560011553687
"50",5.0391,5.06560011553687
"51",5.0249,5.06560011553687
"52",5.0325,5.06468092871416
"53",5.0129,5.0308256688412
"54",5.0053,5.03286994749682
"55",5.0152,5.07660976690841
"56",5.0073,5.04406245146982
"57",4.9846,4.97980352636229
"58",4.9674,4.97980352636229
"59",4.9677,4.9917484788617
"60",4.9469,4.97980352636229
"61",4.9074,4.97198047883341
"62",4.8935,4.97522952560851
"63",4.8758,4.9378463519575
"64",4.8849,4.92099056496479
"65",4.8914,4.91847158573673
"66",4.8924,4.93630855486501
"67",4.8708,4.917311579576
"68",4.842,4.917311579576
"69",4.8776,4.88497375010431
"70",4.8923,4.91885094333705
"71",4.856,4.86211672730341
"72",4.8919,4.86677689482777
"73",4.9287,4.92485083628648
"74",4.9455,4.92485083628648
"75",4.9917,4.93296147940027
"76",5.031,4.93296147940027
"77",5.0058,4.94065785058592
"78",4.9643,4.92525996058936
"79",4.9133,4.97513776359309
"80",4.9774,4.93239882157891
"81",4.9886,4.95761860437187
"82",5.01,4.98864983226796
"83",4.996,4.95820050983548
"84",4.9944,4.9888720753931
"85",4.9946,4.99293735648581
"86",4.9806,4.99410676265788
"87",4.9782,4.99410676265788
"88",4.9778,4.99410676265788
"89",4.9662,4.99410676265788
"90",4.9693,4.99410676265788
"91",4.9925,4.96992456206851
"92",4.9989,4.99388451953274
"93",5.0028,4.9820687052843
"94",4.9932,4.97276940835619
"95",5.0012,4.97525929231107
"96",5.0053,4.97525929231107
"97",5.0025,5.06328614607984
"98",5.0075,4.95614504069017
"99",4.9835,4.9343345524846
"100",4.9922,4.98606236724303
"101",4.9887,4.98565346674994
"102",4.9959,4.98606236724303
"103",4.9982,4.98565346674994
"104",5.0005,4.98565346674994
"105",4.9968,4.95652193638275
"106",4.9784,4.95652193638275
"107",4.9496,4.97837315797077
"108",4.9676,4.95395215233152
"109",4.9719,4.93051501454537
"110",4.9711,4.94941351352514
"111",4.9624,4.94081362220233
"112",4.9357,4.94646034329731
"113",4.9288,4.91705688403078
"114",4.9136,4.91705688403078
"115",4.8954,4.919626668082
"116",4.9256,4.919626668082
"117",4.9087,4.91397994698703
"118",4.8755,4.90226484714575
"119",4.8555,4.89243579243596
"120",4.8611,4.89470925232034
"121",4.8593,4.88927828386648
"122",4.878,4.88927828386648
"123",4.891,4.88163047940606
"124",4.8937,4.88163047940606
"125",4.89,4.88140823628092
"126",4.8989,4.90791179205052
"127",4.8976,4.90288480027429
"128",4.8948,4.90593062775672
"129",4.889,4.88219268960783
"130",4.8621,4.88219268960783
"131",4.8786,4.8203343483475
"132",4.8736,4.84657627046827
"133",4.8653,4.84535091184778
"134",4.8704,4.85177246244853
"135",4.8714,4.89754313192813
"136",4.8456,4.86263596602479
"137",4.8478,4.8735829506541
"138",4.8564,4.87662877813652
"139",4.8036,4.85481828993095
"140",4.8264,4.86348756228981
"141",4.827,4.86348756228981
"142",4.8461,4.84829333920551
"143",4.8393,4.84848827753582
"144",4.8361,4.85715754989467
"145",4.8858,4.88017414907848
"146",4.9202,4.88017414907848
