"","measurements","predictions"
"1",5.1164,5.16901843930628
"2",5.2344,5.16591504572598
"3",5.3109,5.18422857138378
"4",5.2038,5.18422857138378
"5",5.1999,5.18422857138378
"6",5.1954,5.17759804099992
"7",5.1749,5.11048581795117
"8",5.1515,5.11205872034214
"9",5.1502,5.15383817946645
"10",5.15,5.08672595641769
"11",5.1294,5.09075170143523
"12",5.1266,5.09075170143523
"13",5.1166,5.08135153518826
"14",5.1244,5.15374856275343
"15",5.1134,5.21647104203673
"16",5.118,5.15338493279857
"17",5.1286,5.15338493279857
"18",5.1317,5.15338493279857
"19",5.1096,5.15141815942201
"20",5.1126,5.15141815942201
"21",5.0968,5.15141815942201
"22",5.0897,5.17830833642899
"23",5.0806,5.09004398755756
"24",5.0727,5.09299838874255
"25",5.0821,5.08540641485735
"26",5.0859,5.08968035760269
"27",5.0897,5.10727879352167
"28",5.1128,5.11002667059437
"29",5.1106,5.11928522030719
"30",5.097,5.12269286816006
"31",5.0886,5.12269286816006
"32",5.1091,5.12269286816006
"33",5.1482,5.1183650816283
"34",5.1263,5.11300283056977
"35",5.1299,5.11300283056977
"36",5.1402,4.96747413966856
"37",5.1289,4.96747413966856
"38",5.1154,5.10013010889178
"39",5.1167,5.10886091573907
"40",5.105,5.13127763295651
"41",5.0978,5.16222859032151
"42",5.0912,5.14768523609227
"43",5.0766,5.16222859032151
"44",5.0604,5.15066360882602
"45",5.0415,5.16223264704514
"46",5.0387,5.08558675466255
"47",5.0464,5.08558675466255
"48",5.0239,5.08558675466255
"49",5.0162,5.08558675466255
"50",5.009,5.08558675466255
"51",5.0011,5.0924282346754
"52",5.0161,5.08755352803911
"53",5.0054,5.08755352803911
"54",4.9827,4.95293078543932
"55",4.9988,4.95293078543932
"56",4.9894,4.95293078543932
"57",4.9745,4.96142261438524
"58",4.9591,4.9680531447691
"59",4.9609,4.99212316126407
"60",4.9421,4.9680531447691
"61",4.9295,4.9680531447691
"62",4.9261,4.97001991814565
"63",4.8938,4.97001991814565
"64",4.8957,4.9680531447691
"65",4.8979,4.96661227029278
"66",4.8957,4.91954358113536
"67",4.8799,4.92979270900108
"68",4.8619,4.92979270900108
"69",4.8738,4.92979270900108
"70",4.8841,4.93487135819826
"71",4.8653,4.9079966704997
"72",4.9017,4.92079747753144
"73",4.938,4.93534083176067
"74",4.9624,4.93534083176067
"75",4.9842,4.89971652876888
"76",5.0224,4.87908661391586
"77",5.0133,4.88419476655765
"78",5.0186,4.97011469796148
"79",5.0066,4.95476774365958
"80",5.0347,4.92340447565611
"81",5.0196,4.92523885232496
"82",5.0065,4.96510501306608
"83",5.0232,4.96753978483282
"84",5.016,4.96572974850577
"85",5.0724,5.00918279052579
"86",5.013,4.99536927775769
"87",5.0284,4.99402355189025
"88",5.03,4.9902828839063
"89",5.0314,4.99167212735454
"90",5.0446,4.98822612502367
"91",5.0288,4.9981319065527
"92",5.0122,4.9981319065527
"93",5.0085,4.99237357175023
"94",5.0048,4.99947763242014
"95",5.0082,4.99947763242014
"96",5.0084,4.9968215848188
"97",5.0018,5.01047836053739
"98",4.995,4.98191570701387
"99",4.992,4.97877432774863
"100",4.9999,4.97877432774863
