"","measurements","predictions"
"1",5.1065,5.11602073981269
"2",5.1977,5.11749919190459
"3",5.3077,5.15164808462794
"4",5.1792,5.15164808462794
"5",5.1826,5.15289775358806
"6",5.1647,5.15289775358806
"7",5.1483,5.15225799846897
"8",5.1234,5.15225799846897
"9",5.1225,5.11663065365372
"10",5.1202,5.12749863771032
"11",5.1144,5.12766355003643
"12",5.0984,5.10682910263933
"13",5.0845,5.10682910263933
"14",5.1013,5.12152671738016
"15",5.0924,5.22723970666969
"16",5.0744,5.10746885775842
"17",5.087,5.1062191887983
"18",5.1034,5.1062191887983
"19",5.0852,5.129958710791
"20",5.0857,5.11455380540705
"21",5.0691,5.11455380540705
"22",5.0717,5.11580347436717
"23",5.0712,5.13409565428613
"24",5.0629,5.09807094929461
"25",5.0689,5.09807094929461
"26",5.0854,5.1180321466601
"27",5.0934,5.13011001130608
"28",5.1125,5.13011001130608
"29",5.105,5.12863155921417
"30",5.0988,5.12863155921417
"31",5.1031,5.12863155921417
"32",5.0963,5.08783591445158
"33",5.1233,5.16920732087527
"34",5.1155,5.17317411673234
"35",5.1079,5.16774300412561
"36",5.1044,4.96875979143477
"37",5.1007,4.97357941960689
"38",5.099,5.14296793743114
"39",5.0905,5.15144338393108
"40",5.0863,5.1880015672093
"41",5.0732,5.2044430643574
"42",5.064,5.19114798968534
"43",5.0428,5.19114798968534
"44",5.0254,5.17319872269846
"45",5.0142,5.1055103275616
"46",5.002,5.06733862114342
"47",4.9996,5.13312450392123
"48",5.0025,5.13682011061979
"49",4.9867,5.13682011061979
"50",4.9895,5.13165233420365
"51",4.9782,5.13499351028387
"52",4.9917,5.13647196237577
"53",4.9815,5.13647196237577
"54",4.9572,4.92235084520993
"55",4.9704,4.92235084520993
"56",4.9583,4.94306121571405
"57",4.9522,4.94306121571405
"58",4.9377,4.9632621903664
"59",4.91,4.96842996678254
"60",4.9152,4.97536727863446
"61",4.9129,4.97019950221832
"62",4.9109,4.97354067829853
"63",4.8818,4.94026817679397
"64",4.879,4.90893745248801
"65",4.8835,4.90893745248801
"66",4.8828,4.90391207655664
"67",4.8785,4.90391207655664
"68",4.8738,4.91417957033371
"69",4.8792,4.91692444438394
"70",4.8945,4.91112319522304
"71",4.9124,4.90505808634035
"72",4.9157,4.89339433486884
"73",4.9294,4.89339433486884
"74",4.9799,4.89339433486884
"75",4.9779,4.89339433486884
"76",5.0075,4.89339433486884
"77",4.997,4.89945944375153
"78",4.9968,4.98326055844666
"79",4.9967,5.03416297290975
"80",5.0046,4.82551537437735
"81",5.0006,4.81806238429933
"82",4.9822,5.04155785102524
"83",5.0215,5.04829622102344
"84",5.05,5.04829622102344
"85",5.0443,5.03861612924606
"86",5.0491,4.94306906868196
"87",5.0514,4.94877817635272
"88",5.0412,4.94877817635272
"89",5.0396,4.92758720421249
"90",5.0092,4.92758720421249
"91",5.0067,4.92723905596847
"92",4.9935,4.93656524065869
"93",4.9694,4.94998439222373
"94",4.965,4.92723905596847
"95",4.9699,4.92723905596847
"96",4.98,4.94998439222373
"97",4.9823,4.95753999441579
"98",4.9759,4.92191264960053
"99",4.9679,4.91102791254573
"100",4.963,4.90679568637329
"101",4.9687,4.91612187106351
"102",4.9632,4.94218273037049
"103",4.9559,4.95367895185991
"104",4.9523,4.94090060247634
"105",4.9379,4.92762594552084
"106",4.9259,4.92614749342894
"107",4.923,4.92735475636234
"108",4.9231,4.92613964046103
"109",4.9196,4.91138653141363
"110",4.9166,4.90595541880689
"111",4.9059,4.92017504956759
"112",4.9007,4.9222047800068
"113",4.8684,4.92539779675911
"114",4.8708,4.88977045194385
"115",4.8514,4.86343107404166
"116",4.8523,4.88722609034093
"117",4.8498,4.88722609034093
"118",4.849,4.88722609034093
"119",4.8384,4.87789990565071
