Date_GMT,Water_temperature,Water_temperature,Water_temperature,Water_temperature,Water_temperature,Water_temperature,Water_temperature,Water_temperature,Water_temperature,Water_temperature,Water_temperature,Water_temperature,Air_Temperature,Pyranometer,Wind_Speed
depth,0.5m,1m,2m,3m,4m,5m,6m,7m,8m,9m,10m,12m,,,
1/1/2008 12:00,19.807,19.737,16.222,14.531,13.866,12.687,10.09,8.5327,8.1692,8.0621,7.9939,7.9462,19.006,422.13,3.50568744
1/1/2008 12:00,19.917,19.9,19.336,15.133,13.854,12.25,9.4858,8.439,8.1641,8.0954,8.0289,7.9807,15.966,496.08,3.00996016
1/1/2008 12:00,18.876,18.887,18.406,15.272,13.997,12.55,10.032,8.571,8.1866,8.0984,8.0204,7.9798,14.644,433.57,2.7337788
1/1/2008 12:00,18.209,18.204,18.207,15.581,13.723,12.228,9.8183,8.567,8.2176,8.0941,8.0349,7.9959,12.628,465.27,1.23517728
1/1/2008 12:00,18.011,17.968,17.735,16.48,14.018,12.076,9.9615,8.7239,8.231,8.1004,8.0288,7.9922,13.724,520.16,1.42344768
1/1/2008 12:00,17.45,17.457,17.426,15.532,14.156,12.488,10.09,8.5977,8.2189,8.1012,8.0328,7.9863,12.545,680.13,3.99205264
1/1/2008 12:00,18.037,17.574,17.144,16.957,14.129,12.69,10.234,8.6243,8.2181,8.0912,8.0246,7.9828,13.669,545.59,2.73156688
1/1/2008 12:00,17.738,17.6,17.096,16.557,14.048,12.558,10.532,9.0362,8.2847,8.1135,8.0256,7.9783,14.319,709.88,2.98202824
1/1/2008 12:00,17.274,17.283,17.292,16.208,14.075,12.482,9.7905,8.469,8.2145,8.1178,8.0425,8.0159,14.233,437.4,4.79451664
1/1/2008 12:00,16.922,16.926,16.798,16.542,15.229,12.685,10.24,8.5869,8.2451,8.1541,8.0747,8.0357,14.208,541.35,3.98191896
1/1/2008 12:00,16.085,16.104,16.126,15.967,15.159,12.991,10.791,9.097,8.3583,8.176,8.0982,8.0386,13.311,209.88,4.78073072
1/1/2008 12:00,16.134,16.124,16.037,15.615,15.33,13.623,10.946,8.8815,8.2972,8.1624,8.0798,8.0208,13.445,899.54,3.91545848
1/1/2008 12:00,16.37,16.385,16.406,16.173,15.557,13.222,10.772,8.6937,8.2954,8.1489,8.0939,8.043,11.048,175.33,1.04711264
1/1/2008 12:00,15.229,15.244,15.235,15.017,14.63,13.958,10.891,9.246,8.4258,8.2229,8.1259,8.0755,11.727,133.18,7.116724
1/1/2008 12:00,14.7,14.646,14.127,13.853,13.709,13.534,13.245,10.996,8.6983,8.2405,8.1419,8.0995,14.106,666.66,2.9583144
1/1/2008 12:00,15.329,14.997,14.385,13.948,13.807,13.547,12.502,10.151,8.4528,8.1903,8.0843,8.0834,16.07,393.47,1.66233504
1/1/2008 12:00,14.186,14.203,14.157,13.82,13.62,13.372,12.463,10.166,8.595,8.2501,8.1249,8.0478,14.061,200.06,4.32718424
1/1/2008 12:00,14.222,14.23,14.224,13.893,13.535,13.318,12.286,9.8929,8.4348,8.2304,8.1537,8.1,13.588,249.51,4.20887224
1/1/2008 12:00,14.283,14.298,14.242,13.841,13.712,13.532,12.517,10.361,8.7914,8.2608,8.1381,8.0979,13.825,485.19,4.69163664
1/1/2008 12:00,14.548,14.555,14.541,14.157,13.767,13.542,12.592,9.3628,8.4494,8.2566,8.1712,8.1188,15.784,503.67,4.60069072
1/1/2008 12:00,14.811,14.816,14.734,14.206,13.942,13.556,12.311,10.02,8.5232,8.2389,8.176,8.1341,13.966,343.97,3.99776248
1/1/2008 12:00,15.325,15.324,15.165,14.586,14.371,13.63,11.708,9.4596,8.4665,8.2445,8.1488,8.1132,15.632,574.3,4.32620688
1/1/2008 12:00,16.353,16.1,15.519,15.09,14.407,13.655,12.022,9.913,8.4043,8.236,8.1704,8.0991,20.27,761.98,3.53819752
1/1/2008 12:00,17.346,17.019,16.005,15.38,14.415,13.606,11.879,9.6015,8.4457,8.2708,8.1824,8.1128,16.658,346.31,1.81418592
1/1/2008 12:00,17.819,17.407,16.359,15.341,14.457,13.546,11.611,9.6182,8.4246,8.2694,8.1946,8.1318,16.327,409.67,1.96644832
1/1/2008 12:00,18.201,17.635,16.226,15.486,14.649,13.433,11.839,9.7734,8.506,8.2829,8.1991,8.1406,16.132,670.9,2.57086832
1/1/2008 12:00,18.223,18.242,16.558,15.313,14.498,13.33,11.701,10.026,8.6483,8.2905,8.2114,8.1578,14.214,100.57,0.64773248
1/1/2008 12:00,17.678,17.604,16.648,15.572,14.588,13.377,11.959,9.5002,8.5754,8.3351,8.2227,8.159,15.084,333.07,1.56331304
1/1/2008 12:00,17.666,17.398,16.476,15.465,14.43,13.381,12.173,9.8705,8.5423,8.3068,8.2139,8.167,14.879,644.4,1.36717232
1/1/2008 12:00,16.62,16.636,16.039,15.354,14.592,13.644,12.358,9.3962,8.5043,8.3208,8.24,8.1847,12.928,219.92,3.09041232
1/1/2008 12:00,17.735,16.71,16.245,15.415,14.654,13.453,12.086,9.5733,8.516,8.3195,8.2151,8.1772,17.133,683.26,1.68435136
1/1/2008 12:00,16.115,16.11,15.578,15.309,14.591,13.767,12.493,9.7145,8.6411,8.3884,8.2674,8.1941,14.907,264.03,3.50908248
1/1/2008 12:00,16.362,16.21,15.89,15.227,14.843,13.843,12.439,9.9053,8.5835,8.3705,8.2836,8.236,13.587,369.73,0.79027272
1/1/2008 12:00,16.287,15.907,15.429,15.102,14.76,13.712,12.498,10.319,8.7024,8.3846,8.2807,8.2186,13.958,412.46,1.73363088
1/1/2008 12:00,16.409,15.692,15.281,14.892,14.559,13.439,12.384,9.9131,8.5928,8.3589,8.258,8.2086,15.101,537.51,2.47801912
1/1/2008 12:00,16.435,16.124,15.244,14.987,14.629,13.411,12.395,9.877,8.5418,8.3577,8.2626,8.2112,17.453,538.8,3.77831944
1/1/2008 12:00,16.447,16.454,15.522,15.058,14.558,13.381,12.039,10.17,8.7525,8.4194,8.2901,8.2272,17.397,213,2.93537216
1/1/2008 12:00,15.937,15.947,15.847,15.25,14.576,13.867,11.725,9.3073,8.5173,8.374,8.2976,8.2514,14.703,252.41,4.11808064
1/1/2008 12:00,15.971,15.969,15.936,15.391,14.812,13.241,11.962,10.092,8.6601,8.4182,8.3115,8.2396,15.041,361.41,2.6535324
1/1/2008 12:00,15.958,15.954,15.69,15.414,14.535,13.533,11.913,10.161,8.7277,8.415,8.3125,8.2504,15.231,209.59,2.80764664
1/1/2008 12:00,16.321,16.266,15.962,15.502,15.02,13.435,12.12,10.139,8.6044,8.4452,8.3463,8.2548,15.513,533.55,3.22842584
1/1/2008 12:00,16.934,16.867,16.202,15.578,14.857,13.417,12.3,10.059,8.8453,8.4582,8.3575,8.2716,14.597,407.39,2.46711384
1/1/2008 12:00,17.46,16.583,16.232,15.83,15.197,13.299,11.912,9.5824,8.6444,8.4269,8.3325,8.2615,16.828,856.8,1.9485472
1/1/2008 12:00,17.898,17.22,16.29,15.892,14.762,13.628,11.881,9.792,8.6989,8.4311,8.3401,8.2554,17.576,238.33,2.78480728
1/1/2008 12:00,18.795,17.652,16.285,15.71,14.621,13.521,11.769,9.7151,8.604,8.4313,8.3524,8.2671,20.235,416.08,1.58502072
1/1/2008 12:00,20.092,20.031,17.079,15.783,14.779,13.015,11.422,9.7311,8.6385,8.4229,8.3476,8.3157,19.425,693.99,2.53362576
1/1/2008 12:00,20.642,20.394,17.078,15.711,14.728,13.264,11.639,9.8272,8.7293,8.427,8.341,8.2817,23.833,698.32,3.1620168
1/1/2008 12:00,21.057,20.103,16.692,15.655,14.78,13.466,11.719,9.7626,8.7248,8.4702,8.3841,8.3007,19.017,545.24,1.9886704
1/1/2008 12:00,21.457,20.702,17.326,15.897,14.74,12.948,11.448,9.8748,8.7114,8.4809,8.3785,8.315,20.246,633.77,1.08852184
1/1/2008 12:00,22.25,21.772,17.803,15.866,14.774,13.046,11.344,9.9195,8.8905,8.5049,8.402,8.3296,24.54,866.15,2.51202096
1/1/2008 12:00,22.329,21.821,17.86,16.009,14.858,13.434,11.642,9.8099,8.7885,8.5238,8.4335,8.3531,19.848,443.35,1.57514424
1/1/2008 12:00,20.879,20.815,18.664,16.273,14.894,13.164,11.491,10.24,8.8928,8.6046,8.4692,8.3955,16.463,42.65,0.69299968
1/1/2008 12:00,20.691,20.22,18.266,16.171,14.863,13.4,11.592,9.7204,8.8363,8.5845,8.4772,8.3958,21.289,385.33,0.42780076
1/1/2008 12:00,19.815,19.601,18.072,16.03,14.931,13.762,11.844,10.101,8.8071,8.5812,8.4825,8.3984,16.41,359.18,2.68990048
1/1/2008 12:00,18.267,18.179,17.264,16.605,15.517,14.099,12.507,9.9065,8.8868,8.6533,8.5049,8.4594,17.299,561.58,3.70640632
1/1/2008 12:00,18.357,18.242,17.449,16.781,15.385,13.835,11.968,10.478,9.2407,8.6734,8.5451,8.4501,16.636,347.36,2.91232704
1/1/2008 12:00,18.928,18.407,17.589,16.625,15.103,14.084,11.712,10.111,9.0133,8.6615,8.536,8.4397,18.638,752.27,1.8052868
1/1/2008 12:00,18.856,18.278,17.321,16.497,15.141,13.847,12.225,10.351,8.9986,8.6714,8.5626,8.4535,16.331,311.96,0.278825376
1/1/2008 12:00,18.249,17.752,17.219,16.447,15.123,13.871,12.171,9.697,8.8558,8.656,8.5509,8.4493,16.513,181.88,1.2070396
1/1/2008 12:00,18.666,17.481,16.995,16.472,15.122,13.445,12.155,10.636,9.0555,8.6703,8.5582,8.5004,17.779,583,2.35836968
1/1/2008 12:00,17.802,17.633,17.25,16.407,15.424,13.981,11.613,9.9497,8.9518,8.695,8.5573,8.5293,16.466,864.39,1.9400596
1/1/2008 12:00,17.024,17.047,16.724,16.223,15.025,13.856,12.477,9.95,8.868,8.6807,8.6002,8.5318,13.537,126.67,0.77859584
1/1/2008 12:00,16.096,16.114,16.07,15.567,15.173,14.39,12.983,10.518,8.9236,8.7406,8.639,8.5746,14.667,264.99,4.49369552
1/1/2008 12:00,15.893,15.908,15.892,15.539,15.404,14.203,12.467,10.713,9.0557,8.7255,8.6362,8.5521,14.973,308.11,3.1535292
1/1/2008 12:00,16.302,16.167,16.027,15.666,15.428,14.407,12.545,10.415,9.0198,8.733,8.6408,8.5777,14.863,284.96,1.04932456
1/1/2008 12:00,16.103,15.878,15.566,15.32,15.126,14.189,12.336,10.502,9.0155,8.7232,8.6385,8.5652,15.193,134.85,1.68347688
1/1/2008 12:00,15.555,15.564,15.349,15.116,14.923,14.316,12.105,10.533,9.2295,8.7326,8.6453,8.5689,14.916,341.83,2.56397536
1/1/2008 12:00,15.919,15.918,15.385,15.102,14.875,13.896,12.062,10.108,8.9384,8.7133,8.6075,8.5653,15.845,390.26,3.41114072
1/1/2008 12:00,16.422,16.282,15.676,15.313,14.924,14.009,12.405,9.9993,8.8531,8.7069,8.6261,8.5409,17.245,442.13,2.10795976
1/1/2008 12:00,16.682,15.872,15.487,15.261,15.005,14.163,12.57,10.408,9.1988,8.727,8.6265,8.5476,15.699,368.9,1.69993768
1/1/2008 12:00,16.564,16.483,15.616,15.278,14.994,14.184,12.338,10.186,8.9941,8.7521,8.6443,8.5735,16.238,339.1,1.48126624
1/1/2008 12:00,16.791,16.068,15.505,15.242,14.993,14.019,12.171,10.391,9.21,8.7311,8.6199,8.592,17.723,337.69,1.5023052
1/1/2008 12:00,15.955,15.945,15.351,15.2,14.975,13.703,12.535,10.94,9.5538,8.7504,8.6229,8.5539,16.419,331.87,3.51659272
1/1/2008 12:00,16.503,16.171,15.877,15.282,14.975,13.895,12.441,10.129,8.9332,8.7399,8.6657,8.5729,16.565,480.79,1.619074
1/1/2008 12:00,17.028,16.491,16.021,15.325,14.776,13.799,12.285,10.121,8.9112,8.7622,8.6739,8.5733,15.612,517.31,2.0750896
1/1/2008 12:00,16.667,16.18,15.613,15.225,14.79,13.832,12.315,10.386,9.0362,8.7494,8.6572,8.569,15.586,255.72,2.31665184
1/1/2008 12:00,16.534,16.455,15.441,15.229,14.966,13.74,11.91,10.197,9.0591,8.7674,8.6557,8.5813,16.911,670.57,2.89884976
1/1/2008 12:00,16.138,16.137,16.058,15.645,15.085,13.865,11.419,9.7263,8.9606,8.7766,8.7094,8.6255,16.01,20.636,3.59010048
1/1/2008 12:00,16.002,16.017,15.894,15.724,15.096,13.614,12.075,10.291,9.0099,8.8341,8.7178,8.6529,15.83,27.85,2.87657624
1/1/2008 12:00,15.862,15.863,15.68,15.31,15.061,14.271,12.742,10.688,9.1077,8.8281,8.7612,8.6945,16.659,404.11,3.77168368
1/1/2008 12:00,16.323,16.221,15.974,15.691,15.449,14.235,12.607,10.694,9.121,8.8423,8.7663,8.6962,16.866,284.97,2.64674232
1/1/2008 12:00,16.947,16.587,16.309,15.839,15.4,13.912,12.239,10.316,8.9996,8.849,8.7734,8.6986,17.876,229.8,1.68301392
1/1/2008 12:00,17.282,16.764,16.251,15.891,15.163,14.156,12.235,10.113,9.1415,8.8314,8.763,8.6687,19.553,141.4,1.02422184
1/1/2008 12:00,17.091,16.486,16.21,15.816,15.189,14.055,12.168,10.415,9.1684,8.8181,8.756,8.6807,16.203,124.85,1.14150504
1/1/2008 12:00,16.538,16.536,15.958,15.627,14.982,14.186,12.313,10.477,9.2861,8.8484,8.7559,8.6804,15.503,453.06,3.9109832
1/1/2008 12:00,16.723,16.576,16.314,15.753,15.238,13.911,12.426,10.21,9.051,8.8382,8.7583,8.6811,14.388,280.55,1.9166544
1/1/2008 12:00,15.66,15.684,15.589,15.184,14.878,14.185,12.931,10.797,9.3122,8.9106,8.7812,8.7102,11.103,69.682,2.56587864
1/1/2008 12:00,15.128,15.066,14.972,14.821,14.604,14.349,12.782,10.692,9.3057,8.8952,8.7809,8.712,12.419,106.31,1.21928232
1/1/2008 12:00,14.538,14.556,14.583,14.528,14.369,14.16,12.94,10.703,9.3106,8.9154,8.7968,8.6885,12.766,114.07,3.04998048
1/1/2008 12:00,14.075,14.097,14.118,14.053,14.048,14.002,14.015,13.259,9.2854,8.929,8.8132,8.7128,14.073,158.81,4.7005872
1/1/2008 12:00,13.957,13.926,13.871,13.771,13.762,13.721,13.695,13.325,9.4301,8.9148,8.791,8.7128,15.656,211.39,2.3646968
1/1/2008 12:00,14.232,14.047,13.923,13.784,13.699,13.626,13.552,12.334,9.4938,8.9166,8.8001,8.7167,15.885,249.19,0.72885336
1/1/2008 12:00,14.075,14.09,14.034,13.775,13.693,13.611,13.469,12.015,9.5831,8.9563,8.7914,8.7322,12.798,41.199,1.36938424
1/1/2008 12:00,14.311,14.173,13.782,13.628,13.611,13.574,13.535,12.303,9.4395,8.9397,8.7927,8.745,15.298,482.17,2.63213336
1/1/2008 12:00,14.536,14.51,14.044,13.721,13.669,13.565,13.256,12.314,10.105,8.9351,8.7891,8.7295,16.827,352.81,3.55918504
1/1/2008 12:00,14.885,14.613,14.499,14.059,13.678,13.571,13.417,12.073,9.5531,8.9388,8.7965,8.7366,15.809,202.23,1.09222552
1/1/2008 12:00,15.069,15.061,14.319,13.722,13.616,13.53,13.382,11.86,9.6957,8.9677,8.802,8.724,15.309,137.4,2.35034504
1/1/2008 12:00,14.957,14.463,14.405,14.007,13.772,13.548,13.132,11.919,9.3635,8.8959,8.7794,8.7431,15.111,191.95,1.42442504
1/1/2008 12:00,14.797,14.713,14.321,14.047,13.703,13.54,13.208,11.836,9.3916,8.9007,8.7911,8.7152,13.281,244.15,1.22648392
1/1/2008 12:00,14.453,14.471,14.297,13.92,13.673,13.529,13.295,11.629,9.5269,8.9036,8.7935,8.696,11.437,119.07,0.61455368
1/1/2008 12:00,14.53,14.242,14.173,13.921,13.712,13.509,13.259,11.545,9.6127,8.9041,8.7815,8.7033,14.759,454.32,1.49824144
1/1/2008 12:00,14.536,14.218,14.13,13.929,13.757,13.539,13.24,11.455,9.6287,8.9231,8.8043,8.7073,13.685,260.27,1.04742128
1/1/2008 12:00,14.303,14.309,13.959,13.802,13.649,13.489,13.163,11.864,9.8307,8.9022,8.7974,8.7304,14.295,111.27,2.1481344
1/1/2008 12:00,14.763,14.413,14.286,13.91,13.691,13.511,13.2,11.584,9.7441,8.9283,8.8002,8.7168,15.963,172.24,1.19870632
1/1/2008 12:00,14.554,14.463,14.333,14.043,13.775,13.538,12.995,11.59,9.3022,8.9012,8.8409,8.7087,15.392,246.95,0.41787284
1/1/2008 12:00,14.614,14.596,14.516,14.176,13.838,13.483,13.024,11.462,9.5333,8.8974,8.7882,8.708,13.77,160.28,1.99582056
1/1/2008 12:00,14.182,14.187,14.126,14.026,13.91,13.609,13.443,11.053,9.4233,8.9415,8.7935,8.7389,14.093,570.69,3.1116056
1/1/2008 12:00,14.185,14.196,14.207,14.109,13.912,13.578,13.206,11.667,9.5243,8.9481,8.8467,8.7077,14.916,244.22,3.17132744
1/1/2008 12:00,14.15,14.034,14.004,13.876,13.703,13.468,12.98,11.417,9.5566,8.944,8.8605,8.7035,15.834,208.71,0.64191976
1/1/2008 12:00,14.109,13.864,13.789,13.699,13.697,13.518,13.015,11.387,9.6796,8.9456,8.8523,8.7421,15.272,467.86,2.02020312
1/1/2008 12:00,14.314,14.306,13.873,13.698,13.613,13.398,12.597,11.131,9.8988,8.9667,8.8488,8.7789,15.431,399.01,3.45712808
1/1/2008 12:00,14.232,14.097,13.899,13.84,13.771,13.517,12.781,11.438,10.012,8.9633,8.8749,8.7944,13.097,495.53,1.9125392
1/1/2008 12:00,13.79,13.804,13.757,13.643,13.46,13.251,12.739,11.7,9.7583,8.9446,8.8958,8.7485,12.646,153.8,2.73053808
1/1/2008 12:00,13.336,13.355,13.377,13.337,13.352,13.298,13.074,10.932,9.5607,9.0431,8.9292,8.7533,12.559,97.669,5.05099648
1/1/2008 12:00,13.26,13.267,13.207,13.139,13.143,13.084,13.003,12.231,10.037,9.0833,8.9695,8.8343,10.749,185.53,2.67169072
1/1/2008 12:00,13.036,12.949,12.826,12.771,12.771,12.753,12.738,11.976,9.865,9.1088,8.9285,8.8023,9.2935,329.6,2.16078864
1/1/2008 12:00,12.522,12.497,12.384,12.329,12.326,12.291,12.254,12.052,10.226,9.0595,8.911,8.8065,9.2438,536.95,2.63851192
1/1/2008 12:00,11.946,11.963,11.985,11.948,11.958,11.875,11.749,11.397,10.326,9.1568,8.9529,8.8264,11.553,51.534,5.1918392
1/1/2008 12:00,11.727,11.734,11.655,11.521,11.497,11.469,11.465,11.382,11.173,10.697,9.1462,8.8825,10.88,519.58,3.16649208
1/1/2008 12:00,11.674,11.566,11.437,11.318,11.259,11.21,11.18,11.068,10.949,10.306,9.0696,8.8448,11.529,430.72,2.07951344
1/1/2008 12:00,11.828,11.829,11.727,11.379,11.327,11.243,11.207,11.132,10.865,9.9014,9.0917,8.7906,16.499,133.05,3.42688136
1/1/2008 12:00,12.129,11.799,11.618,11.396,11.31,11.214,11.164,11.074,10.828,9.7512,9.1724,8.8427,13.919,268.66,2.02668456
1/1/2008 12:00,11.788,11.762,11.572,11.347,11.282,11.195,11.165,11.03,10.815,9.9882,9.1826,8.841,11.738,180.19,1.66850784
1/1/2008 12:00,11.548,11.567,11.595,11.517,11.382,11.266,11.188,11.038,10.947,10.729,9.2403,8.9104,14.291,33.516,4.77651264
1/1/2008 12:00,12.221,11.985,11.793,11.708,11.689,11.595,11.432,11.3,11.219,10.885,9.479,8.9447,14.551,369.41,1.58553512
1/1/2008 12:00,12.127,12.05,11.91,11.766,11.702,11.571,11.531,11.39,10.989,10.301,9.3463,8.9073,12.075,164.54,0.87334832
1/1/2008 12:00,11.903,11.92,11.885,11.718,11.551,11.409,11.389,11.298,10.925,10.069,9.2948,8.9015,14.946,258.56,3.44606848
1/1/2008 12:00,11.841,11.813,11.818,11.762,11.751,11.606,11.507,11.336,10.835,9.959,9.2886,8.902,9.4477,93.33,0.264756536
1/1/2008 12:00,11.518,11.516,11.512,11.459,11.469,11.373,11.384,11.25,10.956,10.377,9.4006,8.9495,9.2885,163.66,1.18692656
1/1/2008 12:00,11.281,11.295,11.274,11.193,11.212,11.186,11.195,11.139,10.886,10.07,9.3416,8.9576,10.751,230.47,1.52565896
1/1/2008 12:00,11.136,11.112,11.012,10.959,10.982,10.944,10.98,10.941,10.842,10.25,9.3558,8.9387,9.3032,229.09,0.89268976
1/1/2008 12:00,10.918,10.938,10.96,10.909,10.928,10.868,10.858,10.832,10.724,10.298,9.4032,8.8943,11.351,83.278,3.44874336
1/1/2008 12:00,10.894,10.914,10.941,10.889,10.911,10.853,10.867,10.817,10.75,10.243,9.5345,8.929,12.324,61.377,2.8888704
1/1/2008 12:00,11.003,11.019,11.038,10.989,11.005,10.969,10.964,10.913,10.868,10.735,10.041,9.0565,13.121,180.4,6.7355536
1/1/2008 12:00,10.805,10.822,10.819,10.758,10.76,10.723,10.748,10.724,10.673,10.609,10.22,9.0386,9.4502,296.19,4.3464228
1/1/2008 12:00,10.569,10.579,10.563,10.489,10.501,10.475,10.487,10.438,10.428,10.346,10.179,8.9986,10.847,214,2.61412936
1/1/2008 12:00,10.496,10.514,10.537,10.49,10.514,10.48,10.506,10.484,10.455,10.385,10.324,9.1126,12.539,34.989,5.1758928
1/1/2008 12:00,10.509,10.527,10.545,10.502,10.499,10.46,10.487,10.469,10.441,10.319,10.236,9.9004,10.77,344.11,4.96514312
1/1/2008 12:00,10.388,10.408,10.441,10.405,10.42,10.406,10.44,10.424,10.412,10.348,10.292,9.5097,10.223,29.116,4.65058752
1/1/2008 12:00,10.642,10.649,10.651,10.566,10.559,10.507,10.489,10.445,10.427,10.368,10.344,10.138,11.577,311.93,6.0478008
1/1/2008 12:00,10.298,10.323,10.352,10.315,10.32,10.3,10.319,10.28,10.244,10.187,10.144,9.9081,8.3778,222.31,2.45862624
1/1/2008 12:00,9.9145,9.9367,9.9592,9.9253,9.933,9.9019,9.927,9.8852,9.8706,9.8266,9.7876,9.5968,4.9455,91.302,2.19381312
1/1/2008 12:00,9.4695,9.4951,9.5201,9.4712,9.4758,9.4515,9.4828,9.4482,9.4324,9.3532,9.3049,9.2187,3.1565,112.1,0.96254528
1/1/2008 12:00,9.1324,9.1489,9.1589,9.1221,9.1347,9.1087,9.1475,9.1298,9.1179,9.0675,9.0482,9.0236,6.5995,188.66,1.92858848
1/1/2008 12:00,8.7147,8.7331,8.7588,8.7289,8.7442,8.7214,8.7652,8.7483,8.7442,8.6974,8.6812,8.6905,6.4905,141.72,2.5995204
1/1/2008 12:00,8.3823,8.3996,8.4091,8.3781,8.3921,8.3623,8.3949,8.3793,8.3708,8.3283,8.3044,8.2672,7.7798,252.15,3.5938556
1/1/2008 12:00,8.1841,8.1947,8.208,8.1629,8.1769,8.1463,8.1863,8.1688,8.1567,8.1158,8.0988,8.0845,9.2275,309.66,2.72853192
1/1/2008 12:00,8.2296,8.2374,8.1991,8.12,8.1251,8.0888,8.1289,8.1217,8.1063,8.0545,8.0192,7.969,11.09,309.91,2.59468504
1/1/2008 12:00,8.0466,8.0569,8.0406,7.9877,8.0111,7.9838,8.018,7.9963,7.9856,7.9329,7.9041,7.9128,9.0443,81.812,1.17879904
1/1/2008 12:00,8.3142,8.0877,8.0644,7.987,7.9788,7.9339,7.9639,7.9486,7.9265,7.8818,7.8502,7.8575,11.222,293.3,0.90704152
1/1/2008 12:00,8.2308,8.1602,8.0861,7.9999,8.0044,7.9556,7.9819,7.9705,7.9557,7.9089,7.8718,7.8522,10.357,235.89,0.014974184
1/1/2008 12:00,8.2809,8.303,8.2892,8.1592,8.0522,7.9734,7.9987,7.9769,7.9621,7.9198,7.8973,7.8824,9.95,135.88,2.51845096
1/1/2008 12:00,8.16,8.1759,8.1967,8.1497,8.1751,8.1215,8.1027,8.0703,8.0387,7.9927,7.9698,7.9258,10.067,51.573,3.13670832
1/1/2008 12:00,7.9983,8.0179,8.0451,8.0114,8.0397,8.012,8.0509,8.0382,8.0308,7.9747,7.9639,7.9201,8.0826,57.202,3.2373764
1/1/2008 12:00,7.7472,7.772,7.7951,7.7469,7.7737,7.7431,7.784,7.7732,7.7622,7.6974,7.6868,7.6681,8.4632,63.997,3.6939064
1/1/2008 12:00,7.6348,7.6578,7.6799,7.6463,7.6647,7.6292,7.6761,7.6692,7.6644,7.6078,7.6017,7.5785,8.3097,76.838,7.2617848
1/1/2008 12:00,7.6797,7.7046,7.6357,7.5643,7.5896,7.5681,7.6032,7.5952,7.5898,7.5245,7.5153,7.4865,10.146,270.76,1.84803344
1/1/2008 12:00,7.7157,7.7316,7.6801,7.5872,7.6154,7.5718,7.6297,7.6079,7.5959,7.5428,7.5273,7.489,10.956,63.525,3.06674992
1/1/2008 12:00,7.978,7.9987,7.9534,7.8324,7.8627,7.7401,7.7701,7.7177,7.6705,7.5973,7.5805,7.5262,12.167,118.23,4.11941808
1/1/2008 12:00,8.281,8.3013,8.3033,8.2253,8.219,8.1421,8.042,7.9423,7.9078,7.8023,7.7452,7.5969,11.476,124.48,2.30970744
1/1/2008 12:00,8.3085,8.3212,8.2531,8.1726,8.1785,8.1491,8.1807,8.0822,7.9735,7.733,7.6425,7.618,9.8868,245.22,2.10909144
1/1/2008 12:00,8.0003,8.0224,8.0489,8.0118,8.0255,8.0006,8.0166,7.9906,7.9132,7.7358,7.6803,7.6504,4.9127,24.85,0.045838184
1/1/2008 12:00,7.9902,8.0034,8.0098,7.9451,7.9672,7.9425,7.992,7.9711,7.9216,7.8473,7.772,7.6599,10.273,209.82,2.7103736
1/1/2008 12:00,8.0142,8.0024,7.9535,7.8976,7.927,7.8908,7.9345,7.9123,7.9038,7.8404,7.7956,7.6911,12.035,104.97,2.36870912
1/1/2008 12:00,7.938,7.9606,7.9805,7.939,7.9546,7.9205,7.9586,7.9403,7.9269,7.8712,7.8549,7.8256,11.04,98.887,4.1506936
1/1/2008 12:00,7.8103,7.8282,7.8637,7.8325,7.8492,7.8291,7.8657,7.8473,7.8368,7.7827,7.7556,7.7829,7.0878,72.474,2.14597392
1/1/2008 12:00,7.548,7.5619,7.6101,7.5783,7.5896,7.5738,7.6034,7.5867,7.5794,7.5311,7.5028,7.4776,3.685,83.787,2.69869672
1/1/2008 12:00,7.2521,7.259,7.2842,7.2329,7.2334,7.2097,7.2368,7.2144,7.2054,7.1561,7.1257,7.1238,7.7018,113.19,4.49004328
1/1/2008 12:00,6.913,6.9296,6.9647,6.9265,6.9426,6.9297,6.9644,6.9491,6.9414,6.8975,6.8783,6.8882,6.0281,118.83,3.57291952
1/1/2008 12:00,6.6136,6.6237,6.6622,6.6211,6.6338,6.6134,6.6476,6.632,6.6146,6.5624,6.5277,6.5444,6.3355,222.44,2.28722816
1/1/2008 12:00,6.5832,6.5784,6.5672,6.5169,6.5331,6.5169,6.5514,6.5288,6.5202,6.469,6.4385,6.4352,9.8078,60.939,2.43985064
1/1/2008 12:00,6.6152,6.6325,6.6684,6.6185,6.6298,6.6063,6.6389,6.6205,6.6161,6.5725,6.5456,6.5478,8.1637,50.021,3.33572968
1/1/2008 12:00,6.4206,6.446,6.495,6.4595,6.4799,6.4611,6.5005,6.4832,6.4712,6.4271,6.3916,6.3498,1.8515,30.055,0.424796664
1/1/2008 12:00,6.3322,6.3496,6.3617,6.3128,6.329,6.3054,6.3399,6.3252,6.3125,6.2652,6.2445,6.231,2.2097,223.11,0.30918012
1/1/2008 12:00,6.0149,6.0446,6.0848,6.0355,6.0429,6.0291,6.0614,6.0433,6.0346,5.9974,5.962,5.8847,0.25359,271.33,0.130935376
1/1/2008 12:00,5.6953,5.7015,5.714,5.6625,5.6646,5.6397,5.6756,5.6481,5.6352,5.5898,5.5644,5.54,4.6972,137.18,3.06227464
1/1/2008 12:00,5.3071,5.324,5.3743,5.3341,5.3545,5.3383,5.3776,5.3605,5.3442,5.2873,5.2415,5.2354,-0.28739,48.455,0.511025536
