"","MAE","MAPE","RMSE","NSE","MAE","MAPE","RMSE","NSE","MAE","MAPE","RMSE","NSE"
"1",0.201066320586539,1.8841240204655,0.307710033212634,0.996506618362341,0.255272983713576,2.75013822193834,0.371514741082539,0.995913330567098,0.227182944874654,2.08432687017457,0.329119287458442,0.995543467250315
"2",0.207579640384563,1.94567408676973,0.314754861560818,0.996344829732109,0.226682386339461,2.48074835268725,0.325479637918298,0.996863357253429,0.227888307748629,2.07164014163497,0.325615748123611,0.995637843564678
"3",0.187573231311246,1.77946248993447,0.288636085375596,0.996926282353322,0.254192748102359,2.80240335164061,0.356325328956683,0.996240666992439,0.220028761513078,2.02539175445984,0.319482616443369,0.995800622672666
"4",0.193622479325424,1.9185960142826,0.28850006055283,0.996929178757482,0.228715244044847,2.59218644179563,0.327282841041717,0.996828506093068,0.213945566255662,2.04803772821425,0.308969137114604,0.99607245984355
"5",0.188366733196697,1.79314299321474,0.288456356501525,0.996930109066915,0.231795714561225,2.65039349449144,0.328387044902921,0.996807069690348,0.215539854923238,1.96715934975836,0.314216096931782,0.995937931025403
"6",0.186567240660983,1.78949033546873,0.290250677221877,0.996891798237704,0.231924813041601,2.56284321160268,0.336992442033915,0.996637535329371,0.213059695004247,2.00326469023315,0.312635553811115,0.995978693595333
"7",0.240456172345317,2.25618852819646,0.353589487437449,0.995387234169631,0.329455378333721,3.40224844627003,0.461238774970634,0.993701037419373,0.28194390804474,2.5414642562057,0.399620466732659,0.993429689717779
"8",0.236021538306532,2.17097615663781,0.351343510544724,0.995445648021245,0.264090139499584,2.85802240968332,0.377289691230812,0.995785293990269,0.25933738985128,2.32754473953439,0.369430283977124,0.994384926807089
"9",0.210170264156681,2.03416715994544,0.312254851866174,0.996402663126183,0.25289940454641,2.82402843314102,0.361814262531489,0.99612395533036,0.246288212493971,2.31616845442869,0.348305643955537,0.995008725467164
"10",0.1837663384737,1.75791020652506,0.285731580420601,0.996987831895062,0.266739877150542,2.73234742971,0.38987415421738,0.995499442656101,0.224571737285348,2.05803497789671,0.32789142091673,0.995576657769624
