"","MAE","MAPE","RMSE","NSE","MAE","MAPE","RMSE","NSE","MAE","MAPE","RMSE","NSE"
"1",0.13727494377548,1.50995055121654,0.206818610135483,0.995593837185307,0.167628527525038,2.06347230382084,0.253896087457428,0.993556693812121,0.129065416136304,1.4667224035976,0.195647938138671,0.995438010547565
"2",0.121721408020006,1.38174695810162,0.195668457470034,0.996056126712225,0.154115771012352,1.90115648085699,0.242969282975699,0.994099354866181,0.123794067616828,1.41409052497528,0.19258348341745,0.995579801205271
"3",0.118057687010562,1.32247446895385,0.189703322160801,0.996292926614273,0.170369725569497,2.06513542826319,0.260374602913507,0.993223678636102,0.12748625631153,1.44077863637083,0.194425803612734,0.995494826390666
"4",0.129153721467727,1.41105110975245,0.202857882806533,0.995760983690502,0.167114612616297,2.05793655928806,0.253349866632373,0.993584387678877,0.132186957601469,1.46769888722277,0.196385139048437,0.995403566649123
"5",0.119843156166957,1.35271642309298,0.19054725070061,0.996259870114833,0.163379466600564,2.03964273692579,0.24916087546738,0.993794790494462,0.123803148890021,1.41218824421005,0.189430558747092,0.995723349040618
"6",0.123535582757521,1.39885600144356,0.197069177084103,0.995999459083402,0.162820670779938,2.0140823613438,0.252159837704916,0.993644516649418,0.127202797173075,1.46786646435231,0.193877589792182,0.995520196649142
"7",0.126568691095852,1.45782035645648,0.197495540702567,0.995982129836176,0.154587288901125,1.9178869662383,0.239050935596513,0.994288138761778,0.130251551287945,1.50899416700698,0.195571405176405,0.995441578939664
"8",0.122261523759795,1.36581743814575,0.197814919926141,0.995969124359398,0.163903859674466,1.97390692197676,0.259927717439914,0.993246919311942,0.122890762551993,1.39483693158989,0.191685174152195,0.995620941231883
"9",0.123438101762695,1.39827205481542,0.195555553207563,0.996060676772498,0.15214861252683,1.84608642859792,0.238692631890111,0.994305248481751,0.121239926789504,1.39737149605725,0.18829233110702,0.99577458869094
"10",0.119113141792388,1.33740239437107,0.191307628537364,0.996229960618173,0.177488786620759,2.13576844880638,0.272142461303113,0.992597313299787,0.124708105639794,1.40588103615444,0.194806153129674,0.995477182470478
