"","MAE","MAPE","RMSE","NSE","MAE","MAPE","RMSE","NSE","MAE","MAPE","RMSE","NSE"
"1",0.0875978897216071,1.14660910411764,0.137379094925891,0.99580599746757,0.122061192790111,1.82999592255717,0.166935750759555,0.9925686407892,0.125717895925336,1.59690969460335,0.193850480378897,0.992412945515943
"2",0.0921863925568385,1.21421870233315,0.139947010237622,0.995647741959008,0.105692106158832,1.625370816106,0.140418839529998,0.994742003360131,0.129855700862786,1.62933347368196,0.202427576760816,0.991726699628042
"3",0.0861707827775556,1.11537182330893,0.135490701865057,0.995920505314823,0.0945454253078264,1.42600206236292,0.13471690307524,0.995160352548679,0.117008033567932,1.47589778494476,0.188784165166925,0.99280434111417
"4",0.098752467476928,1.34909601384146,0.145597753441143,0.995289177567286,0.119554269310794,1.88032946615455,0.152844596673064,0.993770262811437,0.1335734874343,1.72276026328324,0.196549267179918,0.992200220999384
"5",0.0889358895360562,1.1780342122098,0.13459937433489,0.995974002796012,0.0892892650419633,1.37998829084108,0.127032265099344,0.995696739578727,0.115430604603162,1.48778887956107,0.180731498422765,0.993405116344671
"6",0.0944001256948785,1.24150125691192,0.14392869722904,0.995396563302903,0.127742930928996,1.97404875022444,0.171793033389539,0.992129892917471,0.12996393545346,1.64995000851077,0.20473731784478,0.991536822320202
"7",0.0863137841447179,1.1399621648648,0.133639094841426,0.996031243649847,0.121216522843102,1.8332198877866,0.162856984637695,0.992927347443612,0.125712123446684,1.59179637177917,0.191071432706838,0.992628922798261
"8",0.0890811892323496,1.1646351526473,0.139107017074455,0.995699831608199,0.108071637763063,1.62479805071438,0.144540505019622,0.994428800881554,0.140862297280495,1.71520931527631,0.228566517896297,0.989452132543919
"9",0.0846708801077106,1.10828899062692,0.133125820105301,0.996061671129833,0.107358928988927,1.62435912146983,0.150035711911776,0.9939971314716,0.113708175183213,1.46506460490445,0.181754587389443,0.993330240078155
"10",0.0900302662913493,1.19369712477141,0.137702351425317,0.995786237057566,0.128404804280685,1.94972497521091,0.166771930197086,0.992583218997818,0.125705835507244,1.6063847249872,0.191913763537895,0.992563789342046
