"","MAE","MAPE","RMSE","NSE","MAE","MAPE","RMSE","NSE","MAE","MAPE","RMSE","NSE"
"1",0.0390193480324442,0.63960095811034,0.0672761584278351,0.998539755249451,0.0906386760663384,1.58017314177725,0.115389527960728,0.994649888628603,0.0678895044051321,1.05632652574963,0.0880504597986523,0.996938212672362
"2",0.0406455035410348,0.655886489950469,0.0689039929217605,0.998468235276107,0.0938648612662727,1.61184198072095,0.124240145769202,0.993797683363778,0.0634819536642982,0.966025907409436,0.088025319596191,0.996939960828241
"3",0.0421949683774395,0.713136745685759,0.0719436298633602,0.998330109567254,0.0799906700015445,1.40501448516771,0.103888522174413,0.995663242222033,0.0548455622941801,0.850417938067976,0.0782902936787877,0.997579374471274
"4",0.0377053184132242,0.626340229443766,0.0674965305558588,0.998530173124199,0.0889675575630348,1.51160759346325,0.11432850221878,0.99474782658404,0.0561473001543831,0.887027797614823,0.0781495327680959,0.997588070904332
"5",0.0382886954637682,0.631821667865334,0.0681221308783226,0.998502800294094,0.0641601464931419,1.18798395450234,0.0908786987410142,0.996681405194789,0.0483492162827195,0.771299048834358,0.0712091232293195,0.997997451505872
"6",0.0429462708816221,0.700528148096079,0.0740440663300416,0.998231179321206,0.0619808737902889,1.19758569042053,0.0920757239758346,0.996593406496544,0.0637435774878654,1.01485624969189,0.0909765801469875,0.996731330732332
"7",0.0461499725711048,0.780848475340711,0.0773453024402074,0.998069938407862,0.0689059198802941,1.30107744668527,0.098365971145708,0.996112057823739,0.0526979457126317,0.847674912371081,0.0807350275706977,0.997425838677113
"8",0.0428396750632707,0.71988207257782,0.0725944784575859,0.998299759083191,0.0757298399576205,1.37702222819363,0.0992789467462132,0.996039551672606,0.0582763761721267,0.906319961037928,0.0800450657493896,0.997469648258277
"9",0.0431397647607221,0.71212365980643,0.0746988843543446,0.998199755405427,0.0857381147606886,1.53377341055195,0.116830611593685,0.994515420581795,0.0619497261700864,0.986174273862981,0.0887809266693534,0.99688720075578
"10",0.0437673071488852,0.724711761500632,0.0732029514388687,0.998271137447383,0.079126622773498,1.41033527342927,0.102513371342187,0.995777291894494,0.0527572272599722,0.826265372798004,0.0750238272367235,0.997777149803556
