"","MAE","MAPE","RMSE","NSE","MAE","MAPE","RMSE","NSE","MAE","MAPE","RMSE","NSE"
"1",0.1443721938919,1.59398770047441,0.22043234575606,0.997052052350467,0.17807215786589,2.01364298447891,0.287726423652119,0.996257765839063,0.155623672204714,1.61148091670142,0.241696365809646,0.996083340228928
"2",0.115018853831251,1.25261481759134,0.195319552558547,0.997685481993587,0.155751346362858,1.70501441571329,0.251225831768513,0.997147011314892,0.145486031248513,1.48201799454491,0.234424720908025,0.996315467243291
"3",0.119579315296969,1.33832085543205,0.196459790691684,0.997658379689275,0.159988590728283,1.86974542012232,0.253143399482195,0.99710329226076,0.147717248715716,1.51688624530184,0.232290039214376,0.996382264752464
"4",0.118322115782775,1.27309800592403,0.198674833178084,0.997605279475464,0.146460921675866,1.57557856596161,0.248349520826929,0.997211965673789,0.140034423582806,1.41487211342806,0.227659351431922,0.996525065721569
"5",0.111377295633045,1.20638555666334,0.198198391896803,0.997616751242176,0.161670196237293,1.74763393874142,0.266039013463353,0.996800647290495,0.14240630119077,1.4456640243171,0.228502114850059,0.99649929065008
"6",0.108717983355673,1.18055433630397,0.193651744802741,0.997724839961463,0.14496067838504,1.61783985059477,0.240516930232068,0.997385053739607,0.137445680379322,1.39453216084499,0.226914091128276,0.996547779409529
"7",0.128328401800029,1.38571915711823,0.209597063212947,0.997334740446122,0.210537806983238,2.18977654008557,0.328404996852611,0.995124816390992,0.155134500547975,1.58034226219667,0.241923420053046,0.996075978000472
"8",0.109378582421096,1.19365689383876,0.187895248464152,0.997858092469111,0.170863682703372,1.8055822105204,0.28080747847747,0.996435580563108,0.141981926219578,1.4421672263239,0.229137923966246,0.996479782038097
"9",0.113559886222953,1.23490262185587,0.196865576497613,0.997648696510928,0.159845124016597,1.7308005445182,0.268048325928501,0.996752137296008,0.142454376904516,1.44120530532316,0.233374272131356,0.996348413779997
"10",0.14844950341152,1.59273514930035,0.221327424609172,0.997028063105313,0.252505649025623,2.46367473137211,0.453792704949007,0.990691354665709,0.164701993612676,1.68153434210058,0.256355890029764,0.995593820281574
