"","MAE","MAPE","RMSE","NSE","MAE","MAPE","RMSE","NSE","MAE","MAPE","RMSE","NSE"
"1",0.130529764746263,1.33381137704322,0.194670892846699,0.998055556204249,0.161356250626874,1.64994128965961,0.264285625067266,0.997469221605958,0.153515034688273,1.49491076594423,0.233965030595557,0.997023592573499
"2",0.145639732708372,1.43119060536827,0.215287364157233,0.997621898241868,0.155577461841002,1.63247162596042,0.24639634640285,0.997800238675842,0.155117940713791,1.48041320589738,0.23848596384869,0.99690745430668
"3",0.122436444333583,1.29264406023702,0.187038586284348,0.998205035865172,0.175786265658706,1.77589828891295,0.285300092754257,0.997050754942633,0.151694604527628,1.48051195885478,0.234393817775992,0.997012672866131
"4",0.120260951145507,1.2432156515708,0.18563741126232,0.998231828607184,0.151609800156552,1.56234210529867,0.24722443832931,0.997785427858595,0.138809711247156,1.36711049637855,0.220902675595968,0.997346662896007
"5",0.116636248223481,1.20271002982395,0.182513929130054,0.998290829524627,0.186103526155188,1.81237593460003,0.29814800652561,0.996779147368218,0.145051870904605,1.40703330322185,0.226626688562557,0.997207375242167
"6",0.127257208440159,1.30755344009169,0.194528964698711,0.998058390430793,0.156615009773397,1.65606636904919,0.254687475075173,0.997649705899854,0.146449680116074,1.4441187897667,0.233347878437695,0.997039274178411
"7",0.123260010047767,1.25411922189847,0.189007357601656,0.998167049342894,0.1692795439667,1.70505173583103,0.27434439645974,0.997272911558307,0.154116683227451,1.46599603089081,0.238979883626689,0.99689463131952
"8",0.129145173857864,1.3375061985315,0.194561582400022,0.998057739256295,0.17176987815757,1.8086858325203,0.277479697887115,0.997210223185954,0.149106730048336,1.49603637015826,0.227629784308958,0.997182599082495
"9",0.134824166430906,1.35436108963021,0.20455084147672,0.997853178709058,0.219328756663054,2.03723944534334,0.35913991979172,0.995326584472279,0.159165378208801,1.52188029457666,0.248286740553087,0.996648049995331
"10",0.126001307860779,1.3724474344698,0.188709473315566,0.998172822419017,0.163923166225917,1.86417918239658,0.255383758817335,0.997636837512626,0.138609063573002,1.45213433564618,0.217703534829931,0.99742295834
