"","MAE","MAPE","RMSE","NSE","MAE","MAPE","RMSE","NSE","MAE","MAPE","RMSE","NSE"
"1",0.0536561742478017,0.780114362784281,0.0975465720119778,0.99736520754865,0.0628641417753956,1.05763111262798,0.0902384772279728,0.997431860257207,0.0859347174316191,1.1230327472794,0.164426194176946,0.99268428178871
"2",0.050606445179097,0.746219755980143,0.091861631290082,0.997663365991446,0.0772916399935464,1.26534325725814,0.10334369108393,0.996631759653385,0.101389595841849,1.30903234410062,0.195157574095206,0.989694103385573
"3",0.0747633918248905,1.06440941841739,0.115681996078245,0.996294439281125,0.102847909368325,1.68539946433578,0.137912425137571,0.994001510173229,0.117126245658478,1.52738013238204,0.202700220616831,0.988882083647449
"4",0.0539764594430513,0.806256971765293,0.0951689917129359,0.997492082056243,0.123853277859288,1.94680265236165,0.173777433094739,0.990475945070581,0.101101775563019,1.3488457198888,0.174783045718215,0.991733654265432
"5",0.0620577387515894,0.968230150289064,0.106028180421421,0.9968871011904,0.0894332831288166,1.5034152018431,0.11725663634219,0.99566379306958,0.101469859363552,1.40657747894749,0.170661248783124,0.992118937024715
"6",0.051472386300557,0.755230662644487,0.0920334745545002,0.99765461564855,0.0937351167892198,1.52727177565045,0.132194358694406,0.994488612074859,0.0846553107988664,1.13672168253494,0.145906473741019,0.994239448247668
"7",0.0521322655884109,0.773877877282827,0.094930259305264,0.997504648551461,0.0723344624685582,1.20014015556126,0.0976680958481889,0.996991565383594,0.0969093700982684,1.28522953206499,0.172010964663688,0.991993785482097
"8",0.0516595851753527,0.766804082381068,0.0939735764046008,0.997554690150017,0.0959326362699296,1.56028022714873,0.128575878007321,0.994786202816671,0.0964510703118349,1.30927298803817,0.163902721341736,0.992730788779673
"9",0.0509817841926302,0.75027364159782,0.0941391203840784,0.997546067239347,0.0989586237300826,1.55889550720675,0.128434513530778,0.994797661272855,0.0990646141802891,1.29872212368434,0.180354109696133,0.991198290200109
"10",0.0579217251930602,0.871981994744582,0.0991148841239736,0.997279804350656,0.117413639992467,1.86680778267789,0.158600601524667,0.992066865891613,0.0983364136253163,1.31923621970028,0.166843162624747,0.992467627542638
