"","Type","Pre","Ori","MAE","RMSE","NSE","MAPE"
"1","Train",4.60204014198045,4.6089,0.0702158798246644,0.117879429643538,0.995563841181766,1.13741911705012
"2","Train",4.7051453080807,4.7209,0.120454095211252,0.149362717956483,0.990971423670358,2.09660344621422
"3","Train",4.83366851557839,4.8862,0.120287257018814,0.164405549067779,0.988978572370822,1.80196990212923
"4","Train",4.94661327213105,4.8723,0.0702158798246644,0.117879429643538,0.995563841181766,1.13741911705012
"5","Train",5.02900903491451,4.9436,0.120454095211252,0.149362717956483,0.990971423670358,2.09660344621422
"6","Train",4.97102374478666,4.9717,0.120287257018814,0.164405549067779,0.988978572370822,1.80196990212923
"7","Train",5.00631920203069,5.2501,0.0702158798246644,0.117879429643538,0.995563841181766,1.13741911705012
"8","Train",5.29617083320891,5.2906,0.120454095211252,0.149362717956483,0.990971423670358,2.09660344621422
"9","Train",5.45388194378062,5.3226,0.120287257018814,0.164405549067779,0.988978572370822,1.80196990212923
"10","Train",5.48314799162505,5.5158,0.0702158798246644,0.117879429643538,0.995563841181766,1.13741911705012
"11","Train",5.45887655846785,5.5699,0.120454095211252,0.149362717956483,0.990971423670358,2.09660344621422
"12","Train",5.47330985599549,5.8177,0.120287257018814,0.164405549067779,0.988978572370822,1.80196990212923
"13","Train",5.70116597785073,5.7927,0.0702158798246644,0.117879429643538,0.995563841181766,1.13741911705012
"14","Train",5.69941094191005,6.0052,0.120454095211252,0.149362717956483,0.990971423670358,2.09660344621422
"15","Train",6.00977962804068,6.1178,0.120287257018814,0.164405549067779,0.988978572370822,1.80196990212923
"16","Train",6.13459760956284,6.0242,0.0702158798246644,0.117879429643538,0.995563841181766,1.13741911705012
"17","Train",6.17985642111773,6.1159,0.120454095211252,0.149362717956483,0.990971423670358,2.09660344621422
"18","Train",6.26195758227339,6.2408,0.120287257018814,0.164405549067779,0.988978572370822,1.80196990212923
"19","Train",6.25987884824785,6.2701,0.0702158798246644,0.117879429643538,0.995563841181766,1.13741911705012
"20","Train",6.0848277040876,5.8468,0.120454095211252,0.149362717956483,0.990971423670358,2.09660344621422
"21","Train",5.81497178170071,5.4244,0.120287257018814,0.164405549067779,0.988978572370822,1.80196990212923
"22","Train",5.39120859092391,5.3703,0.0702158798246644,0.117879429643538,0.995563841181766,1.13741911705012
"23","Train",5.26379000963556,5.3803,0.120454095211252,0.149362717956483,0.990971423670358,2.09660344621422
"24","Train",5.23577219979927,5.3189,0.120287257018814,0.164405549067779,0.988978572370822,1.80196990212923
"25","Train",5.1353220854063,5.2774,0.0702158798246644,0.117879429643538,0.995563841181766,1.13741911705012
"26","Train",5.19809083307581,5.1944,0.120454095211252,0.149362717956483,0.990971423670358,2.09660344621422
"27","Train",5.15604395863326,5.1951,0.120287257018814,0.164405549067779,0.988978572370822,1.80196990212923
"28","Train",5.22322414485767,5.2203,0.0702158798246644,0.117879429643538,0.995563841181766,1.13741911705012
"29","Train",5.30221832397827,5.2587,0.120454095211252,0.149362717956483,0.990971423670358,2.09660344621422
"30","Train",5.29331709426624,5.2132,0.120287257018814,0.164405549067779,0.988978572370822,1.80196990212923
"31","Train",5.18347111039111,5.1354,0.0702158798246644,0.117879429643538,0.995563841181766,1.13741911705012
"32","Train",5.12861805386643,4.9718,0.120454095211252,0.149362717956483,0.990971423670358,2.09660344621422
