,Date_GMT,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12
,,0.5m,1m,2m,3m,4m,5m,6m,7m,8m,9m,10m,12m
815,03/02/2011 22:00,4.086913079,4.177199922,4.163612506,4.133969984,4.126095735,4.077768064,4.120683532,4.113746767,4.084648235,4.051596207,4.039599384,4.081507948
816,03/02/2011 23:00,4.089700075,4.182805771,4.16881663,4.142082676,4.130701393,4.080822233,4.126705369,4.115245226,4.084535092,4.050824242,4.037248623,4.078865731
817,04/02/2011 00:00,4.08484671,4.182828994,4.170285229,4.140083101,4.133581674,4.079934062,4.121518442,4.111941261,4.083392246,4.047566623,4.035402073,4.076460614
818,04/02/2011 01:00,4.081656251,4.182268248,4.168754978,4.136810193,4.132352507,4.080433612,4.119365023,4.111049547,4.084201219,4.045132445,4.033752879,4.074846854
819,04/02/2011 02:00,4.088894222,4.189084465,4.173001807,4.146217944,4.141285397,4.091442585,4.135860841,4.121868973,4.092202566,4.053341587,4.03884727,4.077438322
820,04/02/2011 03:00,4.096468233,4.19281686,4.182639605,4.160109007,4.152714114,4.101362817,4.14892268,4.128865491,4.096543432,4.058682965,4.043494052,4.081679773
821,04/02/2011 04:00,4.092642182,4.191674123,4.184175123,4.160003882,4.158603614,4.106133825,4.149299955,4.133074417,4.10133727,4.06219219,4.04860791,4.086229358
822,04/02/2011 05:00,4.086426095,4.187048574,4.181512239,4.154950445,4.160730291,4.108698894,4.150426913,4.135750102,4.10539643,4.065652312,4.052060936,4.091342903
823,04/02/2011 06:00,4.108659757,4.21158729,4.197747941,4.181942875,4.173549359,4.125213757,4.183516465,4.158426207,4.120093771,4.080212393,4.063843767,4.098012123
824,04/02/2011 07:00,4.13379992,4.239037509,4.222032802,4.210858236,4.198695183,4.142434441,4.205928572,4.174224809,4.130258804,4.09183018,4.072170364,4.103256552
825,04/02/2011 08:00,4.150475372,4.261623528,4.239518488,4.222781188,4.212136655,4.153471352,4.208213724,4.182312112,4.141295465,4.100358877,4.079926523,4.110231329
826,04/02/2011 09:00,4.167079423,4.286039149,4.249453268,4.227734159,4.225132164,4.168459757,4.220459313,4.197053802,4.1596839,4.1123795,4.090289709,4.118185704
827,04/02/2011 10:00,4.194176361,4.309250518,4.268963966,4.247293808,4.242354701,4.185126614,4.242398407,4.212568373,4.173995478,4.12558721,4.101655391,4.126957434
828,04/02/2011 11:00,4.223250402,4.334031282,4.293140521,4.271276092,4.262588958,4.203894569,4.265640077,4.231773863,4.189102513,4.143197392,4.115375257,4.13870462
829,04/02/2011 12:00,4.240474327,4.35020736,4.309449839,4.283571379,4.280180355,4.217537181,4.274698114,4.244257218,4.203119393,4.157109297,4.128052282,4.151935824
830,04/02/2011 13:00,4.254241825,4.364731466,4.322202922,4.293335288,4.292706847,4.229575049,4.283577729,4.257114493,4.218953847,4.171828999,4.142721574,4.166592545
831,04/02/2011 14:00,4.263256714,4.372411128,4.330101871,4.299682685,4.302843685,4.238153848,4.290167139,4.265541055,4.231181715,4.183930327,4.155995455,4.18081083
832,04/02/2011 15:00,4.273993155,4.380373789,4.340773213,4.310531037,4.312385792,4.247237379,4.300075686,4.276333744,4.242093618,4.197776947,4.170609344,4.196114452
833,04/02/2011 16:00,4.274901974,4.379371191,4.343793014,4.311007816,4.317329316,4.24993432,4.297389988,4.277391715,4.24771638,4.204081243,4.179725061,4.207850769
834,04/02/2011 17:00,4.265934369,4.368164619,4.337173528,4.29935909,4.310816546,4.244034066,4.283301429,4.270248872,4.246987884,4.204573983,4.184958773,4.216487312
835,04/02/2011 18:00,4.263385562,4.365457921,4.333263638,4.296763998,4.304716626,4.24148709,4.283869076,4.270381648,4.248222045,4.208574382,4.189290741,4.223373973
836,04/02/2011 19:00,4.268621494,4.369036341,4.337677849,4.30452048,4.307010455,4.242861123,4.288815439,4.273431887,4.249318632,4.212947603,4.194235865,4.227579783
837,04/02/2011 20:00,4.278586172,4.379697361,4.346647207,4.315442387,4.310359127,4.24674029,4.292159396,4.276814428,4.251480116,4.217298532,4.197947617,4.230926051
838,04/02/2011 21:00,4.300362963,4.407366777,4.361777639,4.335022663,4.324160509,4.260063456,4.309347955,4.293652853,4.263606555,4.228414023,4.205661229,4.235843061
839,04/02/2011 22:00,4.345128892,4.457816024,4.397373946,4.377894214,4.35421376,4.289140868,4.347781207,4.324576137,4.285425379,4.249748692,4.220307953,4.244055257
840,04/02/2011 23:00,4.379457299,4.493689531,4.427770135,4.405043756,4.385647977,4.313885203,4.365407118,4.345985128,4.304425313,4.267817864,4.235184803,4.256123504
841,05/02/2011 00:00,4.410241403,4.524537822,4.449473742,4.422382743,4.405044164,4.337005191,4.383770837,4.368110985,4.328907231,4.286268653,4.252104637,4.271713459
842,05/02/2011 01:00,4.434988393,4.544160518,4.466738981,4.439085954,4.430379713,4.361869913,4.409859553,4.394734003,4.35312091,4.307694592,4.271756659,4.28923331
843,05/02/2011 02:00,4.461144001,4.557905793,4.491171817,4.465557,4.453557734,4.385469934,4.439219684,4.419174844,4.37317778,4.330802572,4.292813652,4.309325759
844,05/02/2011 03:00,4.471185635,4.564015072,4.505035207,4.481335183,4.474644646,4.404544641,4.456901099,4.440354547,4.393975563,4.351697052,4.314247258,4.329553125
845,05/02/2011 04:00,4.482990866,4.575469931,4.521246924,4.501264445,4.49499937,4.425508562,4.480542025,4.464341682,4.416272642,4.375282329,4.336279367,4.351432614
846,05/02/2011 05:00,4.491891805,4.585097164,4.535900971,4.517949227,4.515837407,4.444285197,4.499215529,4.484227806,4.437055006,4.39598948,4.357609953,4.372017055
847,05/02/2011 06:00,4.50692146,4.60145007,4.554894124,4.540059467,4.536711155,4.465984086,4.521523674,4.507261377,4.459628334,4.419947535,4.380013734,4.393388778
848,05/02/2011 07:00,4.524627949,4.621701265,4.573614967,4.560363944,4.560224587,4.487601494,4.543502191,4.529302851,4.483103629,4.44234624,4.401583067,4.413550805
849,05/02/2011 08:00,4.546229554,4.643806645,4.594400893,4.581114522,4.580499369,4.507683851,4.562193656,4.548614713,4.50339407,4.462868434,4.421759001,4.433211634
850,05/02/2011 09:00,4.57017732,4.669398171,4.616297985,4.601424077,4.603358824,4.529440472,4.583017298,4.570602139,4.525471196,4.485567515,4.442621334,4.454100447
851,05/02/2011 10:00,4.59718979,4.695616961,4.640015614,4.62434087,4.626907583,4.552112941,4.605936422,4.592913882,4.549360515,4.509451198,4.465459612,4.474642991
852,05/02/2011 11:00,4.627770237,4.72504767,4.666248436,4.651814164,4.653179819,4.578780906,4.63289394,4.618727574,4.576000262,4.535694463,4.489767528,4.497415855
853,05/02/2011 12:00,4.656717324,4.752735923,4.692227552,4.677049571,4.680935728,4.60519441,4.657709398,4.644794417,4.600817805,4.56068775,4.514095252,4.521244982
854,05/02/2011 13:00,4.688754367,4.784921073,4.721559401,4.705479043,4.710014944,4.634398296,4.687118837,4.675551384,4.630443604,4.590861272,4.541782308,4.547213528
855,05/02/2011 14:00,4.728012274,4.82423601,4.757054671,4.742258366,4.746096644,4.670286975,4.726450433,4.712893233,4.665352637,4.626057286,4.573405147,4.576668641
856,05/02/2011 15:00,4.763217113,4.856598913,4.79024884,4.773513073,4.780753821,4.701772539,4.754201594,4.743826982,4.696095499,4.65799669,4.604889585,4.60818574
857,05/02/2011 16:00,4.793769278,4.886881209,4.819487782,4.799626233,4.8096282,4.731391731,4.777731808,4.771712487,4.725570984,4.682632754,4.632449407,4.637699376
858,05/02/2011 17:00,4.81986668,4.913396708,4.846550358,4.824108175,4.840393039,4.759573847,4.803535705,4.799356637,4.754758279,4.710882026,4.660267719,4.663420263
859,05/02/2011 18:00,4.847762338,4.936998171,4.875287898,4.853723497,4.869037217,4.789232938,4.829939444,4.825026696,4.782831815,4.738264774,4.688271772,4.689259234
860,05/02/2011 19:00,4.863776882,4.948402384,4.891366751,4.866414783,4.887352234,4.806166346,4.841837372,4.839488166,4.800492279,4.750424562,4.708781579,4.707701512
861,05/02/2011 20:00,4.870240628,4.950298382,4.900425468,4.869964063,4.89588652,4.815599721,4.846042535,4.845730675,4.809348332,4.754964543,4.715493934,4.714812619
862,05/02/2011 21:00,4.883796389,4.966682231,4.918549884,4.886689157,4.902568801,4.825531784,4.858587473,4.84994816,4.815669703,4.753191231,4.714639036,4.712026798
863,05/02/2011 22:00,4.910219604,4.998120667,4.946632264,4.917045694,4.917507712,4.839192531,4.87365326,4.858198031,4.819496443,4.754890238,4.709555276,4.703996485
864,05/02/2011 23:00,4.934138456,5.024384606,4.967529931,4.933357722,4.928404747,4.844333506,4.873022365,4.856323929,4.816129434,4.748232882,4.698048369,4.692085829
865,06/02/2011 00:00,4.961536524,5.061527897,4.988924133,4.945466318,4.933977173,4.848362422,4.868013565,4.853039654,4.813669573,4.737898196,4.685799509,4.677932675
866,06/02/2011 01:00,5.029240266,5.145671655,5.03048156,4.979686673,4.94752862,4.857502562,4.876883887,4.852373477,4.807555439,4.732473584,4.675060459,4.666564198
867,06/02/2011 02:00,5.111523356,5.208440318,5.067805552,4.999606092,4.960961333,4.860443729,4.872523941,4.844855173,4.80356419,4.728417725,4.669105094,4.659745681
868,06/02/2011 03:00,5.181102498,5.263914596,5.098202943,5.015443696,4.963104807,4.863132465,4.873808816,4.847400714,4.806446436,4.731577293,4.670816046,4.657909741
869,06/02/2011 04:00,5.232325544,5.319919973,5.130281825,5.032851632,4.978518511,4.874009049,4.88548167,4.854277128,4.809933046,4.73351318,4.674585062,4.657746686
870,06/02/2011 05:00,5.26439895,5.340818443,5.155676535,5.044718514,4.984548403,4.882446088,4.894172536,4.858506227,4.810900996,4.736046595,4.680143321,4.658488997
871,06/02/2011 06:00,5.2534675,5.315747146,5.155255905,5.033788596,4.985935962,4.880171491,4.886441786,4.855855857,4.807627079,4.73308633,4.682647499,4.658851725
872,06/02/2011 07:00,5.225039657,5.28615116,5.150239886,5.031636359,4.987852941,4.884197039,4.896401485,4.864777742,4.81154063,4.738479766,4.688459672,4.660700654
873,06/02/2011 08:00,5.199561433,5.263936892,5.146883031,5.039434356,5.000805038,4.894418667,4.913164604,4.87476041,4.816336721,4.748987815,4.695301294,4.662128789
874,06/02/2011 09:00,5.206205478,5.271058033,5.159411087,5.068182396,5.018215758,4.909276841,4.931772316,4.893071313,4.827406474,4.758975416,4.703398834,4.665885023
875,06/02/2011 10:00,5.23741028,5.293995606,5.170522407,5.091443987,5.035971324,4.921466011,4.941749164,4.908701026,4.8355304,4.765859559,4.709550014,4.668594055
876,06/02/2011 11:00,5.278994713,5.331160947,5.18825367,5.105415778,5.046204131,4.925667432,4.942764857,4.909550881,4.835481438,4.752729937,4.701370545,4.664630999
877,06/02/2011 12:00,5.31242295,5.364947794,5.204497043,5.116388782,5.051056258,4.92937634,4.944965335,4.911248594,4.834999554,4.748234269,4.692222955,4.656299992
878,06/02/2011 13:00,5.356116428,5.398229359,5.231460472,5.131266911,5.060498642,4.934411654,4.947792613,4.913099377,4.83150223,4.755913631,4.69345376,4.652544527
879,06/02/2011 14:00,5.405894177,5.451574607,5.262769706,5.156665346,5.0786904,4.954186569,4.958509813,4.918100238,4.838661636,4.761612657,4.70605121,4.657054585
880,06/02/2011 15:00,5.45253197,5.487098659,5.287211874,5.179055047,5.106552434,4.979207732,4.974431163,4.927298138,4.848634201,4.772658655,4.716401304,4.661017121
881,06/02/2011 16:00,5.458072883,5.481428391,5.293607992,5.181816151,5.121715337,4.997776455,4.980629099,4.93092143,4.859157737,4.784583733,4.72873314,4.666966579
882,06/02/2011 17:00,5.44169288,5.481680508,5.293298359,5.180029129,5.126149415,5.001578373,4.981601827,4.932304534,4.859996348,4.789934645,4.738588371,4.675324914
883,06/02/2011 18:00,5.416472352,5.463077703,5.287791299,5.173845284,5.122736971,4.99940063,4.981569853,4.927356844,4.852814939,4.786514652,4.737300516,4.678841407
884,06/02/2011 19:00,5.390287767,5.428945786,5.277949884,5.16831224,5.113490376,4.984816865,4.97416128,4.921262898,4.844381872,4.781702406,4.732238896,4.679111552
885,06/02/2011 20:00,5.364029258,5.40377993,5.253061441,5.159087306,5.097968767,4.964614899,4.957841597,4.912554603,4.835972234,4.774205874,4.72581699,4.679768843
886,06/02/2011 21:00,5.346146573,5.390359096,5.234815953,5.143540523,5.081782545,4.947765607,4.945099944,4.905861897,4.829261195,4.76686413,4.718455562,4.680387002
887,06/02/2011 22:00,5.334377767,5.380465603,5.224199967,5.135206692,5.067400295,4.937077375,4.939966529,4.901135207,4.822621071,4.758472269,4.712055646,4.677868521
888,06/02/2011 23:00,5.378932968,5.429019655,5.255064013,5.185975449,5.08753584,4.964063879,4.991694181,4.938069565,4.846307783,4.780323491,4.720543789,4.680740961
889,07/02/2011 00:00,5.381672491,5.438236967,5.275305833,5.21014123,5.121887542,4.988152957,5.007996789,4.954750081,4.858466513,4.791905558,4.726982594,4.683738612
890,07/02/2011 01:00,5.354016474,5.42765068,5.278455178,5.218714001,5.1565105,5.029712344,5.042958297,5.007027612,4.908584984,4.849037574,4.765417792,4.715028751
891,07/02/2011 02:00,5.313028619,5.39736789,5.265679942,5.218752167,5.194288025,5.076326691,5.094816686,5.056721765,4.970298998,4.906295997,4.820170962,4.763826355
892,07/02/2011 03:00,5.285673858,5.356159796,5.267314034,5.244294259,5.221745246,5.114581032,5.137835548,5.100134484,5.010236992,4.939011215,4.86807789,4.814503375
893,07/02/2011 04:00,5.249115513,5.316127359,5.256767599,5.250386905,5.247690637,5.131666045,5.16633665,5.135884569,5.030639325,4.974705676,4.899303602,4.848985746
894,07/02/2011 05:00,5.209335396,5.288320521,5.241693667,5.241394001,5.251187932,5.135753383,5.173505176,5.151382868,5.065009776,5.006754321,4.935686595,4.870611446
895,07/02/2011 06:00,5.186155038,5.278533198,5.230830729,5.233390256,5.244930775,5.138366684,5.17762275,5.158292098,5.086325339,5.015800221,4.953865685,4.874234239
896,07/02/2011 07:00,5.160323413,5.257019693,5.212975418,5.208243063,5.228280541,5.12444949,5.155431107,5.138741331,5.076641915,4.996506765,4.940572915,4.855157903
897,07/02/2011 08:00,5.140046336,5.236599082,5.198419087,5.185624631,5.206154139,5.105915398,5.137755372,5.127370871,5.065565254,4.99306307,4.930244982,4.836506558
898,07/02/2011 09:00,5.138317018,5.233873855,5.198893527,5.180367488,5.195382142,5.098332676,5.132464962,5.117013044,5.067863186,4.987661869,4.923576008,4.82701039
899,07/02/2011 10:00,5.150720216,5.240848555,5.203305449,5.183957498,5.188926741,5.095763419,5.12850335,5.109498308,5.067317896,4.982746648,4.917165782,4.824900502
900,07/02/2011 11:00,5.168663695,5.256497055,5.211267768,5.18542815,5.185469778,5.093900631,5.124850123,5.105500281,5.060514615,4.972003397,4.901812807,4.822700276
901,07/02/2011 12:00,5.187587961,5.280309623,5.224988333,5.189686709,5.189571141,5.097876349,5.129662946,5.114023053,5.066862269,4.968406684,4.896579929,4.821276047
902,07/02/2011 13:00,5.215234571,5.306072233,5.246372461,5.202115392,5.197237372,5.108307487,5.14344773,5.12446608,5.072577749,4.970406716,4.887378155,4.816467061
903,07/02/2011 14:00,5.273048443,5.36107915,5.286237349,5.249644591,5.222278419,5.141369814,5.183190382,5.158205628,5.089609243,4.99363674,4.899200176,4.819709129
904,07/02/2011 15:00,5.344192197,5.432033623,5.348290474,5.323563949,5.287810217,5.198576318,5.249589986,5.217976934,5.123390299,5.03295598,4.925723253,4.830501675
905,07/02/2011 16:00,5.365481182,5.452431691,5.375856569,5.334162367,5.317140763,5.219661963,5.242065686,5.213533609,5.133515732,5.032053624,4.932236115,4.838349086
906,07/02/2011 17:00,5.368298355,5.465876922,5.377651918,5.324238257,5.32515901,5.239074597,5.246440383,5.232017302,5.154010656,5.053536812,4.953653035,4.857421411
907,07/02/2011 18:00,5.379798669,5.461865667,5.388604958,5.336503023,5.344433575,5.261526719,5.277283505,5.250160497,5.163991281,5.076799804,4.982407468,4.882993167
908,07/02/2011 19:00,5.389791882,5.449339407,5.399931974,5.366025156,5.346220557,5.26336822,5.287547237,5.245522909,5.162346801,5.082201946,5.005186814,4.905337964
909,07/02/2011 20:00,5.376604421,5.436986453,5.395291877,5.369697309,5.352146202,5.26391367,5.285638143,5.246540623,5.160943776,5.087255235,5.00912681,4.914668728
910,07/02/2011 21:00,5.367724693,5.440237406,5.39951993,5.377471695,5.36565467,5.280315661,5.303065422,5.264049157,5.182211403,5.109224919,5.030979576,4.923639965
911,07/02/2011 22:00,5.369570549,5.449346139,5.407731719,5.393901046,5.377350599,5.301501139,5.321224239,5.278206694,5.196946592,5.102249999,5.034095777,4.926288853
912,07/02/2011 23:00,5.351827697,5.431444961,5.396250316,5.38180203,5.391026123,5.312767638,5.326732717,5.300124829,5.208484412,5.112226029,5.031381601,4.918498801
913,08/02/2011 00:00,5.341483292,5.414652612,5.389472207,5.383824536,5.404065333,5.328930929,5.356105129,5.331704581,5.236458197,5.151173633,5.0539711,4.929583769
914,08/02/2011 01:00,5.316718941,5.382045375,5.373090303,5.370541189,5.416140278,5.337118733,5.368627977,5.352373113,5.2664033,5.19114463,5.102312333,4.98072379
915,08/02/2011 02:00,5.33224082,5.384851758,5.384197272,5.402318223,5.430603481,5.358742445,5.416340099,5.392636086,5.299394257,5.242460456,5.152247678,5.047515531
916,08/02/2011 03:00,5.34528668,5.405195907,5.404040558,5.430912712,5.461140574,5.379156813,5.44283611,5.418585638,5.32914141,5.279483632,5.196973868,5.101412881
917,08/02/2011 04:00,5.358334118,5.431374242,5.428078124,5.446952242,5.471474356,5.382234429,5.435800645,5.41859937,5.340108182,5.301489013,5.229780365,5.155698874
918,08/02/2011 05:00,5.365089714,5.45752639,5.433566122,5.433322788,5.473153288,5.38281559,5.42955838,5.426674303,5.366129447,5.317583981,5.260484753,5.196791569
919,08/02/2011 06:00,5.38397869,5.4755443,5.445239636,5.437977661,5.477749802,5.39131606,5.436878627,5.429470091,5.382785466,5.319140713,5.272781079,5.204645152
920,08/02/2011 07:00,5.388083902,5.474560046,5.449061772,5.435670197,5.476026735,5.392108371,5.432135211,5.422941011,5.380783559,5.312200886,5.267779547,5.203481176
921,08/02/2011 08:00,5.398050285,5.485139478,5.456752868,5.442812314,5.476360702,5.401486477,5.443530511,5.437220012,5.388507429,5.323119133,5.270841949,5.208121515
922,08/02/2011 09:00,5.396022299,5.481916133,5.456813489,5.43847957,5.471318851,5.396928907,5.434789488,5.427302432,5.376915541,5.308260871,5.258190807,5.201716746
923,08/02/2011 10:00,5.399072421,5.483398567,5.455130797,5.437867614,5.458435097,5.386593975,5.42551969,5.421572726,5.361047869,5.297945657,5.246677611,5.194853527
924,08/02/2011 11:00,5.395160071,5.481762097,5.451359781,5.432498435,5.453703822,5.380368576,5.425082744,5.418822275,5.356658742,5.301152336,5.24141102,5.193179686
925,08/02/2011 12:00,5.396388264,5.480487125,5.452740625,5.434247658,5.446512288,5.374715398,5.419501467,5.409156636,5.351246596,5.299960392,5.244019031,5.193760438
926,08/02/2011 13:00,5.385652958,5.472528788,5.443321327,5.426941937,5.439681818,5.369027159,5.412040341,5.403082924,5.346072376,5.299172425,5.243420378,5.196329212
927,08/02/2011 14:00,5.376974867,5.461031003,5.433558737,5.421405176,5.432800234,5.364450677,5.409941097,5.402186462,5.3405969,5.303860726,5.248658689,5.204156547
928,08/02/2011 15:00,5.361467256,5.442151809,5.419169331,5.411856543,5.422097014,5.355216361,5.404278243,5.396755759,5.335929897,5.305109696,5.254775472,5.214710205
929,08/02/2011 16:00,5.331943036,5.4110107,5.397890933,5.393413062,5.404130644,5.338783238,5.38823309,5.384342693,5.326028472,5.29666448,5.253468515,5.218454739
930,08/02/2011 17:00,5.277619175,5.361204344,5.358534888,5.350330057,5.366694546,5.304440967,5.349284707,5.350942826,5.301999803,5.26934225,5.24213325,5.202553074
931,08/02/2011 18:00,5.255930135,5.33311352,5.330101543,5.328542103,5.333254359,5.281399178,5.33547396,5.333571515,5.283370112,5.251001329,5.23208813,5.183643721
932,08/02/2011 19:00,5.239776452,5.312541713,5.310310063,5.314101542,5.314955658,5.263544481,5.32507289,5.318159323,5.257843047,5.231506757,5.212397818,5.158752054
933,08/02/2011 20:00,5.232475162,5.302007368,5.300230512,5.306695827,5.294102557,5.243855883,5.306714298,5.300442069,5.232316032,5.213040278,5.191838833,5.133221114
934,08/02/2011 21:00,5.225703342,5.298076159,5.283432214,5.287839489,5.277247053,5.22777554,5.288339847,5.282210559,5.218189413,5.191176299,5.172668947,5.113470445
935,08/02/2011 22:00,5.23963018,5.306233681,5.283385731,5.290104024,5.273194108,5.22475544,5.290228178,5.277822341,5.211357371,5.182584465,5.1580723,5.102953052
936,08/02/2011 23:00,5.260000184,5.325966685,5.295058502,5.304973566,5.282850762,5.232634248,5.304499585,5.282574527,5.209251457,5.182831909,5.147948332,5.101690174
937,09/02/2011 00:00,5.285095904,5.35657336,5.313440288,5.323838698,5.298776655,5.245063672,5.315066575,5.28738799,5.213207386,5.186233035,5.143788563,5.107010354
938,09/02/2011 01:00,5.303893972,5.383711553,5.329152836,5.327947319,5.315136045,5.255662305,5.314066445,5.28984815,5.219716945,5.18744915,5.140140193,5.112380161
939,09/02/2011 02:00,5.321210698,5.398785101,5.339999802,5.326556454,5.324255387,5.262946868,5.310636817,5.291604598,5.230031718,5.190983263,5.142886604,5.119573169
940,09/02/2011 03:00,5.328719559,5.395823755,5.344796805,5.322135494,5.32869991,5.262347356,5.306506962,5.284765415,5.228857207,5.184460573,5.143029219,5.122787327
941,09/02/2011 04:00,5.321485313,5.376298706,5.340331876,5.315143683,5.323313695,5.253549246,5.298895405,5.274183261,5.220288794,5.180539672,5.140421508,5.124322697
942,09/02/2011 05:00,5.260112302,5.315993951,5.313151434,5.282048554,5.298997904,5.2251875,5.265339884,5.246497947,5.196832873,5.162101773,5.130395982,5.117974123
943,09/02/2011 06:00,5.19266228,5.251492776,5.273811761,5.247916309,5.25894402,5.192623428,5.232855891,5.219045278,5.174398395,5.140678543,5.124107214,5.108661751
944,09/02/2011 07:00,5.153637891,5.209657727,5.244329932,5.223935282,5.233035014,5.171318168,5.217732093,5.200729657,5.151613549,5.12705824,5.114096577,5.096397531
945,09/02/2011 08:00,5.134494628,5.186079796,5.229609368,5.217347218,5.215469125,5.156500238,5.209193317,5.19053479,5.131070313,5.120291776,5.109468405,5.08426511
946,09/02/2011 09:00,5.128032145,5.182706738,5.217685582,5.211292371,5.203738784,5.145048713,5.198762189,5.182372055,5.120491682,5.112911648,5.104552202,5.074928153
947,09/02/2011 10:00,5.1391069,5.197620011,5.212112119,5.211003538,5.199690845,5.143729691,5.199696785,5.186259204,5.122087901,5.113354053,5.103597621,5.070576059
948,09/02/2011 11:00,5.163865064,5.225566063,5.221517105,5.224846593,5.21150623,5.154346244,5.213930242,5.200245011,5.131939913,5.123784731,5.106983736,5.07530522
949,09/02/2011 12:00,5.184488913,5.250327742,5.232927239,5.235639869,5.223396408,5.163268972,5.220298966,5.208062287,5.140375659,5.125762516,5.108467919,5.081925852
950,09/02/2011 13:00,5.194129988,5.263911322,5.236308881,5.235180052,5.228384355,5.166222446,5.21912838,5.209141066,5.146434798,5.122513648,5.104765878,5.085150213
951,09/02/2011 14:00,5.197413627,5.269123495,5.234535342,5.232551245,5.231007194,5.16804689,5.222481853,5.212169862,5.151198374,5.123996119,5.103447562,5.088169145
952,09/02/2011 15:00,5.196294586,5.266597886,5.232998337,5.231992009,5.232745374,5.169626028,5.22654669,5.212958168,5.153715483,5.124923117,5.103010733,5.090614911
953,09/02/2011 16:00,5.186883746,5.256569379,5.228640682,5.228889929,5.23221942,5.169889728,5.227385989,5.21298309,5.153019427,5.124857877,5.100865649,5.092436096
954,09/02/2011 17:00,5.172204778,5.244188694,5.22140399,5.224404733,5.231788809,5.170941033,5.229565445,5.215384543,5.15444821,5.127038209,5.10035087,5.093957085
955,09/02/2011 18:00,5.156586437,5.231674107,5.213191515,5.219226381,5.230784212,5.170737051,5.230963613,5.216437947,5.154434067,5.128299288,5.10006425,5.095115804
956,09/02/2011 19:00,5.159553101,5.234921971,5.214449741,5.227820355,5.238460839,5.181821676,5.246822305,5.228669785,5.163521111,5.139672943,5.106592898,5.100416552
957,09/02/2011 20:00,5.170875325,5.247340394,5.227217135,5.246696691,5.258508019,5.202026837,5.265787451,5.246719764,5.17612941,5.154068613,5.114458643,5.10773791
958,09/02/2011 21:00,5.172228515,5.253759475,5.236539804,5.250838503,5.271503817,5.209224133,5.262680997,5.251041444,5.182935619,5.157257231,5.11943932,5.110758379
959,09/02/2011 22:00,5.169374854,5.255476793,5.233566084,5.241654667,5.2709679,5.207940389,5.25738605,5.250941514,5.189986263,5.156169247,5.12224875,5.106653383
960,09/02/2011 23:00,5.166964806,5.248293643,5.230177573,5.236671592,5.268082517,5.204710132,5.255919655,5.245436983,5.189494616,5.151047964,5.119865688,5.098858322
961,10/02/2011 00:00,5.170535434,5.246144973,5.234380726,5.247296606,5.263687039,5.202710722,5.260009976,5.243304044,5.186841911,5.147374194,5.114071036,5.087925768
962,10/02/2011 01:00,5.170547807,5.247548473,5.237597676,5.254856187,5.264601201,5.204145898,5.261355481,5.24709453,5.187357463,5.148140295,5.110313036,5.07603741
963,10/02/2011 02:00,5.17630797,5.255171252,5.244004556,5.264786736,5.268181615,5.205815887,5.263760269,5.252785915,5.189377243,5.149735588,5.107678542,5.068367935
964,10/02/2011 03:00,5.182196855,5.262341309,5.247814785,5.269744995,5.273689067,5.209540729,5.268449953,5.258967935,5.197137459,5.155057382,5.106058653,5.064765113
965,10/02/2011 04:00,5.192261468,5.27161359,5.253333522,5.276038259,5.277619956,5.212423128,5.272237199,5.264137381,5.203939688,5.160946736,5.108166603,5.066734515
966,10/02/2011 05:00,5.201854059,5.281364966,5.257509025,5.277310597,5.279598396,5.211128417,5.270571582,5.265939802,5.204569785,5.160258319,5.109312635,5.06893975
967,10/02/2011 06:00,5.222792232,5.300137249,5.268286784,5.287458149,5.283665876,5.214172007,5.277244339,5.272029363,5.20933699,5.170371098,5.112881665,5.074346923
968,10/02/2011 07:00,5.256125774,5.335984692,5.283791879,5.301751074,5.292568541,5.218718349,5.282109347,5.278971137,5.217397111,5.178205,5.122984478,5.082218358
969,10/02/2011 08:00,5.293646977,5.367548383,5.299791735,5.308651896,5.298186786,5.220004424,5.278697089,5.277281893,5.222055303,5.176774139,5.126764789,5.085048693
970,10/02/2011 09:00,5.326052825,5.39836147,5.31145861,5.307063607,5.29732388,5.217006087,5.270771984,5.270788985,5.220114623,5.170267138,5.120760246,5.083248852
971,10/02/2011 10:00,5.348839821,5.415444474,5.318155546,5.306221612,5.296898324,5.215821528,5.271484824,5.272748135,5.219494239,5.16995781,5.119376793,5.08141898
972,10/02/2011 11:00,5.379348805,5.447101551,5.341043249,5.327596815,5.304713658,5.225908003,5.287180583,5.281406707,5.222614536,5.173827549,5.120496963,5.080839828
973,10/02/2011 12:00,5.40283206,5.472408412,5.36806604,5.352274033,5.327521663,5.242175055,5.300509613,5.292943938,5.230651752,5.176554873,5.121800776,5.080900844
974,10/02/2011 13:00,5.412193974,5.480490275,5.387353028,5.364949875,5.340488776,5.249194666,5.296251675,5.291203065,5.23087944,5.175373157,5.116508559,5.080119671
975,10/02/2011 14:00,5.413401587,5.491461715,5.392495099,5.366470419,5.346606841,5.249990906,5.291959145,5.290685815,5.232436835,5.175031892,5.117136989,5.080830186
976,10/02/2011 15:00,5.40816275,5.482072826,5.392392517,5.358842832,5.347406119,5.244603373,5.284772106,5.281935995,5.226691568,5.172859616,5.116628178,5.081210308
977,10/02/2011 16:00,5.394723338,5.457127216,5.3783606,5.344878841,5.331200838,5.229257264,5.268038896,5.264080642,5.216840907,5.164821599,5.115448455,5.082101605
