0.173730758,0.127192188,0.043114057,0.046945779,0.05676392,0.017272085,0.029023266,0.026843027,0.026843289,0.027683343,0.020497723,0.021299781
0.169373322,0.121374854,0.04309134,0.047027899,0.056025782,0.017831582,0.028655738,0.026234563,0.027963317,0.027015184,0.020076165,0.020981212
0.164470851,0.117316646,0.044072328,0.046206523,0.055936644,0.018422552,0.02885605,0.025611831,0.028712041,0.026794829,0.020255723,0.021245033
0.160314017,0.113352594,0.044052312,0.045335491,0.05678448,0.017799364,0.02934561,0.026014444,0.029226397,0.026736497,0.020270095,0.02237014
0.15532761,0.109785265,0.04448089,0.045246463,0.05770125,0.017712,0.030222056,0.026160789,0.028279982,0.026222841,0.020257053,0.022237526
0.153953265,0.104050874,0.044292331,0.044637485,0.058356979,0.017266324,0.029266625,0.026424194,0.02734477,0.025405426,0.020042577,0.021456932
0.155010069,0.10353818,0.043867343,0.04515981,0.057693536,0.017537011,0.028531954,0.025802051,0.026184324,0.026950493,0.020135529,0.019812905
0.155468418,0.103675019,0.044540698,0.0450397,0.057251985,0.017119098,0.027731891,0.026412445,0.026337525,0.027322444,0.019650044,0.020452491
0.155493407,0.104789349,0.045455259,0.044763072,0.058022427,0.016698611,0.027840343,0.025951594,0.02686114,0.028319581,0.019848428,0.020777594
0.155463208,0.106143939,0.0458424,0.045018981,0.058823659,0.017423294,0.028545711,0.024687849,0.027685611,0.027643592,0.020032279,0.021106996
0.157155874,0.104204406,0.045112251,0.045173265,0.058866412,0.018344082,0.02999713,0.024632282,0.028483839,0.026850101,0.021319385,0.021367656
0.192332042,0.094339744,0.042096171,0.047918792,0.067754243,0.015436243,0.034383351,0.023669804,0.023090345,0.024283422,0.022739145,0.020773166
0.21201374,0.101001105,0.045733029,0.074906809,0.063842146,0.0218054,0.05068004,0.016328006,0.020313589,0.028651375,0.023666456,0.020528218
0.225273233,0.108456796,0.054690811,0.076835079,0.055307237,0.032865132,0.043687576,0.02715403,0.017136631,0.033500495,0.024412867,0.020460255
0.225677495,0.12950791,0.068749569,0.064688152,0.050326175,0.040291097,0.036849138,0.033992191,0.029948145,0.029513896,0.025311086,0.021572802
0.203975608,0.131002302,0.050461592,0.060058551,0.047790742,0.03189788,0.036514489,0.023740998,0.032012169,0.021132009,0.02179055,0.021633558
0.201754971,0.119851444,0.043125363,0.064395207,0.053414339,0.030884931,0.032321518,0.021835428,0.033336442,0.020654953,0.022395327,0.022559629
0.194925707,0.107176328,0.046055119,0.071119796,0.058437522,0.02385326,0.029291084,0.021106985,0.029393846,0.022170436,0.022300129,0.022165936
0.203030844,0.101120664,0.042076362,0.076380896,0.061535775,0.018455156,0.033160757,0.02106442,0.022961929,0.024548155,0.022194688,0.022858214
0.203057409,0.110165495,0.045305181,0.079408081,0.05610597,0.021955539,0.037647037,0.020261579,0.022541277,0.027766781,0.021449228,0.02332054
0.193887857,0.125632126,0.055301036,0.068449106,0.051038548,0.028859021,0.036986707,0.023837325,0.029408949,0.028230292,0.022309522,0.023342062
0.188488955,0.12768368,0.050322744,0.058453415,0.052920358,0.025135329,0.037561813,0.024460647,0.032205913,0.024596008,0.020201683,0.024156441
0.190710778,0.113800344,0.041186544,0.060834946,0.061255652,0.021417869,0.03571234,0.02493432,0.030692528,0.021431766,0.01890451,0.023981283
0.169523479,0.110801328,0.039998716,0.070263509,0.063339376,0.020139355,0.034406538,0.023934677,0.031000446,0.022412421,0.020637697,0.022784896
0.160749028,0.104135974,0.045738266,0.059092125,0.05728387,0.018312468,0.035337477,0.02410305,0.029623243,0.025031451,0.019634582,0.023218286
0.157064295,0.102787651,0.047137774,0.05401854,0.054780822,0.019434324,0.03587617,0.024061816,0.030011645,0.025251457,0.018660968,0.023210523
0.151909688,0.097556063,0.042132591,0.055002861,0.056922355,0.01839046,0.035921504,0.023713781,0.030869917,0.023941184,0.017282342,0.023549487
0.14947106,0.094326323,0.041197913,0.05486151,0.055839432,0.018434116,0.036728525,0.023171296,0.030477738,0.024796923,0.016973476,0.023365231
0.144906137,0.0943145,0.040399796,0.052974485,0.054907313,0.018738292,0.037238006,0.022636309,0.030679983,0.024620331,0.017517045,0.023778664
0.139542532,0.096306239,0.040992935,0.049616335,0.053790241,0.019840548,0.037028793,0.022900719,0.031681391,0.024188562,0.018296798,0.023445081
0.133430545,0.095985278,0.042193626,0.048383386,0.053021767,0.020035351,0.037492311,0.021930988,0.032735763,0.023341272,0.017622447,0.023768364
0.127672588,0.094330188,0.042326423,0.045825403,0.052885058,0.02026327,0.038698122,0.024076398,0.033069018,0.024197826,0.017531188,0.024550894
0.123856379,0.090849366,0.042989095,0.044517438,0.053560247,0.018299516,0.039523149,0.024962171,0.032814311,0.025312794,0.016938052,0.023167198
0.12085975,0.092788354,0.044369111,0.04265617,0.054587368,0.018916726,0.042056092,0.025168124,0.032821887,0.026167011,0.016957296,0.023349169
0.122282749,0.099375044,0.045973607,0.040483985,0.055512058,0.021608102,0.041405967,0.026771723,0.031611954,0.030361556,0.018058267,0.025137304
0.125414955,0.099961637,0.04827486,0.038719523,0.059537388,0.022324757,0.038495295,0.026212817,0.030500469,0.03015301,0.018100605,0.02564234
0.131219239,0.099069873,0.045374572,0.039410062,0.060978757,0.019543801,0.036323926,0.027256008,0.029602951,0.027557184,0.016306945,0.024106639
0.136210236,0.102705269,0.039076752,0.041612303,0.058598736,0.019059802,0.036582773,0.025863648,0.030403892,0.031350921,0.017265405,0.022967855
0.143549613,0.107327699,0.0405289,0.040063705,0.056830053,0.023348805,0.034620863,0.025557579,0.030895103,0.035477352,0.020731911,0.025245401
0.151134988,0.111237042,0.043766914,0.039547744,0.058403627,0.026642162,0.030597395,0.026430389,0.031725368,0.032232346,0.021851621,0.025906899
0.146205045,0.114016173,0.039477807,0.040279169,0.05704221,0.027348568,0.0281056,0.028768967,0.032428765,0.028192412,0.022234493,0.025160093
0.144650701,0.111015175,0.038445746,0.041039864,0.055047617,0.025539487,0.02826457,0.029384248,0.032820869,0.02950634,0.020367422,0.024092144
0.144123341,0.107513445,0.039809318,0.040953343,0.054763844,0.023855379,0.028545724,0.028858053,0.03208353,0.031079956,0.019362946,0.023634575
0.143379669,0.105811442,0.040344787,0.040575289,0.05581642,0.024382028,0.028419068,0.028957673,0.031863422,0.031768097,0.020786379,0.024364406
0.14272833,0.106242484,0.041669982,0.040296437,0.057403945,0.025928812,0.028382622,0.030171854,0.031805137,0.031339592,0.02279652,0.02555318
0.139816389,0.110227005,0.04272876,0.040487883,0.058845251,0.029935932,0.029309942,0.031908209,0.031230442,0.03290128,0.023781429,0.025447993
0.138517365,0.108710184,0.043868448,0.038740846,0.059673066,0.027190746,0.029323087,0.033429423,0.031129967,0.030634679,0.023134297,0.025067684
0.142471761,0.107284279,0.041147222,0.0379969,0.058386358,0.022092893,0.02936338,0.033963319,0.030752773,0.0294997,0.022243931,0.022264583
0.145494917,0.10559315,0.034399045,0.037724179,0.055045689,0.01878495,0.031373322,0.033425802,0.030050398,0.030155061,0.022454617,0.021678821
0.149522134,0.101703272,0.035194177,0.03672945,0.053879313,0.0181963,0.031749681,0.030830739,0.029758778,0.030038447,0.024150385,0.021908798
0.146971459,0.102312779,0.033178642,0.038005587,0.0521314,0.018356606,0.031839876,0.03028523,0.030780564,0.027367069,0.02731351,0.022456162
0.145660824,0.102391708,0.031935041,0.039225988,0.050717643,0.018945344,0.030561865,0.029862004,0.031812304,0.024118465,0.028634023,0.023190576
0.143319116,0.105179859,0.031512606,0.040887167,0.049296789,0.0195719,0.029584701,0.030158366,0.03122846,0.023745994,0.027386841,0.023013086
0.140836974,0.104702459,0.033174435,0.040852218,0.049380582,0.019696873,0.028790828,0.030979648,0.030400642,0.024999006,0.02540752,0.022315484
0.139205714,0.103843144,0.036730654,0.04054667,0.050564311,0.019526807,0.028245468,0.031739764,0.030110916,0.027214903,0.023937161,0.022031879
0.138000268,0.10420056,0.038055968,0.039307384,0.052723553,0.019442721,0.028522798,0.031523225,0.030230018,0.028487355,0.025037168,0.023035787
0.137598417,0.104701139,0.03978909,0.037839925,0.055136893,0.021044386,0.029160067,0.030894941,0.030422073,0.030174503,0.025910663,0.024515562
0.136476026,0.106085646,0.040558752,0.037381523,0.056675496,0.022764208,0.030713738,0.030548514,0.029999257,0.032059386,0.026682813,0.026372717
0.134971778,0.107307903,0.041367847,0.03725663,0.056997767,0.024480294,0.032014396,0.031114422,0.030486626,0.03278028,0.025745711,0.026671487
0.132999097,0.107980975,0.040240226,0.037486514,0.055763957,0.023925705,0.032506761,0.032358674,0.030673195,0.032828987,0.024482899,0.025737923
0.132558371,0.10777153,0.040077939,0.037729208,0.054876476,0.023984655,0.032467601,0.032101293,0.030106915,0.032556102,0.024000303,0.02432073
0.132371835,0.109196797,0.040157257,0.038086466,0.054288971,0.023791812,0.031460418,0.03150313,0.029149447,0.033104053,0.024282989,0.023573363
0.132426395,0.109966021,0.041224367,0.038193826,0.055403514,0.022695232,0.030566566,0.030735737,0.028601267,0.033315355,0.024051142,0.023192777
0.132371096,0.108638663,0.04129399,0.037392637,0.057059913,0.022054223,0.029170055,0.03075995,0.027934998,0.032881319,0.023348934,0.022023594
0.131742146,0.109018283,0.040877125,0.037515091,0.057323852,0.021352473,0.028177845,0.030038315,0.027174415,0.032177881,0.023377296,0.021405366
0.130931676,0.108758855,0.041673958,0.037571174,0.057913191,0.020761879,0.027993786,0.029719411,0.027023058,0.032345692,0.023303856,0.021305729
0.129659082,0.108348932,0.042637143,0.038094487,0.058278637,0.021005644,0.028576289,0.029055903,0.027586943,0.031485511,0.023167003,0.021631314
0.130020132,0.107742146,0.041797169,0.037861763,0.056943546,0.020338994,0.02943697,0.029247903,0.027912446,0.030901209,0.023332885,0.021890062
0.130932181,0.106818095,0.041093857,0.03740341,0.055643036,0.020098589,0.030347718,0.02983901,0.027925383,0.030564446,0.023585056,0.021930388
0.131555539,0.105441422,0.040840383,0.037482011,0.055399036,0.020806588,0.030957336,0.029421101,0.027470457,0.03090832,0.024386376,0.022268428
0.132955487,0.103035895,0.041745267,0.037272571,0.054971975,0.020050081,0.031225306,0.029873104,0.027581012,0.030352321,0.024883382,0.022358851
0.136297625,0.101118685,0.039914846,0.036607751,0.054255942,0.017599649,0.030920868,0.030579639,0.027590217,0.029090579,0.024860377,0.021521018
0.140206891,0.099838511,0.036387114,0.035871431,0.052704586,0.01526725,0.031949301,0.030713459,0.027333048,0.027934684,0.025317977,0.019415836
0.144425549,0.096961518,0.034410618,0.035642604,0.051143736,0.013903443,0.032659592,0.029769997,0.026833869,0.027287918,0.025768572,0.017932016
0.146357166,0.094670077,0.032346317,0.0357885,0.049281414,0.012972423,0.031856023,0.028329124,0.026880433,0.025575819,0.025584622,0.017953615
0.142669836,0.095449319,0.030651897,0.037512679,0.048048408,0.013476168,0.031216291,0.027424431,0.028142543,0.024841059,0.02616759,0.01788185
0.139252374,0.095405804,0.030239746,0.038370097,0.047874872,0.014341855,0.029772261,0.027145054,0.028962229,0.023814456,0.02612322,0.019517688
0.134031579,0.095269336,0.031778888,0.038821638,0.048159701,0.016955482,0.027912564,0.028162304,0.029122393,0.024418582,0.02566337,0.020596558
0.128456114,0.095106773,0.034539613,0.039679735,0.04842459,0.01872115,0.026326179,0.02896375,0.028377906,0.025093765,0.025287474,0.02222612
0.122844864,0.093085548,0.03943841,0.040127732,0.049619952,0.019696001,0.025907162,0.030225732,0.027156943,0.027212354,0.024337785,0.023195772
0.120410705,0.09207986,0.043133079,0.039789746,0.0521136,0.019080328,0.028056476,0.031281382,0.02584607,0.028528326,0.023916758,0.023879905
0.122075371,0.092913137,0.045375042,0.039016243,0.054820707,0.018016867,0.030004857,0.030992396,0.025176607,0.030353937,0.02251278,0.022947226
0.126678059,0.094871305,0.043722299,0.037200699,0.055796737,0.016837874,0.032411011,0.032460427,0.025220219,0.030401756,0.022804348,0.022838617
0.142475248,0.092817167,0.042616339,0.033568398,0.057140012,0.010867925,0.03623689,0.031883579,0.022938767,0.027017378,0.023056616,0.019994433
0.136069287,0.09495672,0.038111316,0.03861503,0.052460182,0.012881724,0.037813474,0.031319594,0.023389674,0.029980567,0.024985454,0.018317097
0.132488945,0.098328787,0.038650687,0.038710949,0.05073658,0.017965689,0.035256803,0.031556277,0.025679496,0.028855919,0.025097257,0.021584984
0.135781277,0.092235342,0.040439207,0.039217447,0.050624719,0.016481806,0.032270924,0.030825163,0.027529824,0.023037426,0.024046608,0.02036457
0.129693235,0.094705095,0.03427734,0.041875739,0.051424825,0.016189373,0.033358132,0.033000764,0.027190214,0.021939465,0.024382498,0.0199483
0.131348365,0.088556935,0.035467192,0.041928739,0.050516242,0.014602604,0.033223211,0.031662045,0.026304064,0.022546941,0.02369567,0.019590072
0.134145639,0.082424885,0.03652037,0.041279408,0.050396121,0.013752746,0.033414959,0.03048312,0.025715967,0.022777136,0.023746447,0.019050327
0.134983536,0.081372586,0.036408755,0.043047413,0.050350151,0.014195556,0.034304971,0.029882974,0.025003685,0.02352878,0.024140956,0.019078249
0.138033108,0.080985027,0.038305411,0.042997489,0.04944215,0.015569435,0.034729012,0.029357378,0.024614688,0.023245951,0.024153375,0.019472285
0.144599096,0.080913486,0.038217979,0.044141287,0.049013766,0.015187824,0.035890079,0.028653628,0.023989704,0.022508682,0.023651052,0.019069242
0.149265184,0.0816608,0.037090371,0.048304626,0.049388331,0.015462095,0.036589929,0.028403204,0.02434453,0.022388142,0.023557483,0.018845224
0.155400884,0.082198944,0.037808504,0.049644002,0.049303378,0.016399361,0.036665963,0.028050508,0.023880002,0.02291585,0.023772012,0.019273062
0.162924937,0.084040273,0.039710362,0.052273653,0.048897383,0.017519645,0.036700151,0.027705755,0.023162559,0.022788397,0.024180036,0.01948459
0.166522762,0.086556461,0.03974261,0.054607181,0.049264303,0.019360434,0.036849773,0.026922151,0.023522875,0.021834,0.024402282,0.019362309
0.168438953,0.088843143,0.038570941,0.054151192,0.04807993,0.019562276,0.03621779,0.025479508,0.024782617,0.022032998,0.023427746,0.019189482
0.164903445,0.089612975,0.039665809,0.054592028,0.047968664,0.019644129,0.03596028,0.025005114,0.026262394,0.02298358,0.02269046,0.021148307
0.158717456,0.091170749,0.041289276,0.055936043,0.048030136,0.020754165,0.037977855,0.025239533,0.027532708,0.02321175,0.023422402,0.022392901
0.1556291,0.092301147,0.043033263,0.058079183,0.04938584,0.022560613,0.038894118,0.023617424,0.028274764,0.023066163,0.023830659,0.021430831
0.15465795,0.087879042,0.044343721,0.060433902,0.051383006,0.023995879,0.039146039,0.024635901,0.029152605,0.022018331,0.023850797,0.021689224
0.152207467,0.079817495,0.045189613,0.062564822,0.052270354,0.024308845,0.04007659,0.026474763,0.028273336,0.021664372,0.024353916,0.021689521
0.149076852,0.073648651,0.044502108,0.062824108,0.052146399,0.024338461,0.040114226,0.027555162,0.026794198,0.021423757,0.024039874,0.02273028
0.145903404,0.072119765,0.043592551,0.061822935,0.053035323,0.024306066,0.037827176,0.026296031,0.025717078,0.022205916,0.023063124,0.024206264
0.142138977,0.071230801,0.043565238,0.06129309,0.053301893,0.023913991,0.037380018,0.026565944,0.025481598,0.022798434,0.023650888,0.023604699
0.141293671,0.069844926,0.043700665,0.062428744,0.052871316,0.024666519,0.038885949,0.026441585,0.025595011,0.023750434,0.023644332,0.022527874
0.145895512,0.069303754,0.043135761,0.063921803,0.050858569,0.025306749,0.03913124,0.026178849,0.027064264,0.023246952,0.023595637,0.021617618
0.15052227,0.069334352,0.042252708,0.064225075,0.049200329,0.026907079,0.041141851,0.026109941,0.026642098,0.023647524,0.025275957,0.020902995
0.151051284,0.073670178,0.042178615,0.062088247,0.047995129,0.029930668,0.040480964,0.025520005,0.025577129,0.0229701,0.025645154,0.019829732
0.151730837,0.075473016,0.040881551,0.058611579,0.048586478,0.029613321,0.038461725,0.025227233,0.02539688,0.021982059,0.025458609,0.021090145
0.149438584,0.07587448,0.038638292,0.057209142,0.050825249,0.02878752,0.036244153,0.025319078,0.025729058,0.023038001,0.025094638,0.022619649
0.145481087,0.078852745,0.037655044,0.05365514,0.052036392,0.026768585,0.034283486,0.025003843,0.026797867,0.023125176,0.024042355,0.024488017
0.139986508,0.0749962,0.039111356,0.050037525,0.053114738,0.024630433,0.033313892,0.023908059,0.027420321,0.023534205,0.023054463,0.026407337
0.135477074,0.075406064,0.03809199,0.049749176,0.053334169,0.023717452,0.033024209,0.02529789,0.0276273,0.024316798,0.022845719,0.025452279
0.138408107,0.082845226,0.036772283,0.047118127,0.052924649,0.024249977,0.034820093,0.025593218,0.027526366,0.026305621,0.022433782,0.026302868
0.133280505,0.102699631,0.042974648,0.045631402,0.0535364,0.030843266,0.036773216,0.029861523,0.031017768,0.030235678,0.024140107,0.030562399
0.136413512,0.101450692,0.045854373,0.041830554,0.056385162,0.030104405,0.037516616,0.032151784,0.031343326,0.027810597,0.022214382,0.03452971
0.12121387,0.088787996,0.049228606,0.042264367,0.060045071,0.030403696,0.037244949,0.037537274,0.030500668,0.028932634,0.022320585,0.032475216
0.106829312,0.078803096,0.044840588,0.04130401,0.057526513,0.024647131,0.037677632,0.037290914,0.027916584,0.030649348,0.022779282,0.028939645
0.108387894,0.067507033,0.049687987,0.040691797,0.056613092,0.022996167,0.036898558,0.035779738,0.026894311,0.031372347,0.02054977,0.023699508
0.11436686,0.066239495,0.041315739,0.040249533,0.055236991,0.020223868,0.038596473,0.035184168,0.025712893,0.032304092,0.019207032,0.025639984
0.119146425,0.069636367,0.043144166,0.038242244,0.052550518,0.022643883,0.040940063,0.033960238,0.02525007,0.033348278,0.021959688,0.027496853
0.119699606,0.072699902,0.044741716,0.036025939,0.050293171,0.025028344,0.041638989,0.033085824,0.025476639,0.0290929,0.024016728,0.026975208
0.117541652,0.076181648,0.043197644,0.038811174,0.051227337,0.025595387,0.039527774,0.035077309,0.026575304,0.02300117,0.028246368,0.027669934
0.127293644,0.075209101,0.035707245,0.036368525,0.0502771,0.024386444,0.040301007,0.036333766,0.027388458,0.021655417,0.030238134,0.026514951
0.13496517,0.074560856,0.037001096,0.038454628,0.050680262,0.023061044,0.03843598,0.036095055,0.027523598,0.022619451,0.031549025,0.025050117
0.130789537,0.080158105,0.036791216,0.040844997,0.052495915,0.021973598,0.037548941,0.033587564,0.028246762,0.022554427,0.031980627,0.026484149
0.121714258,0.077255653,0.041685984,0.040744491,0.051069401,0.023445961,0.035987405,0.031754569,0.028062083,0.023042083,0.030733893,0.02780225
0.122314846,0.068120752,0.042296305,0.040855429,0.053979356,0.020901958,0.037919403,0.030976691,0.026037763,0.023826632,0.028192989,0.029281741
0.114572212,0.062498037,0.042304283,0.052458468,0.053695661,0.022192055,0.035448564,0.032267853,0.02446966,0.024611631,0.029127389,0.026977608
